granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548916,510433,349592,78.4,72.9,50,699827,Oslo,2022-05-06
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372372,345141,249058,76.7,71,51.3,485797,Rogaland,2022-05-06
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214576,201169,153297,80.7,75.7,57.7,265848,Møre og Romsdal,2022-05-06
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195710,183365,132976,81.5,76.3,55.4,240190,Nordland,2022-05-06
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,997159,924720,681057,78.6,72.9,53.7,1269230,Viken,2022-05-06
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306287,287761,217699,82.5,77.5,58.6,371253,Innlandet,2022-05-06
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341490,318944,237163,80.4,75.1,55.8,424832,Vestfold og Telemark,2022-05-06
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,245168,227653,166231,78.8,73.2,53.4,311134,Agder,2022-05-06
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,505886,469233,346478,78.9,73.2,54,641292,Vestland,2022-05-06
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,385224,360458,266742,81.2,76,56.3,474131,Trøndelag,2022-05-06
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192906,180273,125711,79.8,74.6,52,241736,Troms og Finnmark,2022-05-06
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548908,510427,349588,78.4,72.9,50,699827,Oslo,2022-05-06
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11877,11161,9172,79.9,75.1,61.7,14860,Eigersund,2022-05-06
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113104,104864,74523,78.2,72.5,51.5,144699,Stavanger,2022-05-06
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28718,26613,18784,76.7,71.1,50.2,37444,Haugesund,2022-05-06
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60551,56275,42017,74.5,69.2,51.7,81305,Sandnes,2022-05-06
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2492,2341,1772,76,71.4,54,3281,Sokndal,2022-05-06
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2421,2283,1782,76.2,71.8,56.1,3178,Lund,2022-05-06
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2187,2051,1515,78.4,73.5,54.3,2789,Bjerkreim,2022-05-06
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14043,12916,8984,72.8,66.9,46.6,19296,Hå,2022-05-06
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15090,13875,9160,74.8,68.8,45.4,20163,Klepp,2022-05-06
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14672,13578,8970,75.8,70.2,46.3,19353,Time,2022-05-06
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8858,8199,6229,73,67.6,51.3,12131,Gjesdal,2022-05-06
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21154,19545,13645,76.7,70.9,49.5,27568,Sola,2022-05-06
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9072,8338,5910,79.2,72.8,51.6,11454,Randaberg,2022-05-06
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10292,9495,7078,77.6,71.6,53.3,13268,Strand,2022-05-06
