location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,178755,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,25645.9735154445,Oslo,2022-02-01
county11,1900-01-01,55031,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,11401.9621046525,Rogaland,2022-02-01
county15,1900-01-01,17635,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,6641.08396348628,Møre og Romsdal,2022-02-01
county18,1900-01-01,15914,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,6621.31519274376,Nordland,2022-02-01
county30,1900-01-01,238235,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,19022.5202493804,Viken,2022-02-01
county34,1900-01-01,35481,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,9573.85666063146,Innlandet,2022-02-01
county38,1900-01-01,49857,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,11817.7594682873,Vestfold og Telemark,2022-02-01
county42,1900-01-01,39458,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,12776.0706896384,Agder,2022-02-01
county46,1900-01-01,63886,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,10000.6104996548,Vestland,2022-02-01
county50,1900-01-01,51253,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,10878.8768986509,Trøndelag,2022-02-01
county54,1900-01-01,21180,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,8745.99451620363,Troms og Finnmark,2022-02-01
municip0301,1900-01-01,178743,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,25644.2518758698,Oslo,2022-02-01
municip1101,1900-01-01,1105,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,7472.78014472172,Eigersund,2022-02-01
municip1103,1900-01-01,18462,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,12807.7587462798,Stavanger,2022-02-01
municip1106,1900-01-01,4506,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,12072.9844867776,Haugesund,2022-02-01
municip1108,1900-01-01,10115,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,12573.0267246737,Sandnes,2022-02-01
municip1111,1900-01-01,392,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,12035.6155971753,Sokndal,2022-02-01
municip1112,1900-01-01,230,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,7246.3768115942,Lund,2022-02-01
municip1114,1900-01-01,157,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,5625.22393407381,Bjerkreim,2022-02-01
municip1119,1900-01-01,1885,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,9858.78661087866,Hå,2022-02-01
municip1120,1900-01-01,2336,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,11769.4478033051,Klepp,2022-02-01
municip1121,1900-01-01,2286,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,11964.8278027845,Time,2022-02-01
municip1122,1900-01-01,1813,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,15028.1830238727,Gjesdal,2022-02-01
municip1124,1900-01-01,3106,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,11312.2336744728,Sola,2022-02-01
municip1127,1900-01-01,1490,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,13168.3605832965,Randaberg,2022-02-01
municip1130,1900-01-01,764,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,5845.44758990054,Strand,2022-02-01
municip1133,1900-01-01,132,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,5116.27906976744,Hjelmeland,2022-02-01
municip1134,1900-01-01,217,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,5697.03334208454,Suldal,2022-02-01
municip1135,1900-01-01,128,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4561,2806.40210480158,Sauda,2022-02-01
municip1144,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,507,788.954635108481,Kvitsøy,2022-02-01
municip1145,1900-01-01,77,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,859,8963.9115250291,Bokn,2022-02-01
municip1146,1900-01-01,918,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11178,8212.56038647343,Tysvær,2022-02-01
municip1149,1900-01-01,4326,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42345,10216.0821820758,Karmøy,2022-02-01
municip1151,1900-01-01,2,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,192,1041.66666666667,Utsira,2022-02-01
municip1160,1900-01-01,564,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8705,6479.03503733487,Vindafjord,2022-02-01
municip1505,1900-01-01,2622,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24099,10880.1195070335,Kristiansund,2022-02-01
municip1506,1900-01-01,1968,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31870,6175.08628804518,Molde,2022-02-01
municip1507,1900-01-01,4926,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,66670,7388.63056847158,Ålesund,2022-02-01
municip1511,1900-01-01,111,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3083,3600.38923126825,Vanylven,2022-02-01
municip1514,1900-01-01,221,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2445,9038.85480572597,Sande,2022-02-01
municip1515,1900-01-01,470,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8858,5305.93813501919,Herøy,2022-02-01
municip1516,1900-01-01,608,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8575,7090.37900874636,Ulstein,2022-02-01
municip1517,1900-01-01,266,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5140,5175.09727626459,Hareid,2022-02-01
municip1520,1900-01-01,792,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10830,7313.01939058172,Ørsta,2022-02-01
municip1525,1900-01-01,125,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4482,2788.93351182508,Stranda,2022-02-01
municip1528,1900-01-01,212,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7596,2790.94260136914,Sykkylven,2022-02-01
municip1531,1900-01-01,565,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9409,6004.88893612499,Sula,2022-02-01
