granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,549087,510746,350536,78.5,73,50.1,699827,Oslo,2022-05-16
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372452,345253,249444,76.7,71.1,51.3,485797,Rogaland,2022-05-16
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214613,201219,153454,80.7,75.7,57.7,265848,Møre og Romsdal,2022-05-16
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195720,183414,133176,81.5,76.4,55.4,240190,Nordland,2022-05-16
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,997476,925214,682338,78.6,72.9,53.8,1269230,Viken,2022-05-16
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306293,287805,217899,82.5,77.5,58.7,371253,Innlandet,2022-05-16
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341522,319041,237428,80.4,75.1,55.9,424832,Vestfold og Telemark,2022-05-16
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,245214,227750,166544,78.8,73.2,53.5,311134,Agder,2022-05-16
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,505989,469398,346967,78.9,73.2,54.1,641292,Vestland,2022-05-16
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,385327,360608,267170,81.3,76.1,56.3,474131,Trøndelag,2022-05-16
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192904,180316,125963,79.8,74.6,52.1,241736,Troms og Finnmark,2022-05-16
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,549079,510740,350532,78.5,73,50.1,699827,Oslo,2022-05-16
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11875,11165,9181,79.9,75.1,61.8,14860,Eigersund,2022-05-16
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113133,104899,74691,78.2,72.5,51.6,144699,Stavanger,2022-05-16
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28733,26632,18818,76.7,71.1,50.3,37444,Haugesund,2022-05-16
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60561,56291,42081,74.5,69.2,51.8,81305,Sandnes,2022-05-16
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2491,2340,1772,75.9,71.3,54,3281,Sokndal,2022-05-16
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2423,2284,1785,76.2,71.9,56.2,3178,Lund,2022-05-16
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2189,2055,1518,78.5,73.7,54.4,2789,Bjerkreim,2022-05-16
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14046,12916,8994,72.8,66.9,46.6,19296,Hå,2022-05-16
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15105,13888,9171,74.9,68.9,45.5,20163,Klepp,2022-05-16
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14672,13580,8980,75.8,70.2,46.4,19353,Time,2022-05-16
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8857,8202,6236,73,67.6,51.4,12131,Gjesdal,2022-05-16
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21154,19548,13664,76.7,70.9,49.6,27568,Sola,2022-05-16
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9072,8342,5920,79.2,72.8,51.7,11454,Randaberg,2022-05-16
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10296,9498,7079,77.6,71.6,53.4,13268,Strand,2022-05-16
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2032,1893,1376,80.2,74.7,54.3,2534,Hjelmeland,2022-05-16
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3042,2831,2372,80.4,74.8,62.7,3784,Suldal,2022-05-16
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3675,3421,2664,81.2,75.6,58.9,4525,Sauda,2022-05-16
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,427,404,343,81.6,77.2,65.6,523,Kvitsøy,2022-05-16
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,704,680,501,82.3,79.5,58.6,855,Bokn,2022-05-16
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8567,7804,5471,75.9,69.2,48.5,11283,Tysvær,2022-05-16
