granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,532554,466353,76.4,66.9,697010,Oslo,2021-10-13
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,357712,316191,74.1,65.5,482645,Rogaland,2021-10-13
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,206795,184171,77.9,69.4,265544,Møre og Romsdal,2021-10-13
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,188850,167177,78.6,69.6,240345,Nordland,2021-10-13
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,968394,848097,77.3,67.7,1252384,Viken,2021-10-13
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,298036,267168,80.4,72.1,370603,Innlandet,2021-10-13
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,332656,296503,78.9,70.3,421882,Vestfold og Telemark,2021-10-13
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,238752,211515,77.3,68.5,308843,Agder,2021-10-13
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,489974,431265,76.7,67.5,638821,Vestland,2021-10-13
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,374400,332324,79.5,70.5,471124,Trøndelag,2021-10-13
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,185117,165155,76.4,68.2,242168,Troms og Finnmark,2021-10-13
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,532544,466346,76.4,66.9,697010,Oslo,2021-10-13
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11451,10230,77.4,69.2,14787,Eigersund,2021-10-13
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,108859,96268,75.5,66.8,144147,Stavanger,2021-10-13
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27548,23958,73.8,64.2,37323,Haugesund,2021-10-13
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,58270,52060,72.4,64.7,80450,Sandnes,2021-10-13
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2403,2168,73.8,66.6,3257,Sokndal,2021-10-13
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2333,2133,73.5,67.2,3174,Lund,2021-10-13
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2122,1865,76,66.8,2791,Bjerkreim,2021-10-13
