location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,51332,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,7364.60022094375,Oslo,2021-09-24
county11,1900-01-01,10234,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,2120.39905106237,Rogaland,2021-09-24
county15,1900-01-01,4049,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,1524.79438435815,Møre og Romsdal,2021-09-24
county18,1900-01-01,2852,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,1186.62755622127,Nordland,2021-09-24
county30,1900-01-01,59623,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,4760.7602779978,Viken,2021-09-24
county34,1900-01-01,7900,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,2131.66110366079,Innlandet,2021-09-24
county38,1900-01-01,11101,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,2631.30448798479,Vestfold og Telemark,2021-09-24
county42,1900-01-01,7501,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,2428.74211168782,Agder,2021-09-24
county46,1900-01-01,14895,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,2331.63906634253,Vestland,2021-09-24
county50,1900-01-01,8613,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,1828.18111579966,Trøndelag,2021-09-24
county54,1900-01-01,3761,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,1553.05407816062,Troms og Finnmark,2021-09-24
municip0301,1900-01-01,51324,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,7363.45246122724,Oslo,2021-09-24
municip1101,1900-01-01,176,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,1190.23466558464,Eigersund,2021-09-24
municip1103,1900-01-01,3921,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,2720.13985722908,Stavanger,2021-09-24
