granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,994,953,698,13,81.7,78.4,57.4,1.1,1216,Flakstad,2022-06-20
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9068,8495,5655,104,78.4,73.4,48.9,0.9,11566,Vestvågøy,2022-06-20
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7717,7106,4780,110,79.4,73.1,49.2,1.1,9724,Vågan,2022-06-20
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6513,6066,4196,63,80.3,74.8,51.8,0.8,8107,Hadsel,2022-06-20
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2075,1979,1600,31,80.9,77.2,62.4,1.2,2565,Bø,2022-06-20
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3459,3219,2256,39,77.6,72.2,50.6,0.9,4458,Øksnes,2022-06-20
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8392,7808,5589,76,80.2,74.6,53.4,0.7,10468,Sortland,2022-06-20
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3784,3577,2841,72,82.8,78.2,62.1,1.6,4572,Andøy,2022-06-20
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,818,779,626,16,83.3,79.3,63.7,1.6,982,Moskenes,2022-06-20
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2244,2121,1656,29,82.9,78.3,61.2,1.1,2708,Hamarøy,2022-06-20
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25338,23744,17519,275,80.6,75.5,55.7,0.9,31444,Halden,2022-06-20
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41169,38524,30790,524,81.9,76.6,61.2,1,50290,Moss,2022-06-20
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46787,44017,34935,527,80.4,75.7,60,0.9,58182,Sarpsborg,2022-06-20
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66741,62160,46314,705,79.6,74.1,55.2,0.8,83892,Fredrikstad,2022-06-20
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79151,73701,53120,668,77.4,72.1,51.9,0.7,102273,Drammen,2022-06-20
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22497,21152,16087,196,80.7,75.9,57.7,0.7,27879,Kongsberg,2022-06-20
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25039,23416,16247,136,80.7,75.5,52.4,0.4,31011,Ringerike,2022-06-20
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4104,3887,3192,84,86.6,82,67.3,1.8,4741,Hvaler,2022-06-20
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1106,1057,862,5,84.1,80.4,65.6,0.4,1315,Aremark,2022-06-20
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3030,2885,2240,41,84.7,80.6,62.6,1.1,3578,Marker,2022-06-20
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35345,33039,23010,530,77.5,72.4,50.5,1.2,45608,Indre Østfold,2022-06-20
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3043,2826,2187,51,79.1,73.5,56.9,1.3,3846,Skiptvet,2022-06-20
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6640,6251,4804,160,79.9,75.2,57.8,1.9,8312,Rakkestad,2022-06-20
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6058,5667,4339,63,79.4,74.2,56.8,0.8,7633,Råde,2022-06-20
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4476,4153,3374,35,75.7,70.2,57.1,0.6,5913,Våler,2022-06-20
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14367,13406,9738,165,76.8,71.7,52.1,0.9,18699,Vestby,2022-06-20
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47980,44346,31735,395,78.6,72.7,52,0.6,61032,Nordre Follo,2022-06-20
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16162,14897,9894,144,77.8,71.7,47.6,0.7,20780,Ås,2022-06-20
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13013,12174,9202,82,80.9,75.7,57.2,0.5,16084,Frogn,2022-06-20
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15395,14161,10242,119,77.2,71,51.4,0.6,19939,Nesodden,2022-06-20
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101634,93780,72947,2660,78.8,72.7,56.6,2.1,128982,Bærum,2022-06-20
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75674,69769,51849,877,78.8,72.6,54,0.9,96088,Asker,2022-06-20
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14195,13300,10022,378,80,74.9,56.4,2.1,17754,Aurskog-Høland,2022-06-20
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14457,13229,9571,126,76,69.5,50.3,0.7,19024,Rælingen,2022-06-20
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8743,7969,6173,44,77.7,70.8,54.9,0.4,11249,Enebakk,2022-06-20
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34912,32191,22441,257,78.1,72,50.2,0.6,44693,Lørenskog,2022-06-20
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69260,63801,45122,448,77.7,71.6,50.6,0.5,89095,Lillestrøm,2022-06-20
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19806,18313,14269,112,79.4,73.4,57.2,0.4,24947,Nittedal,2022-06-20
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5594,5204,3993,41,80,74.5,57.1,0.6,6989,Gjerdrum,2022-06-20
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31153,28602,20457,201,75,68.8,49.2,0.5,41565,Ullensaker,2022-06-20
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18569,17329,12353,110,77.7,72.5,51.7,0.5,23898,Nes,2022-06-20
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20831,19407,14222,142,78,72.6,53.2,0.5,26716,Eidsvoll,2022-06-20
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11669,10800,7921,112,77.4,71.6,52.5,0.7,15074,Nannestad,2022-06-20
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2271,2133,1562,32,78.2,73.4,53.8,1.1,2905,Hurdal,2022-06-20
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5247,4853,3724,32,76.5,70.8,54.3,0.5,6859,Hole,2022-06-20
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,871,839,721,7,82.4,79.4,68.2,0.7,1057,Flå,2022-06-20
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2729,2610,2024,24,83.4,79.7,61.8,0.7,3273,Nesbyen,2022-06-20
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3798,3555,2758,26,81.4,76.2,59.1,0.6,4667,Gol,2022-06-20
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1967,1852,1371,20,75.3,70.9,52.5,0.8,2611,Hemsedal,2022-06-20
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3802,3610,2739,25,81.8,77.6,58.9,0.5,4650,Ål,2022-06-20
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3529,3346,2536,81,78.4,74.3,56.3,1.8,4504,Hol,2022-06-20
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2844,2647,2215,143,81.4,75.8,63.4,4.1,3492,Sigdal,2022-06-20
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1743,1632,1351,14,79.6,74.6,61.7,0.6,2189,Krødsherad,2022-06-20
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11390,10698,7875,112,79.8,75,55.2,0.8,14273,Modum,2022-06-20
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15287,14256,9861,95,76.3,71.1,49.2,0.5,20044,Øvre Eiker,2022-06-20
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21498,19988,15109,185,77.9,72.5,54.8,0.7,27584,Lier,2022-06-20
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2140,2014,1665,58,78.7,74,61.2,2.1,2720,Flesberg,2022-06-20
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1167,1125,965,31,85.2,82.1,70.4,2.3,1370,Rollag,2022-06-20
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1965,1863,1421,15,80,75.9,57.9,0.6,2455,Nore og Uvdal,2022-06-20
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5638,5318,4123,29,81.6,77,59.7,0.4,6908,Jevnaker,2022-06-20
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7418,6906,5260,48,81.1,75.5,57.5,0.5,9144,Lunner,2022-06-20
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15058,14283,10628,169,83.9,79.6,59.2,0.9,17949,Kongsvinger,2022-06-20
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26517,24743,19176,241,82.9,77.3,59.9,0.8,31999,Hamar,2022-06-20
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23714,22274,17587,281,83.4,78.4,61.9,1,28425,Lillehammer,2022-06-20
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24978,23534,16834,220,82.5,77.8,55.6,0.7,30267,Gjøvik,2022-06-20
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28589,26605,18549,405,81.5,75.9,52.9,1.2,35073,Ringsaker,2022-06-20
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6194,5878,4583,139,80.3,76.2,59.4,1.8,7715,Løten,2022-06-20
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16826,15946,12184,259,79.5,75.4,57.6,1.2,21156,Stange,2022-06-20
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4208,4010,3083,80,83.9,79.9,61.5,1.6,5016,Nord-Odal,2022-06-20
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6505,6155,4553,65,81.5,77.1,57.1,0.8,7978,Sør-Odal,2022-06-20
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5204,4987,3956,369,86.3,82.7,65.6,6.1,6032,Eidskog,2022-06-20
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3955,3775,2988,166,87,83,65.7,3.6,4548,Grue,2022-06-20
