granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,547654,507153,337149,78.6,72.8,48.4,697010,Oslo,2022-02-21
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371840,343756,243205,77,71.2,50.4,482645,Rogaland,2022-02-21
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214400,200616,149825,80.7,75.5,56.4,265544,Møre og Romsdal,2022-02-21
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195676,182860,129609,81.4,76.1,53.9,240345,Nordland,2022-02-21
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,994595,920054,665780,79.4,73.5,53.2,1252384,Viken,2022-02-21
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,305953,286846,213797,82.6,77.4,57.7,370603,Innlandet,2022-02-21
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341016,317874,232707,80.8,75.3,55.2,421882,Vestfold og Telemark,2022-02-21
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244894,226872,163176,79.3,73.5,52.8,308843,Agder,2022-02-21
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,505304,467716,339368,79.1,73.2,53.1,638821,Vestland,2022-02-21
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384751,359447,260017,81.7,76.3,55.2,471124,Trøndelag,2022-02-21
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192718,179743,122125,79.6,74.2,50.4,242168,Troms og Finnmark,2022-02-21
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,547644,507146,337144,78.6,72.8,48.4,697010,Oslo,2022-02-21
