granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8514,129,63.0573248407643,0.955414012738854,13502,Oslo,2021-11-19
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5469,1255,85.9905660377359,19.7327044025157,6360,Oslo,2021-11-19
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29861,25821,95.5063007740037,82.5849165227404,31266,Oslo,2021-11-19
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,90929,83034,87.7481302774427,80.129312424608,103625,Oslo,2021-11-19
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21777,20010,90.9535145971683,83.5734870317003,23943,Oslo,2021-11-19
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39691,37238,93.3071606563543,87.5405519770558,42538,Oslo,2021-11-19
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32231,31011,94.9422646400377,91.3485330505479,33948,Oslo,2021-11-19
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24691,24161,94.972690206939,92.9340718516809,25998,Oslo,2021-11-19
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14828,14831,96.7569331158238,96.7765089722675,15325,Oslo,2021-11-19
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7042,6961,91.0878282240331,90.0400983055232,7731,Oslo,2021-11-19
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8685,123,62.3967239025792,0.883684172713557,13919,Oslo,2021-11-19
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5314,1223,80.7967158278851,18.5951041508286,6577,Oslo,2021-11-19
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,24845,21054,88.3220760753644,74.8453608247423,28130,Oslo,2021-11-19
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,89279,81217,85.5179217992682,77.7955516389203,104398,Oslo,2021-11-19
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22610,20713,85.3851963746224,78.2212990936556,26480,Oslo,2021-11-19
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41255,38697,89.4591898690259,83.912308092636,46116,Oslo,2021-11-19
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32303,30811,93.1754593440826,88.8719028526926,34669,Oslo,2021-11-19
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22740,22215,94.0680069496153,91.8962521717548,24174,Oslo,2021-11-19
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11988,12088,97.9651875459672,98.7823813026069,12237,Oslo,2021-11-19
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3318,3283,91.606847045831,90.6405300938708,3622,Oslo,2021-11-19
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8942,177,71.4559693143679,1.41441585424325,12514,Rogaland,2021-11-19
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5535,2292,93.0252100840336,38.5210084033613,5950,Rogaland,2021-11-19
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18126,16900,89.777117384844,83.7048043585934,20190,Rogaland,2021-11-19
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,40940,38320,83.5766050831887,78.2280289884659,48985,Rogaland,2021-11-19
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14496,13912,91.1640777309603,87.4913527451104,15901,Rogaland,2021-11-19
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29357,28388,92.4193294506532,89.3688021407209,31765,Rogaland,2021-11-19
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25717,25335,96.2714783064426,94.8414629581103,26713,Rogaland,2021-11-19
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20356,20126,96.8226788432268,95.7286910197869,21024,Rogaland,2021-11-19
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12280,12230,98.6979585275679,98.2960938755827,12442,Rogaland,2021-11-19
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5337,5274,93.4185191668125,92.3157710484859,5713,Rogaland,2021-11-19
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8745,177,67.0989027852375,1.35809099976982,13033,Rogaland,2021-11-19
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5597,2210,90.1578608247423,35.5992268041237,6208,Rogaland,2021-11-19
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,18411,16781,84.1953628755659,76.7412082132895,21867,Rogaland,2021-11-19
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,41774,38965,81.1634187569216,75.705764635023,51469,Rogaland,2021-11-19
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14825,14056,84.1039314687695,79.7413059510978,17627,Rogaland,2021-11-19
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30310,29281,89.3020241006452,86.2702925665125,33941,Rogaland,2021-11-19
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26581,26162,94.5169434270882,93.0270597020233,28123,Rogaland,2021-11-19
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20574,20416,96.9876962240136,96.2428699382454,21213,Rogaland,2021-11-19
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10608,10603,99.5588925387142,99.5119662130455,10655,Rogaland,2021-11-19
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3035,3002,95.8925750394945,94.8499210110584,3165,Rogaland,2021-11-19
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5112,131,79.6385729864465,2.04081632653061,6419,Møre og Romsdal,2021-11-19
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3178,2134,98.8799004355943,66.3970130678283,3214,Møre og Romsdal,2021-11-19
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,9935,9438,91.2891665900946,86.7224110998806,10883,Møre og Romsdal,2021-11-19
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20047,18987,86.4952323424084,81.9217327522975,23177,Møre og Romsdal,2021-11-19
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7115,6883,91.25304604335,88.2775426446069,7797,Møre og Romsdal,2021-11-19
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16118,15715,93.7529083294556,91.4087947882736,17192,Møre og Romsdal,2021-11-19
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15464,15227,96.1691542288557,94.6952736318408,16080,Møre og Romsdal,2021-11-19
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14354,14252,97.3878824886356,96.6958409661443,14739,Møre og Romsdal,2021-11-19
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8709,8697,98.9996589746504,98.8632488348301,8797,Møre og Romsdal,2021-11-19
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4258,4165,92.7870995859664,90.7605142732621,4589,Møre og Romsdal,2021-11-19
