granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69977,33625,68.7,33,101859,Drammen,2021-08-13
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19424,11231,70.1,40.6,27694,Kongsberg,2021-08-13
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21955,12948,71.2,42,30835,Ringerike,2021-08-13
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3653,2202,77.8,46.9,4694,Hvaler,2021-08-13
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1008,740,76.1,55.8,1325,Aremark,2021-08-13
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2725,1686,75.7,46.8,3601,Marker,2021-08-13
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30219,17103,66.9,37.8,45201,Indre Østfold,2021-08-13
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2693,1779,70.4,46.5,3825,Skiptvet,2021-08-13
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5856,3801,71.2,46.2,8222,Rakkestad,2021-08-13
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5411,3258,71.5,43,7568,Råde,2021-08-13
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3922,2155,67.6,37.1,5805,Våler,2021-08-13
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12315,7194,67.3,39.3,18290,Vestby,2021-08-13
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41670,23072,69.4,38.4,60034,Nordre Follo,2021-08-13
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13735,6583,67.2,32.2,20439,Ås,2021-08-13
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11500,7471,72.1,46.8,15953,Frogn,2021-08-13
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13342,7700,67.4,38.9,19805,Nesodden,2021-08-13
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,89915,45859,70.1,35.8,128233,Bærum,2021-08-13
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,65666,36509,69.2,38.5,94915,Asker,2021-08-13
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12364,7819,70.3,44.4,17591,Aurskog-Høland,2021-08-13
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12525,8095,66.9,43.2,18730,Rælingen,2021-08-13
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7603,3806,68.7,34.4,11065,Enebakk,2021-08-13
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,29941,16233,70.1,38,42740,Lørenskog,2021-08-13
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60331,30934,69.4,35.6,86953,Lillestrøm,2021-08-13
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17338,8497,70.9,34.7,24454,Nittedal,2021-08-13
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4744,2688,67.4,38.2,7043,Gjerdrum,2021-08-13
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26860,20713,66.4,51.2,40459,Ullensaker,2021-08-13
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16174,8838,69.1,37.7,23422,Nes,2021-08-13
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18242,9772,70.1,37.5,26031,Eidsvoll,2021-08-13
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9888,5677,67.6,38.8,14637,Nannestad,2021-08-13
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1980,1085,69.8,38.2,2838,Hurdal,2021-08-13
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4560,2687,67,39.5,6811,Hole,2021-08-13
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,759,384,72.4,36.6,1049,Flå,2021-08-13
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2325,1270,71.3,38.9,3262,Nesbyen,2021-08-13
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3333,1741,71.9,37.6,4636,Gol,2021-08-13
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1693,1015,66.5,39.9,2546,Hemsedal,2021-08-13
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3274,1828,70.4,39.3,4648,Ål,2021-08-13
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3050,1615,68.8,36.4,4434,Hol,2021-08-13
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2498,1883,72.1,54.3,3465,Sigdal,2021-08-13
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1534,995,69.1,44.8,2219,Krødsherad,2021-08-13
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9971,6527,70.4,46.1,14166,Modum,2021-08-13
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13139,7612,66.7,38.6,19709,Øvre Eiker,2021-08-13
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18707,10419,69,38.4,27118,Lier,2021-08-13
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1888,1404,69.6,51.8,2713,Flesberg,2021-08-13
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1045,563,75.4,40.6,1386,Rollag,2021-08-13
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1755,1023,72.8,42.4,2412,Nore og Uvdal,2021-08-13
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4888,2834,71.2,41.3,6867,Jevnaker,2021-08-13
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6368,3753,70.3,41.4,9062,Lunner,2021-08-13
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13255,8763,74.3,49.1,17851,Kongsvinger,2021-08-13
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23101,12377,73.3,39.3,31509,Hamar,2021-08-13
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20923,12561,73.4,44.1,28493,Lillehammer,2021-08-13
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21954,11080,72.2,36.5,30395,Gjøvik,2021-08-13
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25008,12176,71.7,34.9,34897,Ringsaker,2021-08-13
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5379,3083,70.5,40.4,7625,Løten,2021-08-13
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14739,8166,69.9,38.8,21072,Stange,2021-08-13
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3727,2550,74,50.6,5038,Nord-Odal,2021-08-13
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5490,3345,69.4,42.3,7914,Sør-Odal,2021-08-13
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4770,3445,78.2,56.5,6099,Eidskog,2021-08-13
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3432,2234,75.5,49.2,4545,Grue,2021-08-13
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5248,3243,72.6,44.9,7227,Åsnes,2021-08-13
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2647,1884,73.8,52.5,3587,Våler,2021-08-13
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15169,9180,71.2,43.1,21292,Elverum,2021-08-13
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4948,3330,75.2,50.6,6580,Trysil,2021-08-13
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3109,2059,71.7,47.5,4338,Åmot,2021-08-13
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1661,1046,69.8,44,2378,Stor-Elvdal,2021-08-13
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1339,819,76.9,47,1741,Rendalen,2021-08-13
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,962,546,77,43.7,1250,Engerdal,2021-08-13
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1100,595,70.4,38.1,1563,Tolga,2021-08-13
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4114,2937,74.3,53,5537,Tynset,2021-08-13
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1745,1004,72.6,41.7,2405,Alvdal,2021-08-13
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1200,647,79.1,42.6,1518,Folldal,2021-08-13
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1434,721,76.7,38.6,1870,Os,2021-08-13
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1781,1005,70.9,40,2512,Dovre,2021-08-13
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1393,685,70.4,34.6,1980,Lesja,2021-08-13
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1573,965,72.1,44.2,2183,Skjåk,2021-08-13
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1720,1027,78,46.6,2204,Lom,2021-08-13
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2610,1515,73.2,42.5,3564,Vågå,2021-08-13
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3697,2362,64.8,41.4,5705,Nord-Fron,2021-08-13
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4083,2342,73,41.9,5592,Sel,2021-08-13
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2096,1106,68.4,36.1,3064,Sør-Fron,2021-08-13
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3161,2152,71.7,48.8,4408,Ringebu,2021-08-13
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3471,2040,68.2,40.1,5093,Øyer,2021-08-13
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4454,2237,73.9,37.1,6023,Gausdal,2021-08-13
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10428,6282,70.1,42.2,14871,Østre Toten,2021-08-13
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9970,5011,74.1,37.2,13459,Vestre Toten,2021-08-13
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9754,5584,71.7,41,13611,Gran,2021-08-13
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4117,2486,73.8,44.6,5579,Søndre Land,2021-08-13
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4839,2779,73.5,42.2,6581,Nordre Land,2021-08-13
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2119,1403,73,48.3,2904,Sør-Aurdal,2021-08-13
