granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,4068,1949,2.4737152551855,1.18516987029413,164449,Oslo,2021-02-22
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1830,950,1.10511917774302,0.573695748008672,165593,Oslo,2021-02-22
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,1345,606,3.19212056485107,1.43823424706301,42135,Oslo,2021-02-22
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,717,390,1.56676791294277,0.852216856412386,45763,Oslo,2021-02-22
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,1393,586,4.16405105670642,1.75171135623113,33453,Oslo,2021-02-22
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,729,306,2.13839429761521,0.897597606406383,34091,Oslo,2021-02-22
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,1235,421,4.73906369915579,1.61550268610898,26060,Oslo,2021-02-22
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,910,369,3.78409846972721,1.53443113772455,24048,Oslo,2021-02-22
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,7192,1371,49.6479359381472,9.46431036863178,14486,Oslo,2021-02-22
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,5462,881,48.0682918243422,7.75323418111414,11363,Oslo,2021-02-22
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6352,4356,81.4567837907156,55.8604770453963,7798,Oslo,2021-02-22
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3025,2024,83.448275862069,55.8344827586207,3625,Oslo,2021-02-22
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,1995,1013,2.18529553520571,1.10962625421724,91292,Rogaland,2021-02-22
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,592,389,0.609279156889383,0.400354040591165,97164,Rogaland,2021-02-22
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,985,464,3.11718725276116,1.46840089876262,31599,Rogaland,2021-02-22
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,297,193,0.879010299514621,0.571208713152599,33788,Rogaland,2021-02-22
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,865,399,3.28098922773479,1.51342740100137,26364,Rogaland,2021-02-22
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,228,149,0.825727944372012,0.539620454874692,27612,Rogaland,2021-02-22
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,369,192,1.792219146146,0.932536791490602,20589,Rogaland,2021-02-22
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,319,230,1.53697904119489,1.10816670681763,20755,Rogaland,2021-02-22
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,3891,526,32.824363084191,4.43732073561667,11854,Rogaland,2021-02-22
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,3076,313,30.6527154957648,3.11908320876931,10035,Rogaland,2021-02-22
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4888,2032,86.1018143385591,35.7935529328871,5677,Rogaland,2021-02-22
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2802,886,91.5985616214449,28.9637136319059,3059,Rogaland,2021-02-22
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,1530,555,3.39231076227218,1.23054410003991,45102,Møre og Romsdal,2021-02-22
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,449,196,0.905406222903349,0.39523300598899,49591,Møre og Romsdal,2021-02-22
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,875,285,5.06600277906438,1.65006947660954,17272,Møre og Romsdal,2021-02-22
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,245,126,1.2987012987013,0.667903525046382,18865,Møre og Romsdal,2021-02-22
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,802,291,4.99408431409179,1.81206799925276,16059,Møre og Romsdal,2021-02-22
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,222,137,1.31089459698849,0.808975494537939,16935,Møre og Romsdal,2021-02-22
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,325,190,2.23429121407947,1.30620101746185,14546,Møre og Romsdal,2021-02-22
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,223,149,1.49004409995991,0.995590004009087,14966,Møre og Romsdal,2021-02-22
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,2197,436,26.1890570985815,5.19728215520324,8389,Møre og Romsdal,2021-02-22
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,1688,284,23.0286493860846,3.87448840381992,7330,Møre og Romsdal,2021-02-22
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3776,1558,81.5726938863685,33.6573774033269,4629,Møre og Romsdal,2021-02-22
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2134,633,85.0538062973296,25.2291749701076,2509,Møre og Romsdal,2021-02-22
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,1322,598,3.27235822668878,1.48023465927374,40399,Nordland,2021-02-22
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,401,221,0.914668917223603,0.504094340913757,43841,Nordland,2021-02-22
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,878,356,5.34193234363592,2.16597712338769,16436,Nordland,2021-02-22
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,241,125,1.42115815544286,0.737115225852105,16958,Nordland,2021-02-22
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,767,286,4.9169818578114,1.83345086223476,15599,Nordland,2021-02-22
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,249,136,1.54956749019852,0.846350115128508,16069,Nordland,2021-02-22
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,469,190,3.42560806369148,1.38777298955518,13691,Nordland,2021-02-22
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,311,182,2.16558735464104,1.26732121718543,14361,Nordland,2021-02-22
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,3314,462,39.4054696789536,5.49346016646849,8410,Nordland,2021-02-22
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,2816,321,37.5466666666667,4.28,7500,Nordland,2021-02-22
total,county,county18,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3164,1604,78.2780801583375,39.6833250865908,4042,Nordland,2021-02-22
total,county,county18,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,1819,781,83.0593607305936,35.662100456621,2190,Nordland,2021-02-22
total,county,county30,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8022,2633,3.6815052776503,1.2083524552547,217900,Viken,2021-02-22
total,county,county30,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2200,915,0.965094294099326,0.401391490500401,227957,Viken,2021-02-22
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,4494,1428,4.92077917811819,1.56361207528989,91327,Viken,2021-02-22
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1223,561,1.28656939374494,0.590159795495429,95059,Viken,2021-02-22
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,3784,1217,5.05308139146692,1.62515857648394,74885,Viken,2021-02-22
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,916,452,1.1832485080218,0.583873717932157,77414,Viken,2021-02-22
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,1322,674,2.07206783592734,1.05640977414147,63801,Viken,2021-02-22
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,879,520,1.4532048208706,0.85968885876304,60487,Viken,2021-02-22
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,11510,1515,30.9525090087667,4.07411391383854,37186,Viken,2021-02-22
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8840,887,28.7694861196993,2.8867120122368,30727,Viken,2021-02-22
total,county,county30,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,13559,6622,82.2605108293393,40.1747254747315,16483,Viken,2021-02-22
total,county,county30,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,7814,3318,84.6037245560849,35.9246427024686,9236,Viken,2021-02-22
total,county,county34,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,2327,856,3.87046339110475,1.42377166428263,60122,Innlandet,2021-02-22
total,county,county34,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,594,276,0.924010266780742,0.429338103756708,64285,Innlandet,2021-02-22
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,1293,469,4.90720710463395,1.77995369843258,26349,Innlandet,2021-02-22
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,317,155,1.17207720180433,0.573097685424832,27046,Innlandet,2021-02-22
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,1142,395,4.5393115509977,1.57007711264806,25158,Innlandet,2021-02-22
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,303,162,1.20114167921985,0.64219456116705,25226,Innlandet,2021-02-22
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,620,288,2.64279624893436,1.22762148337596,23460,Innlandet,2021-02-22
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,478,253,2.10082186964356,1.11194128246825,22753,Innlandet,2021-02-22
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,5069,907,36.2304338503324,6.48273890358087,13991,Innlandet,2021-02-22
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,3922,555,33.257016874417,4.70618163317222,11793,Innlandet,2021-02-22
total,county,county34,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5586,2934,84.1645321681483,44.2067199035709,6637,Innlandet,2021-02-22
total,county,county34,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3311,1485,88.2697947214076,39.5894428152493,3751,Innlandet,2021-02-22
total,county,county38,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,2856,859,4.05445692139521,1.21946025752048,70441,Vestfold og Telemark,2021-02-22
total,county,county38,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,769,301,1.03171621766663,0.403831705484598,74536,Vestfold og Telemark,2021-02-22
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,1633,538,5.42290705011125,1.78660379238203,30113,Vestfold og Telemark,2021-02-22
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,380,155,1.24676006430657,0.508546868335575,30479,Vestfold og Telemark,2021-02-22
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,1544,480,5.57964729690662,1.73460537727667,27672,Vestfold og Telemark,2021-02-22
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,350,160,1.27928652363025,0.584816696516686,27359,Vestfold og Telemark,2021-02-22
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,539,279,2.18377765173001,1.13037841341869,24682,Vestfold og Telemark,2021-02-22
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,353,229,1.48437828518565,0.962953618434885,23781,Vestfold og Telemark,2021-02-22
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,5372,665,37.5113469729768,4.6435304797151,14321,Vestfold og Telemark,2021-02-22
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,4175,446,35.1993929685524,3.76022257819745,11861,Vestfold og Telemark,2021-02-22
total,county,county38,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5773,3053,86.6166541635409,45.8064516129032,6665,Vestfold og Telemark,2021-02-22
total,county,county38,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3235,1561,89.4634955752212,43.1692477876106,3616,Vestfold og Telemark,2021-02-22
total,county,county42,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,1689,593,3.03487682604711,1.06553105852335,55653,Agder,2021-02-22
total,county,county42,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,485,248,0.826699848296317,0.422724870881415,58667,Agder,2021-02-22
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,812,256,3.94117361549289,1.24253749453963,20603,Agder,2021-02-22
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,252,115,1.17845117845118,0.537785260007482,21384,Agder,2021-02-22
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,811,272,4.44944313381248,1.49229165523674,18227,Agder,2021-02-22
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,286,123,1.53804786232858,0.661468136595859,18595,Agder,2021-02-22
