granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,550469,513563,358648,22134,78.7,73.4,51.2,3.2,699827,Oslo,2022-08-22
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372550,346119,252905,23996,76.7,71.2,52.1,4.9,485797,Rogaland,2022-08-22
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214460,201436,155024,12005,80.7,75.8,58.3,4.5,265848,Møre og Romsdal,2022-08-22
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195287,183326,134520,8602,81.3,76.3,56,3.6,240190,Nordland,2022-08-22
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1001274,931148,694584,66205,78.9,73.4,54.7,5.2,1269230,Viken,2022-08-22
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306284,288226,220035,15306,82.5,77.6,59.3,4.1,371253,Innlandet,2022-08-22
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,342215,320269,240563,22533,80.6,75.4,56.6,5.3,424832,Vestfold og Telemark,2022-08-22
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,245711,228583,168706,14108,79,73.5,54.2,4.5,311134,Agder,2022-08-22
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,506158,470540,351678,32237,78.9,73.4,54.8,5,641292,Vestland,2022-08-22
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,385130,360971,271063,19794,81.2,76.1,57.2,4.2,474131,Trøndelag,2022-08-22
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192112,179983,127617,8927,79.5,74.5,52.8,3.7,241736,Troms og Finnmark,2022-08-22
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,550461,513556,358644,22134,78.7,73.4,51.2,3.2,699827,Oslo,2022-08-22
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11881,11172,9230,900,80,75.2,62.1,6.1,14860,Eigersund,2022-08-22
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113040,105110,76028,4963,78.1,72.6,52.5,3.4,144699,Stavanger,2022-08-22
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28690,26682,19109,1033,76.6,71.3,51,2.8,37444,Haugesund,2022-08-22
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60624,56470,42480,5903,74.6,69.5,52.2,7.3,81305,Sandnes,2022-08-22
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2506,2358,1800,330,76.4,71.9,54.9,10.1,3281,Sokndal,2022-08-22
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2428,2294,1796,154,76.4,72.2,56.5,4.8,3178,Lund,2022-08-22
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2198,2063,1535,180,78.8,74,55,6.5,2789,Bjerkreim,2022-08-22
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14067,12953,9119,872,72.9,67.1,47.3,4.5,19296,Hå,2022-08-22
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15124,13932,9291,377,75,69.1,46.1,1.9,20163,Klepp,2022-08-22
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14706,13636,9167,1816,76,70.5,47.4,9.4,19353,Time,2022-08-22
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8822,8177,6297,312,72.7,67.4,51.9,2.6,12131,Gjesdal,2022-08-22
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21208,19671,13900,502,76.9,71.4,50.4,1.8,27568,Sola,2022-08-22
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9077,8376,6023,433,79.2,73.1,52.6,3.8,11454,Randaberg,2022-08-22
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10312,9523,7143,439,77.7,71.8,53.8,3.3,13268,Strand,2022-08-22
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2033,1897,1384,179,80.2,74.9,54.6,7.1,2534,Hjelmeland,2022-08-22
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3034,2827,2385,322,80.2,74.7,63,8.5,3784,Suldal,2022-08-22
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3671,3414,2682,121,81.1,75.4,59.3,2.7,4525,Sauda,2022-08-22
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,428,402,342,36,81.8,76.9,65.4,6.9,523,Kvitsøy,2022-08-22
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,709,684,510,83,82.9,80,59.6,9.7,855,Bokn,2022-08-22
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8592,7844,5555,510,76.1,69.5,49.2,4.5,11283,Tysvær,2022-08-22
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32322,30037,22123,3998,76,70.6,52,9.4,42541,Karmøy,2022-08-22
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,172,169,155,27,91.5,89.9,82.4,14.4,188,Utsira,2022-08-22
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6755,6286,4801,506,77,71.6,54.7,5.8,8775,Vindafjord,2022-08-22
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19839,18942,14928,2133,82.6,78.9,62.2,8.9,24013,Kristiansund,2022-08-22
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26388,24803,19043,1304,82.5,77.5,59.5,4.1,32002,Molde,2022-08-22
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52929,49414,35773,2262,78.9,73.6,53.3,3.4,67114,Ålesund,2022-08-22
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2549,2453,1954,396,83.7,80.6,64.2,13,3045,Vanylven,2022-08-22
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1878,1761,1372,36,77.5,72.7,56.6,1.5,2422,Sande,2022-08-22
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6957,6512,4904,523,79.4,74.3,55.9,6,8765,Herøy,2022-08-22
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6784,6336,5118,470,79.3,74,59.8,5.5,8557,Ulstein,2022-08-22
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3864,3628,2843,51,75.4,70.8,55.5,1,5126,Hareid,2022-08-22
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8698,8110,6663,203,80.3,74.9,61.5,1.9,10833,Ørsta,2022-08-22
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3604,3374,2728,159,80.7,75.5,61.1,3.6,4467,Stranda,2022-08-22
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6219,5804,4620,146,82.3,76.8,61.1,1.9,7558,Sykkylven,2022-08-22
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7418,6867,5533,336,77.7,71.9,58,3.5,9547,Sula,2022-08-22
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6626,6142,4400,209,77.1,71.4,51.2,2.4,8597,Giske,2022-08-22
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5660,5344,3829,240,81.6,77,55.2,3.5,6936,Vestnes,2022-08-22
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5646,5274,3703,93,80.4,75.1,52.8,1.3,7019,Rauma,2022-08-22
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2927,2815,2063,134,83.2,80,58.6,3.8,3518,Aukra,2022-08-22
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4756,4496,3462,268,81.6,77.1,59.4,4.6,5828,Averøy,2022-08-22
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2135,2004,1641,45,80,75.1,61.5,1.7,2669,Gjemnes,2022-08-22
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2486,2368,2010,332,84,80,67.9,11.2,2960,Tingvoll,2022-08-22
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5973,5672,4806,600,86.2,81.8,69.3,8.7,6932,Sunndal,2022-08-22
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4986,4750,4074,442,85.2,81.2,69.7,7.6,5849,Surnadal,2022-08-22
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1786,1720,1398,88,84.2,81.1,65.9,4.2,2120,Smøla,2022-08-22
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2805,2672,2187,250,82.9,79,64.6,7.4,3384,Aure,2022-08-22
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8742,8211,6600,591,80.9,76,61.1,5.5,10809,Volda,2022-08-22
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2102,1960,1623,219,84.4,78.7,65.2,8.8,2491,Fjord,2022-08-22
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10565,9883,7713,473,79.5,74.4,58,3.6,13287,Hustadvika,2022-08-22
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42819,39922,28960,2308,81.1,75.6,54.8,4.4,52803,Bodø,2022-08-22
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17498,16506,12282,903,81.3,76.7,57,4.2,21530,Narvik,2022-08-22
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1166,1087,852,23,82.9,77.3,60.6,1.6,1406,Bindal,2022-08-22
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1678,1567,1154,105,84.7,79.1,58.3,5.3,1981,Sømna,2022-08-22
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6377,5909,4249,163,82,76,54.6,2.1,7777,Brønnøy,2022-08-22
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1007,934,798,52,85.7,79.5,67.9,4.4,1175,Vega,2022-08-22
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,376,360,278,0,81.4,77.9,60.2,0,462,Vevelstad,2022-08-22
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1391,1305,1031,69,76.2,71.5,56.5,3.8,1825,Herøy,2022-08-22
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6008,5669,4366,81,81.9,77.3,59.5,1.1,7333,Alstahaug,2022-08-22
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1771,1649,1228,42,78.5,73.1,54.4,1.9,2257,Leirfjord,2022-08-22
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11007,10355,7502,257,83.2,78.3,56.7,1.9,13233,Vefsn,2022-08-22
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1213,1174,909,47,83,80.4,62.2,3.2,1461,Grane,2022-08-22
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1093,1040,845,73,85.9,81.7,66.4,5.7,1273,Hattfjelldal,2022-08-22
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1122,1047,877,93,82,76.5,64.1,6.8,1369,Dønna,2022-08-22
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1383,1281,901,40,81.4,75.4,53.1,2.4,1698,Nesna,2022-08-22
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3561,3373,2374,162,80.6,76.3,53.7,3.7,4420,Hemnes,2022-08-22
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21458,20275,14289,630,82.2,77.7,54.8,2.4,26092,Rana,2022-08-22
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1516,1423,1043,107,81.1,76.1,55.8,5.7,1869,Lurøy,2022-08-22
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,365,343,254,0,81.1,76.2,56.4,0,450,Træna,2022-08-22
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,913,875,652,91,79.2,75.9,56.5,7.9,1153,Rødøy,2022-08-22
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4986,4645,3477,92,80.2,74.8,56,1.5,6214,Meløy,2022-08-22
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1539,1460,1225,156,81.3,77.1,64.7,8.2,1894,Gildeskål,2022-08-22
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,861,838,691,85,85.1,82.8,68.3,8.4,1012,Beiarn,2022-08-22
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3801,3597,2964,223,82.3,77.9,64.2,4.8,4617,Saltdal,2022-08-22
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8045,7573,5758,214,83.8,78.9,60,2.2,9603,Fauske,2022-08-22
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1563,1509,1222,75,83.6,80.7,65.4,4,1869,Sørfold,2022-08-22
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2106,1997,1466,110,81.3,77.1,56.6,4.2,2591,Steigen,2022-08-22
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1653,1582,1231,103,83.7,80.1,62.3,5.2,1976,Lødingen,2022-08-22
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1077,1039,836,143,80.7,77.9,62.7,10.7,1334,Evenes,2022-08-22
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,414,388,301,45,88.3,82.7,64.2,9.6,469,Røst,2022-08-22
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,531,502,396,11,78.3,74,58.4,1.6,678,Værøy,2022-08-22
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,993,956,698,27,81.7,78.6,57.4,2.2,1216,Flakstad,2022-08-22
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9038,8481,5689,325,78.1,73.3,49.2,2.8,11566,Vestvågøy,2022-08-22
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7690,7096,4833,430,79.1,73,49.7,4.4,9724,Vågan,2022-08-22
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6515,6084,4245,258,80.4,75,52.4,3.2,8107,Hadsel,2022-08-22
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2070,1977,1603,68,80.7,77.1,62.5,2.7,2565,Bø,2022-08-22
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3445,3207,2269,106,77.3,71.9,50.9,2.4,4458,Øksnes,2022-08-22
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8396,7820,5640,524,80.2,74.7,53.9,5,10468,Sortland,2022-08-22
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3771,3564,2843,137,82.5,78,62.2,3,4572,Andøy,2022-08-22
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,820,783,627,73,83.5,79.7,63.8,7.4,982,Moskenes,2022-08-22
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2216,2100,1651,144,81.8,77.5,61,5.3,2708,Hamarøy,2022-08-22
