granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,545206,499636,245825,78.2,71.7,35.3,697010,Oslo,2022-01-14
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,369704,339355,179934,76.6,70.3,37.3,482645,Rogaland,2022-01-14
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,212917,197400,111458,80.2,74.3,42,265544,Møre og Romsdal,2022-01-14
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,194408,180200,97150,80.9,75,40.4,240345,Nordland,2022-01-14
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,992720,908607,521526,79.3,72.6,41.6,1252384,Viken,2022-01-14
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,304870,283419,162766,82.3,76.5,43.9,370603,Innlandet,2022-01-14
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,340219,314596,184639,80.6,74.6,43.8,421882,Vestfold og Telemark,2022-01-14
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244240,224509,130087,79.1,72.7,42.1,308843,Agder,2022-01-14
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,502949,461219,257168,78.7,72.2,40.3,638821,Vestland,2022-01-14
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,382766,354766,182585,81.2,75.3,38.8,471124,Trøndelag,2022-01-14
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,191967,177679,93996,79.3,73.4,38.8,242168,Troms og Finnmark,2022-01-14
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,545197,499630,245820,78.2,71.7,35.3,697010,Oslo,2022-01-14
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11802,10920,6953,79.8,73.8,47,14787,Eigersund,2022-01-14
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,112492,103166,49195,78,71.6,34.1,144147,Stavanger,2022-01-14
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28469,26104,13815,76.3,69.9,37,37323,Haugesund,2022-01-14
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60135,55532,31869,74.7,69,39.6,80450,Sandnes,2022-01-14
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2469,2286,1652,75.8,70.2,50.7,3257,Sokndal,2022-01-14
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2408,2259,1402,75.9,71.2,44.2,3174,Lund,2022-01-14
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2164,1985,1255,77.5,71.1,45,2791,Bjerkreim,2022-01-14
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13953,12679,6758,73,66.3,35.3,19120,Hå,2022-01-14
