granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_neg,n_pos,pr100_pos,date_of_publishing
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-24,12,0,0,2021-02-17
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-25,62,0,0,2021-02-17
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-26,146,2,1.4,2021-02-17
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-27,247,2,0.8,2021-02-17
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-28,287,3,1,2021-02-17
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-29,203,6,2.9,2021-02-17
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-03-01,230,5,2.1,2021-02-17
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-02,383,8,2,2021-02-17
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-03,360,20,5.3,2021-02-17
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-04,326,15,4.4,2021-02-17
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-05,356,18,4.8,2021-02-17
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-06,340,25,6.8,2021-02-17
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-07,296,19,6,2021-02-17
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-08,358,50,12.3,2021-02-17
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-09,1231,253,17,2021-02-17
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-10,1493,193,11.4,2021-02-17
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-11,1937,148,7.1,2021-02-17
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-12,2840,177,5.9,2021-02-17
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-13,3902,152,3.7,2021-02-17
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-14,2672,89,3.2,2021-02-17
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-15,2794,76,2.6,2021-02-17
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-16,6131,132,2.1,2021-02-17
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-17,6433,153,2.3,2021-02-17
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-18,6641,186,2.7,2021-02-17
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-19,5779,204,3.4,2021-02-17
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-20,4856,263,5.1,2021-02-17
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-21,2324,183,7.3,2021-02-17
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-22,1156,132,10.2,2021-02-17
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-23,3312,252,7.1,2021-02-17
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-24,3244,284,8,2021-02-17
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-25,3093,251,7.5,2021-02-17
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-26,2915,270,8.5,2021-02-17
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-27,3031,260,7.9,2021-02-17
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-28,1623,178,9.9,2021-02-17
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-29,1117,126,10.1,2021-02-17
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-03-30,2931,241,7.6,2021-02-17
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-03-31,3200,246,7.1,2021-02-17
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-01,3720,217,5.5,2021-02-17
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-02,3344,216,6.1,2021-02-17
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-03,3372,185,5.2,2021-02-17
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-04,1293,93,6.7,2021-02-17
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-05,1043,75,6.7,2021-02-17
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-06,3353,177,5,2021-02-17
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-07,2815,154,5.2,2021-02-17
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-08,2162,114,5,2021-02-17
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-09,1222,108,8.1,2021-02-17
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-10,1281,73,5.4,2021-02-17
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-11,1304,115,8.1,2021-02-17
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-12,1164,81,6.5,2021-02-17
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-13,1235,82,6.2,2021-02-17
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-14,3214,154,4.6,2021-02-17
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-15,3293,136,4,2021-02-17
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-16,3010,100,3.2,2021-02-17
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-17,3007,124,4,2021-02-17
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-18,1120,56,4.8,2021-02-17
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-19,1106,37,3.2,2021-02-17
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-20,3663,113,3,2021-02-17
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-21,3490,91,2.5,2021-02-17
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-22,3244,102,3,2021-02-17
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-23,2889,86,2.9,2021-02-17
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-24,3213,68,2.1,2021-02-17
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-25,1103,29,2.6,2021-02-17
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-26,933,40,4.1,2021-02-17
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-27,4010,94,2.3,2021-02-17
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-28,4050,64,1.6,2021-02-17
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-29,3897,57,1.4,2021-02-17
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-30,4391,48,1.1,2021-02-17
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-01,1465,46,3,2021-02-17
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-02,1526,29,1.9,2021-02-17
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-03,1211,49,3.9,2021-02-17
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-04,4676,53,1.1,2021-02-17
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-05,4259,57,1.3,2021-02-17
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-06,4242,42,1,2021-02-17
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-07,3717,35,0.9,2021-02-17
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-08,3760,46,1.2,2021-02-17
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-09,1293,11,0.8,2021-02-17
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-10,990,14,1.4,2021-02-17
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-11,4370,33,0.7,2021-02-17
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-12,4775,23,0.5,2021-02-17
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-13,4448,24,0.5,2021-02-17
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-14,4179,28,0.7,2021-02-17
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-15,4155,25,0.6,2021-02-17
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-16,1296,14,1.1,2021-02-17
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-17,663,4,0.6,2021-02-17
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-18,4389,24,0.5,2021-02-17
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-19,4642,22,0.5,2021-02-17
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-20,3931,24,0.6,2021-02-17
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-21,1136,13,1.1,2021-02-17
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-22,3319,30,0.9,2021-02-17
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-23,1035,7,0.7,2021-02-17
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-24,893,9,1,2021-02-17
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-25,4059,19,0.5,2021-02-17
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-26,3444,14,0.4,2021-02-17
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-27,3268,19,0.6,2021-02-17
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-28,2771,17,0.6,2021-02-17
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-29,2580,17,0.7,2021-02-17
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-30,817,0,0,2021-02-17
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-31,634,6,0.9,2021-02-17
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-01,743,7,0.9,2021-02-17
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-02,3813,36,0.9,2021-02-17
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-03,3124,14,0.4,2021-02-17
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-04,2910,17,0.6,2021-02-17
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-05,2906,29,1,2021-02-17
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-06,945,8,0.8,2021-02-17
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-07,935,10,1.1,2021-02-17
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-08,5733,20,0.3,2021-02-17
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-09,5650,12,0.2,2021-02-17
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-10,4546,15,0.3,2021-02-17
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-11,4856,13,0.3,2021-02-17
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-12,4619,15,0.3,2021-02-17
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-13,1242,8,0.6,2021-02-17
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-14,1134,6,0.5,2021-02-17
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-15,5835,18,0.3,2021-02-17
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-16,5418,39,0.7,2021-02-17
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-17,4967,19,0.4,2021-02-17
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-18,4553,12,0.3,2021-02-17
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-19,3793,18,0.5,2021-02-17
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-20,1058,7,0.7,2021-02-17
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-21,1029,5,0.5,2021-02-17
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-22,5018,24,0.5,2021-02-17
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-23,4650,16,0.3,2021-02-17
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-24,4611,21,0.5,2021-02-17
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-25,4160,20,0.5,2021-02-17
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-26,3910,25,0.6,2021-02-17
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-27,1107,10,0.9,2021-02-17
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-28,992,2,0.2,2021-02-17
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-06-29,5923,24,0.4,2021-02-17
