granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548330,508571,342464,78.7,73,49.1,697010,Oslo,2022-03-11
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372048,344448,246217,77.1,71.4,51,482645,Rogaland,2022-03-11
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214486,200909,151794,80.8,75.7,57.2,265544,Møre og Romsdal,2022-03-11
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195796,183240,131719,81.5,76.2,54.8,240345,Nordland,2022-03-11
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995464,921790,672004,79.5,73.6,53.7,1252384,Viken,2022-03-11
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306092,287280,215888,82.6,77.5,58.3,370603,Innlandet,2022-03-11
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341152,318276,234747,80.9,75.4,55.6,421882,Vestfold og Telemark,2022-03-11
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244947,227207,164572,79.3,73.6,53.3,308843,Agder,2022-03-11
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,505586,468404,343113,79.1,73.3,53.7,638821,Vestland,2022-03-11
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384980,359928,263688,81.7,76.4,56,471124,Trøndelag,2022-03-11
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192808,180007,124018,79.6,74.3,51.2,242168,Troms og Finnmark,2022-03-11
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548320,508564,342459,78.7,73,49.1,697010,Oslo,2022-03-11
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11889,11160,9126,80.4,75.5,61.7,14787,Eigersund,2022-03-11
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113086,104690,73425,78.5,72.6,50.9,144147,Stavanger,2022-03-11
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28659,26530,18478,76.8,71.1,49.5,37323,Haugesund,2022-03-11
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60459,56145,41777,75.2,69.8,51.9,80450,Sandnes,2022-03-11
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2480,2330,1759,76.1,71.5,54,3257,Sokndal,2022-03-11
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2418,2280,1772,76.2,71.8,55.8,3174,Lund,2022-03-11
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2182,2044,1505,78.2,73.2,53.9,2791,Bjerkreim,2022-03-11
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14036,12898,8924,73.4,67.5,46.7,19120,Hå,2022-03-11
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15031,13803,9022,75.7,69.5,45.5,19848,Klepp,2022-03-11
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14670,13560,8860,76.8,71,46.4,19106,Time,2022-03-11
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8839,8172,6117,73.3,67.7,50.7,12064,Gjesdal,2022-03-11
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21138,19505,13416,77,71,48.9,27457,Sola,2022-03-11
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9068,8317,5817,80.1,73.5,51.4,11315,Randaberg,2022-03-11
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10296,9478,7020,78.8,72.5,53.7,13070,Strand,2022-03-11
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2024,1889,1364,78.4,73.2,52.9,2580,Hjelmeland,2022-03-11
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3045,2834,2363,79.9,74.4,62,3809,Suldal,2022-03-11
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3676,3410,2626,80.6,74.8,57.6,4561,Sauda,2022-03-11
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,427,403,338,84.2,79.5,66.7,507,Kvitsøy,2022-03-11
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,704,679,496,82,79,57.7,859,Bokn,2022-03-11
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8562,7802,5416,76.6,69.8,48.5,11178,Tysvær,2022-03-11
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32276,29923,21687,76.2,70.7,51.2,42345,Karmøy,2022-03-11
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,166,162,149,86.5,84.4,77.6,192,Utsira,2022-03-11
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6747,6273,4707,77.5,72.1,54.1,8705,Vindafjord,2022-03-11
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19836,18892,14590,82.3,78.4,60.5,24099,Kristiansund,2022-03-11
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26421,24767,18758,82.9,77.7,58.9,31870,Molde,2022-03-11
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52855,49164,34713,79.3,73.7,52.1,66670,Ålesund,2022-03-11
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2578,2474,1922,83.6,80.2,62.3,3083,Vanylven,2022-03-11
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1890,1772,1348,77.3,72.5,55.1,2445,Sande,2022-03-11
