location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,62967,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,9033.8732586333,Oslo,2021-11-19
county11,1900-01-01,13344,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,2764.76499290369,Rogaland,2021-11-19
county15,1900-01-01,5635,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,2122.05886783358,Møre og Romsdal,2021-11-19
county18,1900-01-01,4743,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,1973.41321849841,Nordland,2021-11-19
county30,1900-01-01,73385,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,5859.62452410762,Viken,2021-11-19
county34,1900-01-01,9841,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,2655.40214191466,Innlandet,2021-11-19
county38,1900-01-01,13347,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,3163.68083966607,Vestfold og Telemark,2021-11-19
county42,1900-01-01,8896,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,2880.42791968735,Agder,2021-11-19
county46,1900-01-01,18861,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,2952.47025379566,Vestland,2021-11-19
county50,1900-01-01,14248,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,3024.25688353809,Trøndelag,2021-11-19
county54,1900-01-01,8047,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,3322.89980509398,Troms og Finnmark,2021-11-19
municip0301,1900-01-01,62958,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,9032.58202895224,Oslo,2021-11-19
municip1101,1900-01-01,201,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,1359.30208967336,Eigersund,2021-11-19
municip1103,1900-01-01,4675,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,3243.21699376331,Stavanger,2021-11-19
municip1106,1900-01-01,1653,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,4428.90442890443,Haugesund,2021-11-19
municip1108,1900-01-01,2042,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,2538.22249844624,Sandnes,2021-11-19
municip1111,1900-01-01,25,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,767.577525330058,Sokndal,2021-11-19
municip1112,1900-01-01,48,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,1512.28733459357,Lund,2021-11-19
municip1114,1900-01-01,38,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,1361.51916875672,Bjerkreim,2021-11-19
municip1119,1900-01-01,388,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,2029.28870292887,Hå,2021-11-19
municip1120,1900-01-01,439,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,2211.8097541314,Klepp,2021-11-19
municip1121,1900-01-01,416,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,2177.32649429499,Time,2021-11-19
municip1122,1900-01-01,265,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,2196.61803713528,Gjesdal,2021-11-19
municip1124,1900-01-01,761,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,2771.60651200058,Sola,2021-11-19
municip1127,1900-01-01,280,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,2474.59125055236,Randaberg,2021-11-19
municip1130,1900-01-01,172,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,1315.99081866871,Strand,2021-11-19
municip1133,1900-01-01,32,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,1240.31007751938,Hjelmeland,2021-11-19
municip1134,1900-01-01,41,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,1076.39800472565,Suldal,2021-11-19
municip1135,1900-01-01,25,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4561,548.125411094058,Sauda,2021-11-19
municip1144,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,507,591.715976331361,Kvitsøy,2021-11-19
municip1145,1900-01-01,10,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,859,1164.14435389988,Bokn,2021-11-19
municip1146,1900-01-01,348,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11178,3113.25818572195,Tysvær,2021-11-19
municip1149,1900-01-01,1193,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42345,2817.33380564411,Karmøy,2021-11-19
municip1151,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,192,0,Utsira,2021-11-19
municip1160,1900-01-01,282,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8705,3239.51751866743,Vindafjord,2021-11-19
municip1505,1900-01-01,392,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24099,1626.62351134902,Kristiansund,2021-11-19
municip1506,1900-01-01,522,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31870,1637.90398493881,Molde,2021-11-19
municip1507,1900-01-01,1799,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,66670,2698.36508174591,Ålesund,2021-11-19
municip1511,1900-01-01,46,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3083,1492.05319493999,Vanylven,2021-11-19
