granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,15970,3404,9.66742133491531,2.06060752811845,165194,Oslo,2021-04-19
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7432,1583,4.48832925687713,0.956004469003835,165585,Oslo,2021-04-19
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,7757,1175,18.2354600592411,2.76223611829423,42538,Oslo,2021-04-19
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,5604,685,12.151964610981,1.48538468210599,46116,Oslo,2021-04-19
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,14123,1209,41.6018616707906,3.56132909155178,33948,Oslo,2021-04-19
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,12642,609,36.4648533271799,1.75661253569471,34669,Oslo,2021-04-19
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20933,1279,80.517732133241,4.91960920070775,25998,Oslo,2021-04-19
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,19034,934,78.7374865558038,3.86365516670803,24174,Oslo,2021-04-19
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14026,8114,91.5236541598695,52.9461663947798,15325,Oslo,2021-04-19
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11421,6151,93.33169894582,50.2655879709079,12237,Oslo,2021-04-19
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6834,6505,88.3973612727978,84.1417669124305,7731,Oslo,2021-04-19
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3226,3086,89.0668139149641,85.2015461071231,3622,Oslo,2021-04-19
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9816,1878,10.783732120493,2.06314679322391,91026,Rogaland,2021-04-19
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2589,630,2.66437517366292,0.648341583394223,97171,Rogaland,2021-04-19
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,4567,939,14.3774594679679,2.95608373996537,31765,Rogaland,2021-04-19
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1497,309,4.41059485577915,0.910403346984473,33941,Rogaland,2021-04-19
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,5169,897,19.3501291506008,3.35791562160746,26713,Rogaland,2021-04-19
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,2559,311,9.09931372897628,1.10585641645628,28123,Rogaland,2021-04-19
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14700,520,69.9200913242009,2.47336377473364,21024,Rogaland,2021-04-19
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14443,448,68.0856078819592,2.11191250648187,21213,Rogaland,2021-04-19
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,11723,4527,94.2211863044527,36.384825590741,12442,Rogaland,2021-04-19
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10158,3644,95.3355232285312,34.1999061473487,10655,Rogaland,2021-04-19
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5186,4800,90.7754244705059,84.018904253457,5713,Rogaland,2021-04-19
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2972,2767,93.9020537124803,87.4249605055292,3165,Rogaland,2021-04-19
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,5459,1147,12.1120010649864,2.54487364380644,45071,Møre og Romsdal,2021-04-19
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1648,313,3.32821714193392,0.632118911059052,49516,Møre og Romsdal,2021-04-19
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,3011,691,17.5139599813867,4.01931130758492,17192,Møre og Romsdal,2021-04-19
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,963,210,5.15607431600364,1.12437757669861,18677,Møre og Romsdal,2021-04-19
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,3428,697,21.318407960199,4.33457711442786,16080,Møre og Romsdal,2021-04-19
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1522,205,8.92406918792143,1.20199355027851,17055,Møre og Romsdal,2021-04-19
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,6777,399,45.9800529208223,2.70710360268675,14739,Møre og Romsdal,2021-04-19
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,6426,247,42.5140588819054,1.6341382732385,15115,Møre og Romsdal,2021-04-19
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8309,2385,94.4526543139707,27.1115152893032,8797,Møre og Romsdal,2021-04-19
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7593,1875,96.4312928625857,23.8125476250953,7874,Møre og Romsdal,2021-04-19
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4142,3758,90.2593157550665,81.8914796251907,4589,Møre og Romsdal,2021-04-19
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2350,2173,92.2291993720565,85.2825745682889,2548,Møre og Romsdal,2021-04-19
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,5404,1222,13.5032483758121,3.05347326336832,40020,Nordland,2021-04-19
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1657,366,3.80849498942723,0.841224602371978,43508,Nordland,2021-04-19
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2975,813,18.443893366398,5.04029758214507,16130,Nordland,2021-04-19
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,947,235,5.69966897381884,1.41438459223593,16615,Nordland,2021-04-19
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,3107,748,19.8239009762011,4.77253876092643,15673,Nordland,2021-04-19
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1289,243,7.94697903822441,1.49815043156597,16220,Nordland,2021-04-19
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,6630,518,47.8251460722787,3.73656495708,13863,Nordland,2021-04-19
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,6141,333,42.616238723109,2.31089521165857,14410,Nordland,2021-04-19
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8018,3677,91.7496281039021,42.0757523744136,8739,Nordland,2021-04-19
