location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,49869,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,7154.7036627882,Oslo,2021-09-17
county11,1900-01-01,10064,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,2085.17647546333,Rogaland,2021-09-17
county15,1900-01-01,3912,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,1473.20218118278,Møre og Romsdal,2021-09-17
county18,1900-01-01,2672,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,1111.73521396326,Nordland,2021-09-17
county30,1900-01-01,58025,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,4633.16363032425,Viken,2021-09-17
county34,1900-01-01,7649,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,2063.93364327866,Innlandet,2021-09-17
county38,1900-01-01,10940,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,2593.14215823382,Vestfold og Telemark,2021-09-17
county42,1900-01-01,7367,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,2385.35437099109,Agder,2021-09-17
county46,1900-01-01,14714,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,2303.30562082336,Vestland,2021-09-17
county50,1900-01-01,8237,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,1748.37197850248,Trøndelag,2021-09-17
county54,1900-01-01,3571,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,1474.59614812857,Troms og Finnmark,2021-09-17
municip0301,1900-01-01,49861,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,7153.55590307169,Oslo,2021-09-17
municip1101,1900-01-01,174,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,1176.70927165754,Eigersund,2021-09-17
municip1103,1900-01-01,3843,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,2666.02842931174,Stavanger,2021-09-17
municip1106,1900-01-01,1162,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,3113.36173405139,Haugesund,2021-09-17
municip1108,1900-01-01,1560,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,1939.09260410193,Sandnes,2021-09-17
municip1111,1900-01-01,17,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,521.95271722444,Sokndal,2021-09-17
municip1112,1900-01-01,43,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,1354.75740390674,Lund,2021-09-17
municip1114,1900-01-01,25,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,895.736295234683,Bjerkreim,2021-09-17
municip1119,1900-01-01,287,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,1501.0460251046,Hå,2021-09-17
