location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,73784,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,10585.7878653104,Oslo,2021-12-06
county11,1900-01-01,16266,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,3370.17890996488,Rogaland,2021-12-06
county15,1900-01-01,6870,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,2587.14186726117,Møre og Romsdal,2021-12-06
county18,1900-01-01,5794,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,2410.70128357153,Nordland,2021-12-06
county30,1900-01-01,87928,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,7020.84983519432,Viken,2021-12-06
county34,1900-01-01,11581,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,3124.90724575894,Innlandet,2021-12-06
county38,1900-01-01,16563,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,3925.97930226936,Vestfold og Telemark,2021-12-06
county42,1900-01-01,10723,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,3471.99062306738,Agder,2021-12-06
county46,1900-01-01,23608,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,3695.55791058841,Vestland,2021-12-06
county50,1900-01-01,17371,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,3687.13969146127,Trøndelag,2021-12-06
county54,1900-01-01,9988,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,4124.40950084239,Troms og Finnmark,2021-12-06
municip0301,1900-01-01,73774,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,10584.3531656648,Oslo,2021-12-06
municip1101,1900-01-01,221,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,1494.55602894434,Eigersund,2021-12-06
municip1103,1900-01-01,5637,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,3910.59127141044,Stavanger,2021-12-06
municip1106,1900-01-01,1947,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,5216.62245800177,Haugesund,2021-12-06
