granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10935,10223,6781,82.4,77.1,51.1,13268,Vefsn,2022-02-03
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1206,1130,852,83,77.8,58.6,1453,Grane,2022-02-03
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1028,804,86.1,81.1,63.5,1267,Hattfjelldal,2022-02-03
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1120,1041,842,81.7,75.9,61.4,1371,Dønna,2022-02-03
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1366,1242,817,80.3,73,48,1701,Nesna,2022-02-03
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3551,3345,2105,80.2,75.5,47.5,4428,Hemnes,2022-02-03
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21432,19974,12689,82.2,76.6,48.6,26083,Rana,2022-02-03
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1499,1392,934,79.9,74.2,49.8,1876,Lurøy,2022-02-03
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,362,334,231,81.9,75.6,52.3,442,Træna,2022-02-03
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,915,846,582,75.9,70.1,48.3,1206,Rødøy,2022-02-03
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4968,4596,3134,79.5,73.6,50.2,6247,Meløy,2022-02-03
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1528,1448,1168,79.6,75.4,60.8,1920,Gildeskål,2022-02-03
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,870,836,654,87.1,83.7,65.5,999,Beiarn,2022-02-03
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3759,3529,2740,81.2,76.2,59.2,4632,Saltdal,2022-02-03
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8023,7520,5435,83.2,78,56.4,9640,Fauske,2022-02-03
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1571,1504,1149,82.2,78.7,60.1,1912,Sørfold,2022-02-03
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2098,1972,1310,81.1,76.3,50.7,2586,Steigen,2022-02-03
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1653,1571,1155,82.5,78.4,57.7,2003,Lødingen,2022-02-03
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1081,1029,769,81.6,77.7,58.1,1324,Evenes,2022-02-03
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,425,394,273,87.1,80.7,55.9,488,Røst,2022-02-03
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,534,503,391,76.5,72.1,56,698,Værøy,2022-02-03
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1000,949,635,80.8,76.7,51.3,1238,Flakstad,2022-02-03
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9062,8447,5052,78.7,73.3,43.9,11521,Vestvågøy,2022-02-03
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7702,7064,4295,79.6,73.1,44.4,9670,Vågan,2022-02-03
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6500,6033,3954,80.6,74.8,49,8065,Hadsel,2022-02-03
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2090,1979,1538,81.1,76.8,59.7,2576,Bø,2022-02-03
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3451,3192,1959,78.1,72.3,44.4,4416,Øksnes,2022-02-03
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8381,7761,5213,79.7,73.8,49.6,10514,Sortland,2022-02-03
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3789,3557,2597,82.6,77.5,56.6,4588,Andøy,2022-02-03
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,804,761,572,81.3,76.9,57.8,989,Moskenes,2022-02-03
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2227,2084,1512,82.5,77.2,56,2701,Hamarøy,2022-02-03
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25252,23545,16726,80.5,75,53.3,31387,Halden,2022-02-03
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40864,38002,28818,82.3,76.5,58,49668,Moss,2022-02-03
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46632,43719,34312,81.3,76.2,59.8,57372,Sarpsborg,2022-02-03
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66410,61437,43739,79.8,73.8,52.6,83193,Fredrikstad,2022-02-03
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,78877,72937,50665,77.4,71.6,49.7,101859,Drammen,2022-02-03
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22322,20903,15253,80.6,75.5,55.1,27694,Kongsberg,2022-02-03
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24988,23234,14661,81,75.3,47.5,30835,Ringerike,2022-02-03
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4081,3858,3060,86.9,82.2,65.2,4694,Hvaler,2022-02-03
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1114,1062,829,84.1,80.2,62.6,1325,Aremark,2022-02-03
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3016,2850,2151,83.8,79.1,59.7,3601,Marker,2022-02-03
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35085,32665,21383,77.6,72.3,47.3,45201,Indre Østfold,2022-02-03
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3039,2806,2069,79.5,73.4,54.1,3825,Skiptvet,2022-02-03
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6632,6204,4626,80.7,75.5,56.3,8222,Rakkestad,2022-02-03
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6030,5628,4181,79.7,74.4,55.2,7568,Råde,2022-02-03
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4468,4132,3195,77,71.2,55,5805,Våler,2022-02-03
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14258,13203,9046,78,72.2,49.5,18290,Vestby,2022-02-03
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47697,43737,29049,79.4,72.9,48.4,60034,Nordre Follo,2022-02-03
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16144,14743,8892,79,72.1,43.5,20439,Ås,2022-02-03
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12955,12054,8738,81.2,75.6,54.8,15953,Frogn,2022-02-03
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15308,13926,9283,77.3,70.3,46.9,19805,Nesodden,2022-02-03
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101268,92822,69456,79,72.4,54.2,128233,Bærum,2022-02-03
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,74989,68701,48312,79,72.4,50.9,94915,Asker,2022-02-03
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14064,13144,9560,79.9,74.7,54.3,17591,Aurskog-Høland,2022-02-03
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14293,13002,8723,76.3,69.4,46.6,18730,Rælingen,2022-02-03
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8737,7910,5924,79,71.5,53.5,11065,Enebakk,2022-02-03
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34360,31428,20772,80.4,73.5,48.6,42740,Lørenskog,2022-02-03
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,68601,62677,41010,78.9,72.1,47.2,86953,Lillestrøm,2022-02-03
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19765,18123,13367,80.8,74.1,54.7,24454,Nittedal,2022-02-03
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5505,5071,3543,78.2,72,50.3,7043,Gjerdrum,2022-02-03
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30833,28054,19302,76.2,69.3,47.7,40459,Ullensaker,2022-02-03
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18446,17062,11465,78.8,72.8,48.9,23422,Nes,2022-02-03
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20734,19206,13234,79.7,73.8,50.8,26031,Eidsvoll,2022-02-03
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11523,10570,7069,78.7,72.2,48.3,14637,Nannestad,2022-02-03
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2254,2110,1397,79.4,74.3,49.2,2838,Hurdal,2022-02-03
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5233,4826,3354,76.8,70.9,49.2,6811,Hole,2022-02-03
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,869,835,697,82.8,79.6,66.4,1049,Flå,2022-02-03
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2705,2550,1939,82.9,78.2,59.4,3262,Nesbyen,2022-02-03
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3777,3492,2644,81.5,75.3,57,4636,Gol,2022-02-03
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1968,1843,1337,77.3,72.4,52.5,2546,Hemsedal,2022-02-03
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3776,3569,2584,81.2,76.8,55.6,4648,Ål,2022-02-03
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3530,3299,2260,79.6,74.4,51,4434,Hol,2022-02-03
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2833,2624,2104,81.8,75.7,60.7,3465,Sigdal,2022-02-03
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1736,1621,1313,78.2,73.1,59.2,2219,Krødsherad,2022-02-03
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11312,10573,7375,79.9,74.6,52.1,14166,Modum,2022-02-03
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15146,14019,9082,76.8,71.1,46.1,19709,Øvre Eiker,2022-02-03
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21334,19608,14023,78.7,72.3,51.7,27118,Lier,2022-02-03
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2151,2003,1586,79.3,73.8,58.5,2713,Flesberg,2022-02-03
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1157,1112,939,83.5,80.2,67.7,1386,Rollag,2022-02-03
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1968,1858,1331,81.6,77,55.2,2412,Nore og Uvdal,2022-02-03
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5595,5232,3797,81.5,76.2,55.3,6867,Jevnaker,2022-02-03
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7359,6815,4816,81.2,75.2,53.1,9062,Lunner,2022-02-03
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15016,14169,9836,84.1,79.4,55.1,17851,Kongsvinger,2022-02-03
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26359,24433,18156,83.7,77.5,57.6,31509,Hamar,2022-02-03
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23707,22152,16419,83.2,77.7,57.6,28493,Lillehammer,2022-02-03
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24921,23282,15145,82,76.6,49.8,30395,Gjøvik,2022-02-03
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28367,26301,16786,81.3,75.4,48.1,34897,Ringsaker,2022-02-03
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6168,5811,4263,80.9,76.2,55.9,7625,Løten,2022-02-03
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16778,15739,11525,79.6,74.7,54.7,21072,Stange,2022-02-03
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4177,3942,2898,82.9,78.2,57.5,5038,Nord-Odal,2022-02-03
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6477,6101,4023,81.8,77.1,50.8,7914,Sør-Odal,2022-02-03
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5188,4964,3797,85.1,81.4,62.3,6099,Eidskog,2022-02-03
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3939,3733,2718,86.7,82.1,59.8,4545,Grue,2022-02-03
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6041,5686,4067,83.6,78.7,56.3,7227,Åsnes,2022-02-03
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2978,2820,2024,83,78.6,56.4,3587,Våler,2022-02-03
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17416,16178,11305,81.8,76,53.1,21292,Elverum,2022-02-03
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5476,5152,4232,83.2,78.3,64.3,6580,Trysil,2022-02-03
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3511,3284,2567,80.9,75.7,59.2,4338,Åmot,2022-02-03
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1944,1843,1479,81.7,77.5,62.2,2378,Stor-Elvdal,2022-02-03
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1504,1428,1173,86.4,82,67.4,1741,Rendalen,2022-02-03
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1083,1032,694,86.6,82.6,55.5,1250,Engerdal,2022-02-03
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1301,1197,968,83.2,76.6,61.9,1563,Tolga,2022-02-03
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4617,4265,3193,83.4,77,57.7,5537,Tynset,2022-02-03
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2011,1858,1470,83.6,77.3,61.1,2405,Alvdal,2022-02-03
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1332,1257,1047,87.7,82.8,69,1518,Folldal,2022-02-03
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1588,1505,1069,84.9,80.5,57.2,1870,Os,2022-02-03
