granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548743,509920,347423,78.4,72.9,49.6,699827,Oslo,2022-04-13
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372247,344900,248071,76.6,71,51.1,485797,Rogaland,2022-04-13
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214515,201038,152711,80.7,75.6,57.4,265848,Møre og Romsdal,2022-04-13
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195749,183324,132490,81.5,76.3,55.2,240190,Nordland,2022-04-13
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,996424,923569,677632,78.5,72.8,53.4,1269230,Viken,2022-04-13
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306208,287601,217080,82.5,77.5,58.5,371253,Innlandet,2022-04-13
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341293,318609,236211,80.3,75,55.6,424832,Vestfold og Telemark,2022-04-13
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,245073,227498,165681,78.8,73.1,53.3,311134,Agder,2022-04-13
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,505750,468933,345412,78.9,73.1,53.9,641292,Vestland,2022-04-13
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,385147,360284,265864,81.2,76,56.1,474131,Trøndelag,2022-04-13
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192895,180219,125111,79.8,74.6,51.8,241736,Troms og Finnmark,2022-04-13
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548735,509914,347419,78.4,72.9,49.6,699827,Oslo,2022-04-13
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11885,11161,9165,80,75.1,61.7,14860,Eigersund,2022-04-13
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113082,104809,74152,78.1,72.4,51.2,144699,Stavanger,2022-04-13
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28682,26572,18690,76.6,71,49.9,37444,Haugesund,2022-04-13
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60529,56235,41959,74.4,69.2,51.6,81305,Sandnes,2022-04-13
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2488,2337,1769,75.8,71.2,53.9,3281,Sokndal,2022-04-13
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2422,2283,1775,76.2,71.8,55.9,3178,Lund,2022-04-13
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2185,2050,1509,78.3,73.5,54.1,2789,Bjerkreim,2022-04-13
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14056,12922,8968,72.8,67,46.5,19296,Hå,2022-04-13
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15061,13844,9095,74.7,68.7,45.1,20163,Klepp,2022-04-13
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14671,13572,8914,75.8,70.1,46.1,19353,Time,2022-04-13
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8841,8177,6152,72.9,67.4,50.7,12131,Gjesdal,2022-04-13
