granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,540389,484582,83274,77.5,69.5,11.9,697010,Oslo,2021-12-08
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,364221,331823,62050,75.5,68.8,12.9,482645,Rogaland,2021-12-08
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,210297,193831,44005,79.2,73,16.6,265544,Møre og Romsdal,2021-12-08
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192137,175582,37841,79.9,73.1,15.7,240345,Nordland,2021-12-08
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,982169,884836,187784,78.4,70.7,15,1252384,Viken,2021-12-08
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,301703,278194,65136,81.4,75.1,17.6,370603,Innlandet,2021-12-08
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,336762,308181,76186,79.8,73,18.1,421882,Vestfold og Telemark,2021-12-08
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,241627,220567,42767,78.2,71.4,13.8,308843,Agder,2021-12-08
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,496992,450474,91950,77.8,70.5,14.4,638821,Vestland,2021-12-08
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,379363,348565,70855,80.5,74,15,471124,Trøndelag,2021-12-08
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,189875,174053,40037,78.4,71.9,16.5,242168,Troms og Finnmark,2021-12-08
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,540379,484575,83274,77.5,69.5,11.9,697010,Oslo,2021-12-08
