granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,93046,25162,56.3252902647796,15.2317880794702,165194,Oslo,2021-07-05
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,86824,15457,52.4347012108585,9.33478273998249,165585,Oslo,2021-07-05
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,37736,18065,88.7112699233627,42.4679110442428,42538,Oslo,2021-07-05
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,38896,16875,84.3438286061237,36.5925058548009,46116,Oslo,2021-07-05
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31291,25388,92.1733239071521,74.7849652409568,33948,Oslo,2021-07-05
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31034,24741,89.5151287894084,71.3634659205631,34669,Oslo,2021-07-05
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24216,23286,93.1456265866605,89.5684283406416,25998,Oslo,2021-07-05
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22244,21266,92.016215769008,87.9705468685365,24174,Oslo,2021-07-05
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14612,14438,95.347471451876,94.2120717781403,15325,Oslo,2021-07-05
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11843,11752,96.7802565988396,96.0366102802975,12237,Oslo,2021-07-05
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6983,6833,90.3246669253654,88.3844263355323,7731,Oslo,2021-07-05
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3273,3224,90.3644395361679,89.0115958034235,3622,Oslo,2021-07-05
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,29643,14785,32.5654208687628,16.2426120009668,91026,Rogaland,2021-07-05
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,19998,7160,20.5802142614566,7.36845355095656,97171,Rogaland,2021-07-05
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,25903,8768,81.545726428459,27.6027073823391,31765,Rogaland,2021-07-05
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,25606,6127,75.4426799446098,18.0519136148022,33941,Rogaland,2021-07-05
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24773,12556,92.7376183880508,47.0033317111519,26713,Rogaland,2021-07-05
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,25232,11150,89.7201578778935,39.6472638054262,28123,Rogaland,2021-07-05
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20022,19332,95.2340182648402,91.9520547945205,21024,Rogaland,2021-07-05
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20243,19598,95.4273322962334,92.3867439777495,21213,Rogaland,2021-07-05
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12154,11871,97.6852596045652,95.4107056743289,12442,Rogaland,2021-07-05
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10501,10325,98.554669169404,96.9028625058658,10655,Rogaland,2021-07-05
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5267,5102,92.193243479783,89.3050936460704,5713,Rogaland,2021-07-05
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3003,2925,94.8815165876777,92.4170616113744,3165,Rogaland,2021-07-05
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,13065,6701,28.987597346409,14.8676532581926,45071,Møre og Romsdal,2021-07-05
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6944,2558,14.0237498990225,5.16600694724937,49516,Møre og Romsdal,2021-07-05
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,12482,4087,72.603536528618,23.7726849697534,17192,Møre og Romsdal,2021-07-05
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,11443,1991,61.2678695722011,10.6601702628902,18677,Møre og Romsdal,2021-07-05
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,14768,5834,91.8407960199005,36.2810945273632,16080,Møre og Romsdal,2021-07-05
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15022,4377,88.0797420111404,25.6640281442392,17055,Møre og Romsdal,2021-07-05
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14201,13610,96.3498202048986,92.340050206934,14739,Møre og Romsdal,2021-07-05
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14488,13767,95.8518028448561,91.0817069136619,15115,Møre og Romsdal,2021-07-05
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8634,8449,98.147095600773,96.0441059452086,8797,Møre og Romsdal,2021-07-05
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7838,7773,99.5427990855982,98.7172974345949,7874,Møre og Romsdal,2021-07-05
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4213,4031,91.8064937894966,87.8404881237742,4589,Møre og Romsdal,2021-07-05
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2380,2324,93.4065934065934,91.2087912087912,2548,Møre og Romsdal,2021-07-05
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11971,6720,29.9125437281359,16.7916041979011,40020,Nordland,2021-07-05
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6628,2764,15.2339799577089,6.35285464742116,43508,Nordland,2021-07-05
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,10348,4164,64.1537507749535,25.8152510849349,16130,Nordland,2021-07-05
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,8941,2143,53.8128197411977,12.8979837496238,16615,Nordland,2021-07-05
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,13427,5498,85.6696229183947,35.0794359726919,15673,Nordland,2021-07-05
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,13199,4087,81.3748458692972,25.1972872996301,16220,Nordland,2021-07-05
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13198,12005,95.203058501046,86.597417586381,13863,Nordland,2021-07-05
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,13653,12299,94.7467036780014,85.3504510756419,14410,Nordland,2021-07-05
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8461,8197,96.8188579929054,93.7979173818515,8739,Nordland,2021-07-05
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7871,7649,97.8614944672386,95.1013303493721,8043,Nordland,2021-07-05
total,county,county18,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3603,3387,88.8971132494449,83.5677276091784,4053,Nordland,2021-07-05
total,county,county18,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2056,1951,93.0737890448167,88.3205070167497,2209,Nordland,2021-07-05
total,county,county30,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,112624,37608,51.5323724548158,17.2079615648593,218550,Viken,2021-07-05
total,county,county30,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,96291,18447,42.0229642269539,8.05057192359223,229139,Viken,2021-07-05
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,79260,26995,86.5453910157018,29.4763163066978,91582,Viken,2021-07-05
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,77609,18231,81.5648975302154,19.1602732527588,95150,Viken,2021-07-05
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,71293,34032,92.8197583585043,44.3078845953547,76808,Viken,2021-07-05
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,72335,29988,91.0469741214379,37.7454435605679,79448,Viken,2021-07-05
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,60760,58024,94.8752381249805,90.603041753849,64042,Viken,2021-07-05
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,58014,55174,94.9990174887011,90.3484640073361,61068,Viken,2021-07-05
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,38886,38358,97.9718324053312,96.6415560202565,39691,Viken,2021-07-05
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,32885,32607,99.2395207773788,98.400579412741,33137,Viken,2021-07-05
total,county,county30,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,15387,14817,93.0121501541437,89.5665840536783,16543,Viken,2021-07-05
total,county,county30,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,8840,8589,94.7684391080618,92.077615780446,9328,Viken,2021-07-05
total,county,county34,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,18398,9165,30.8613603958735,15.3736475719198,59615,Innlandet,2021-07-05
total,county,county34,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9700,3352,15.2537308738658,5.27118617414414,63591,Innlandet,2021-07-05
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,17178,6166,65.6877366066307,23.578448242897,26151,Innlandet,2021-07-05
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14779,2903,55.4829748094755,10.8983744415662,26637,Innlandet,2021-07-05
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,22637,9371,89.5769854774247,37.0820307862768,25271,Innlandet,2021-07-05
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,22251,7127,87.4474356455099,28.0094321084692,25445,Innlandet,2021-07-05
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22369,21088,95.1791336907497,89.7285337418092,23502,Innlandet,2021-07-05
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,21959,20583,95.6360785680066,89.6433082182832,22961,Innlandet,2021-07-05
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14501,14249,97.702465974936,96.0045815927772,14842,Innlandet,2021-07-05
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12371,12172,98.589416640102,97.003506534906,12548,Innlandet,2021-07-05
total,county,county34,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5995,5755,91.5267175572519,87.8625954198473,6550,Innlandet,2021-07-05
total,county,county34,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3516,3391,93.114406779661,89.8040254237288,3776,Innlandet,2021-07-05
total,county,county38,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,26393,11093,37.5391136143824,15.7777208852478,70308,Vestfold og Telemark,2021-07-05
total,county,county38,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,18746,4277,25.1286863270778,5.73324396782842,74600,Vestfold og Telemark,2021-07-05
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24470,7226,81.7574340126963,24.1430003341129,29930,Vestfold og Telemark,2021-07-05
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23184,3882,76.6210588935158,12.8296648820147,30258,Vestfold og Telemark,2021-07-05
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25723,11328,91.6289673351619,40.3519395860792,28073,Vestfold og Telemark,2021-07-05
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24975,8936,89.8122842347526,32.1346375143844,27808,Vestfold og Telemark,2021-07-05
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,23993,22760,95.6544273013595,90.7387473587689,25083,Vestfold og Telemark,2021-07-05
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23055,21724,95.6877230845854,90.1635261890927,24094,Vestfold og Telemark,2021-07-05
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14767,14652,98.2894036208733,97.5239616613419,15024,Vestfold og Telemark,2021-07-05
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12729,12715,99.671129903688,99.5615065382507,12771,Vestfold og Telemark,2021-07-05
total,county,county38,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6204,6073,92.5970149253731,90.6417910447761,6700,Vestfold og Telemark,2021-07-05
total,county,county38,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3454,3390,92.9244013989777,91.2025827280065,3717,Vestfold og Telemark,2021-07-05
total,county,county42,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,18700,8346,33.6397488711796,15.0137617154473,55589,Agder,2021-07-05
total,county,county42,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,12340,3451,21.0529907530624,5.88767188726243,58614,Agder,2021-07-05
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,15746,6145,76.2481235775507,29.7564282601327,20651,Agder,2021-07-05
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14915,3975,69.5921985815603,18.547032474804,21432,Agder,2021-07-05
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,16917,8112,91.6562821693666,43.9508045727908,18457,Agder,2021-07-05
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,17021,7042,90.0868000423415,37.2710913517519,18894,Agder,2021-07-05
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15243,14563,95.1854627201199,90.9391782190583,16014,Agder,2021-07-05
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,15014,14341,95.5757845820867,91.2916162709275,15709,Agder,2021-07-05
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9278,9120,97.3046670162559,95.6476140534872,9535,Agder,2021-07-05
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7997,7877,98.2553139206291,96.7809313183438,8139,Agder,2021-07-05
total,county,county42,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3832,3657,91.2163770530826,87.0507022137586,4201,Agder,2021-07-05
total,county,county42,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2179,2105,94.6157186278767,91.4025184541902,2303,Agder,2021-07-05
total,county,county46,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,47454,17737,39.847843611447,14.8940279457208,119088,Vestland,2021-07-05
total,county,county46,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,34259,7903,27.0674493754395,6.24402499822231,126569,Vestland,2021-07-05
total,county,county46,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,32749,11309,79.7511202026106,27.5399376582895,41064,Vestland,2021-07-05
total,county,county46,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30961,6898,70.4459613196815,15.6951080773606,43950,Vestland,2021-07-05
total,county,county46,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,33146,16047,91.9394208365694,44.5107067569067,36052,Vestland,2021-07-05
total,county,county46,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,34076,13806,88.7118608768093,35.941893158388,38412,Vestland,2021-07-05
total,county,county46,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,29886,28464,95.2663287749833,90.7334799655733,31371,Vestland,2021-07-05
total,county,county46,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,30154,28493,95.336558221885,90.085048531411,31629,Vestland,2021-07-05
total,county,county46,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,18718,18406,97.5861529638705,95.9595432980554,19181,Vestland,2021-07-05
total,county,county46,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,16303,16111,98.7581778531621,97.5951054034408,16508,Vestland,2021-07-05
total,county,county46,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,9235,8888,92.7860946448307,89.2997086305637,9953,Vestland,2021-07-05
total,county,county46,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,4977,4827,93.8879456706282,91.0582908885116,5301,Vestland,2021-07-05
total,county,county50,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,29385,13526,33.7661591496696,15.5426601551278,87025,Trøndelag,2021-07-05
total,county,county50,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,17596,5657,18.5562878987609,5.96572633799104,94825,Trøndelag,2021-07-05
total,county,county50,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24443,8101,79.5851919382672,26.3764529677987,30713,Trøndelag,2021-07-05
total,county,county50,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23066,4636,72.148889583985,14.5010947763528,31970,Trøndelag,2021-07-05
total,county,county50,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25269,10078,92.6588683949984,36.9550071504529,27271,Trøndelag,2021-07-05
total,county,county50,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,25773,8142,90.9196740395809,28.7226161498571,28347,Trøndelag,2021-07-05
total,county,county50,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,23052,22045,95.9101310588725,91.7204077387144,24035,Trøndelag,2021-07-05
total,county,county50,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22681,21538,96.0042328042328,91.1661375661376,23625,Trøndelag,2021-07-05
total,county,county50,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14691,14568,98.7364742254184,97.9098057665166,14879,Trøndelag,2021-07-05
total,county,county50,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13003,12884,98.8520602098221,97.9473924281587,13154,Trøndelag,2021-07-05
total,county,county50,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6218,5996,93.042046984887,89.7201855454137,6683,Trøndelag,2021-07-05
total,county,county50,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3509,3417,93.5982928781008,91.1443051480395,3749,Trøndelag,2021-07-05
total,county,county54,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,13209,6763,30.5884260009726,15.6612555866892,43183,Troms og Finnmark,2021-07-05
total,county,county54,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8059,3004,17.0107227288078,6.34076325565687,47376,Troms og Finnmark,2021-07-05
total,county,county54,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,11690,4535,70.7284607938045,27.4382865440465,16528,Troms og Finnmark,2021-07-05
total,county,county54,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,10618,2971,60.1620488412941,16.8338149470225,17649,Troms og Finnmark,2021-07-05
total,county,county54,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,12612,5847,85.2162162162162,39.5067567567568,14800,Troms og Finnmark,2021-07-05
total,county,county54,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,12407,4655,80.5074297579651,30.2056972292518,15411,Troms og Finnmark,2021-07-05
total,county,county54,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,12139,11181,93.126198695819,85.776754890679,13035,Troms og Finnmark,2021-07-05
total,county,county54,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,12400,11307,93.2891965091784,85.0662052362323,13292,Troms og Finnmark,2021-07-05
total,county,county54,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,7282,6946,94.6697867914717,90.3016120644826,7692,Troms og Finnmark,2021-07-05
total,county,county54,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,6806,6535,96.2250812950657,92.393609500919,7073,Troms og Finnmark,2021-07-05
total,county,county54,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,2843,2689,88.4567517112632,83.6652146857499,3214,Troms og Finnmark,2021-07-05
total,county,county54,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,1646,1561,90.8388520971302,86.1479028697572,1812,Troms og Finnmark,2021-07-05
