granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11352,3241,6.87192028766178,1.96193566352289,165194,Oslo,2021-03-29
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,4609,1474,2.78346468581091,0.890177250354803,165585,Oslo,2021-03-29
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,3680,1062,8.65108843857257,2.49659128308806,42538,Oslo,2021-03-29
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1711,603,3.71020903807789,1.30757220921155,46116,Oslo,2021-03-29
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,4089,1045,12.0448921880523,3.07823730411217,33948,Oslo,2021-03-29
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,2290,457,6.60532464161066,1.31818050708125,34669,Oslo,2021-03-29
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,6846,1179,26.3327948303716,4.53496422801754,25998,Oslo,2021-03-29
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,5676,855,23.4797716554976,3.53685778108712,24174,Oslo,2021-03-29
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,13514,7263,88.1827079934747,47.3931484502447,15325,Oslo,2021-03-29
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10984,5520,89.7605622293046,45.1090953665114,12237,Oslo,2021-03-29
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6760,6310,87.4401759151468,81.6194541456474,7731,Oslo,2021-03-29
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3207,3006,88.5422418553286,82.9928216454997,3622,Oslo,2021-03-29
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7879,1791,8.65576868147562,1.96756970535891,91026,Rogaland,2021-03-29
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1874,556,1.9285589321917,0.572187175186012,97171,Rogaland,2021-03-29
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,3438,902,10.8232331182119,2.83960333700614,31765,Rogaland,2021-03-29
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,863,276,2.54264753542913,0.81317580507351,33941,Rogaland,2021-03-29
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,3250,807,12.1663609478531,3.02100101074383,26713,Rogaland,2021-03-29
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,836,229,2.9726558333037,0.81428012658678,28123,Rogaland,2021-03-29
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,1318,405,6.26902587519026,1.9263698630137,21024,Rogaland,2021-03-29
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,1027,334,4.84137085749305,1.5745061990289,21213,Rogaland,2021-03-29
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10040,3824,80.6944221186305,30.734608583829,12442,Rogaland,2021-03-29
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8623,3052,80.9291412482403,28.6438291881746,10655,Rogaland,2021-03-29
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5128,4733,89.7601960441099,82.8461403815859,5713,Rogaland,2021-03-29
