location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,204983,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,29408.9037460008,Oslo,2022-02-11
county11,1900-01-01,73064,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,15138.2486092262,Rogaland,2022-02-11
county15,1900-01-01,25289,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,9523.46880366342,Møre og Romsdal,2022-02-11
county18,1900-01-01,22408,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,9323.26447398531,Nordland,2022-02-11
county30,1900-01-01,293552,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,23439.4562690038,Viken,2022-02-11
county34,1900-01-01,49037,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,13231.6791823056,Innlandet,2022-02-11
county38,1900-01-01,67612,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,16026.2822305763,Vestfold og Telemark,2022-02-11
county42,1900-01-01,52636,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,17042.9635769631,Agder,2022-02-11
county46,1900-01-01,85359,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,13361.9589838155,Vestland,2022-02-11
county50,1900-01-01,69255,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,14699.9516050976,Trøndelag,2022-02-11
county54,1900-01-01,27290,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,11269.0363714446,Troms og Finnmark,2022-02-11
municip0301,1900-01-01,204971,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,29407.182106426,Oslo,2022-02-11
municip1101,1900-01-01,1554,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,10509.2310813552,Eigersund,2022-02-11
municip1103,1900-01-01,24647,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,17098.5174856223,Stavanger,2022-02-11
municip1106,1900-01-01,5943,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,15923.1573024676,Haugesund,2022-02-11
municip1108,1900-01-01,12992,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,16149.1609695463,Sandnes,2022-02-11
municip1111,1900-01-01,513,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,15750.6908197728,Sokndal,2022-02-11
municip1112,1900-01-01,427,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,13453.0560806553,Lund,2022-02-11
municip1114,1900-01-01,246,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,8814.04514510928,Bjerkreim,2022-02-11
municip1119,1900-01-01,2634,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,13776.1506276151,Hå,2022-02-11
municip1120,1900-01-01,3310,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,16676.74324869,Klepp,2022-02-11
municip1121,1900-01-01,3145,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,16460.7976551869,Time,2022-02-11
municip1122,1900-01-01,2286,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,18948.9389920424,Gjesdal,2022-02-11
