granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548397,508760,343072,78.4,72.7,49,699827,Oslo,2022-03-15
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372076,344488,246398,76.6,70.9,50.7,485797,Rogaland,2022-03-15
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214497,200925,151909,80.7,75.6,57.1,265848,Møre og Romsdal,2022-03-15
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195799,183249,131758,81.5,76.3,54.9,240190,Nordland,2022-03-15
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995538,921909,672403,78.4,72.6,53,1269230,Viken,2022-03-15
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306094,287291,215932,82.4,77.4,58.2,371253,Innlandet,2022-03-15
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341157,318288,234766,80.3,74.9,55.3,424832,Vestfold og Telemark,2022-03-15
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244954,227222,164610,78.7,73,52.9,311134,Agder,2022-03-15
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,505614,468461,343329,78.8,73,53.5,641292,Vestland,2022-03-15
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384997,359967,263940,81.2,75.9,55.7,474131,Trøndelag,2022-03-15
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192814,180021,124077,79.8,74.5,51.3,241736,Troms og Finnmark,2022-03-15
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548387,508753,343067,78.4,72.7,49,699827,Oslo,2022-03-15
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11889,11162,9129,80,75.1,61.4,14860,Eigersund,2022-03-15
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113099,104704,73535,78.2,72.4,50.8,144699,Stavanger,2022-03-15
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28660,26531,18489,76.5,70.9,49.4,37444,Haugesund,2022-03-15
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60468,56156,41796,74.4,69.1,51.4,81305,Sandnes,2022-03-15
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2482,2330,1759,75.6,71,53.6,3281,Sokndal,2022-03-15
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2418,2280,1772,76.1,71.7,55.8,3178,Lund,2022-03-15
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2182,2044,1506,78.2,73.3,54,2789,Bjerkreim,2022-03-15
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14036,12899,8925,72.7,66.8,46.3,19296,Hå,2022-03-15
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15031,13807,9034,74.5,68.5,44.8,20163,Klepp,2022-03-15
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14670,13560,8862,75.8,70.1,45.8,19353,Time,2022-03-15
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8839,8172,6118,72.9,67.4,50.4,12131,Gjesdal,2022-03-15
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21138,19508,13421,76.7,70.8,48.7,27568,Sola,2022-03-15
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9069,8321,5828,79.2,72.6,50.9,11454,Randaberg,2022-03-15
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10296,9478,7022,77.6,71.4,52.9,13268,Strand,2022-03-15
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2025,1889,1364,79.9,74.5,53.8,2534,Hjelmeland,2022-03-15
