granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_neg,n_pos,pr100_pos,date_of_publishing
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-06-29,5919,26,0.4,2021-06-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-06-30,5021,10,0.2,2021-06-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-01,5116,8,0.2,2021-06-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-02,4738,9,0.2,2021-06-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-03,4533,10,0.2,2021-06-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-04,1428,2,0.1,2021-06-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-05,1198,1,0.1,2021-06-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-06,6316,14,0.2,2021-06-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-07,5340,10,0.2,2021-06-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-08,5295,11,0.2,2021-06-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-09,4811,8,0.2,2021-06-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-10,4690,13,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-11,1393,4,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-12,1196,5,0.4,2021-06-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-13,6356,19,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-14,5259,8,0.2,2021-06-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-15,5405,6,0.1,2021-06-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-16,4556,4,0.1,2021-06-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-17,4133,12,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-18,1420,1,0.1,2021-06-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-19,1347,3,0.2,2021-06-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-20,6003,21,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-21,4820,6,0.1,2021-06-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-22,4909,22,0.4,2021-06-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-23,4479,6,0.1,2021-06-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-24,4505,24,0.5,2021-06-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-25,1703,6,0.4,2021-06-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-26,1464,9,0.6,2021-06-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-27,6855,24,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-28,5879,16,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-29,5863,37,0.6,2021-06-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-30,5544,23,0.4,2021-06-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-31,5401,72,1.3,2021-06-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-08-01,2103,13,0.6,2021-06-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-08-02,1894,13,0.7,2021-06-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-03,9289,38,0.4,2021-06-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-04,8404,40,0.5,2021-06-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-05,8700,66,0.8,2021-06-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-06,8612,78,0.9,2021-06-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-07,8371,79,0.9,2021-06-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-08,3269,35,1.1,2021-06-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-09,3142,34,1.1,2021-06-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-10,13445,63,0.5,2021-06-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-11,12937,42,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-12,13384,63,0.5,2021-06-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-13,13220,54,0.4,2021-06-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-14,13705,76,0.6,2021-06-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-15,5995,43,0.7,2021-06-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-16,5275,27,0.5,2021-06-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-17,18201,74,0.4,2021-06-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-18,16936,58,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-19,16481,60,0.4,2021-06-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-20,15620,50,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-21,15222,53,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-22,6773,45,0.7,2021-06-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-23,6948,19,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-24,21131,67,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-25,19353,42,0.2,2021-06-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-26,18830,40,0.2,2021-06-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-27,17288,52,0.3,2021-06-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-28,16433,84,0.5,2021-06-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-29,6358,41,0.6,2021-06-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-30,6752,50,0.7,2021-06-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-08-31,22596,148,0.7,2021-06-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-01,20332,115,0.6,2021-06-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-02,19096,101,0.5,2021-06-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-03,17621,125,0.7,2021-06-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-04,15491,119,0.8,2021-06-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-05,5949,73,1.2,2021-06-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-06,6370,60,0.9,2021-06-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-07,20905,132,0.6,2021-06-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-08,18774,113,0.6,2021-06-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-09,17837,124,0.7,2021-06-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-10,15567,132,0.8,2021-06-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-11,14869,118,0.8,2021-06-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-12,7051,67,0.9,2021-06-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-13,6698,78,1.2,2021-06-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-14,21446,104,0.5,2021-06-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-15,18893,132,0.7,2021-06-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-16,17573,137,0.8,2021-06-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-17,15177,116,0.8,2021-06-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-18,14060,94,0.7,2021-06-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-19,5796,58,1,2021-06-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-20,5743,77,1.3,2021-06-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-21,20654,163,0.8,2021-06-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-22,16715,101,0.6,2021-06-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-23,16233,143,0.9,2021-06-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-24,14366,133,0.9,2021-06-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-25,13785,130,0.9,2021-06-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-26,5980,63,1,2021-06-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-27,5940,54,0.9,2021-06-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-09-28,19134,124,0.6,2021-06-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-09-29,15436,110,0.7,2021-06-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-09-30,14887,118,0.8,2021-06-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-01,12828,131,1,2021-06-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-02,13066,134,1,2021-06-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-03,5719,110,1.9,2021-06-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-04,5950,89,1.5,2021-06-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-05,19139,206,1.1,2021-06-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-06,14822,198,1.3,2021-06-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-07,14172,199,1.4,2021-06-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-08,12971,168,1.3,2021-06-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-09,12683,141,1.1,2021-06-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-10,5873,65,1.1,2021-06-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-11,6423,78,1.2,2021-06-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-12,19756,165,0.8,2021-06-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-13,15685,155,1,2021-06-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-14,15180,162,1.1,2021-06-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-15,13717,140,1,2021-06-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-16,13006,137,1,2021-06-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-17,5885,88,1.5,2021-06-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-18,6359,93,1.4,2021-06-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-19,20525,218,1.1,2021-06-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-20,16902,181,1.1,2021-06-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-21,16048,220,1.4,2021-06-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-22,15385,285,1.8,2021-06-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-23,15136,367,2.4,2021-06-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-24,7320,231,3.1,2021-06-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-25,7629,202,2.6,2021-06-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-26,23161,484,2,2021-06-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-27,20693,391,1.9,2021-06-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-28,20852,514,2.4,2021-06-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-29,20686,431,2,2021-06-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-30,20121,615,3,2021-06-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-31,9282,384,4,2021-06-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-11-01,9465,322,3.3,2021-06-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-02,27396,646,2.3,2021-06-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-03,26666,682,2.5,2021-06-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-04,25204,690,2.7,2021-06-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-05,27269,602,2.2,2021-06-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-06,26742,649,2.4,2021-06-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-07,12191,389,3.1,2021-06-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-08,11367,384,3.3,2021-06-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-09,30431,706,2.3,2021-06-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-10,25126,601,2.3,2021-06-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-11,23217,662,2.8,2021-06-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-12,23049,637,2.7,2021-06-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-13,21484,697,3.1,2021-06-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-14,9548,379,3.8,2021-06-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-15,10565,405,3.7,2021-06-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-16,27789,720,2.5,2021-06-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-17,21189,633,2.9,2021-06-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-18,20962,650,3,2021-06-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-19,18830,564,2.9,2021-06-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-20,17641,518,2.9,2021-06-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-21,8024,288,3.5,2021-06-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-22,8099,279,3.3,2021-06-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-23,25179,608,2.4,2021-06-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-24,19114,413,2.1,2021-06-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-25,18928,513,2.6,2021-06-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-26,18130,477,2.6,2021-06-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-27,15503,445,2.8,2021-06-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-28,6794,236,3.4,2021-06-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-29,6879,229,3.2,2021-06-01
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-11-30,22555,448,1.9,2021-06-01
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-01,18004,361,2,2021-06-01
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-02,17227,420,2.4,2021-06-01
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-03,17192,399,2.3,2021-06-01
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-04,15329,379,2.4,2021-06-01
