granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,546612,504135,310502,78.4,72.3,44.5,697010,Oslo,2022-01-27
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,370962,341559,217392,76.9,70.8,45,482645,Rogaland,2022-01-27
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,213438,199011,132987,80.4,74.9,50.1,265544,Møre og Romsdal,2022-01-27
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,194958,181084,115257,81.1,75.3,48,240345,Nordland,2022-01-27
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995312,916146,620907,79.5,73.2,49.6,1252384,Viken,2022-01-27
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,305668,285334,194250,82.5,77,52.4,370603,Innlandet,2022-01-27
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341017,316473,217909,80.8,75,51.7,421882,Vestfold og Telemark,2022-01-27
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244825,225912,152871,79.3,73.1,49.5,308843,Agder,2022-01-27
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,504491,464599,308052,79,72.7,48.2,638821,Vestland,2022-01-27
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,383815,356646,226936,81.5,75.7,48.2,471124,Trøndelag,2022-01-27
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192465,178667,110255,79.5,73.8,45.5,242168,Troms og Finnmark,2022-01-27
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,546603,504128,310497,78.4,72.3,44.5,697010,Oslo,2022-01-27
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11826,10974,8443,80,74.2,57.1,14787,Eigersund,2022-01-27
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,112829,103910,62545,78.3,72.1,43.4,144147,Stavanger,2022-01-27
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28603,26310,16150,76.6,70.5,43.3,37323,Haugesund,2022-01-27
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60372,55794,37691,75,69.4,46.9,80450,Sandnes,2022-01-27
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2472,2311,1717,75.9,71,52.7,3257,Sokndal,2022-01-27
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2419,2269,1651,76.2,71.5,52,3174,Lund,2022-01-27
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2167,1996,1305,77.6,71.5,46.8,2791,Bjerkreim,2022-01-27
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13987,12765,7871,73.2,66.8,41.2,19120,Hå,2022-01-27
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15006,13687,7682,75.6,69,38.7,19848,Klepp,2022-01-27
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14620,13448,7893,76.5,70.4,41.3,19106,Time,2022-01-27
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8835,8120,5298,73.2,67.3,43.9,12064,Gjesdal,2022-01-27
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21105,19368,11605,76.9,70.5,42.3,27457,Sola,2022-01-27
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8994,8224,4960,79.5,72.7,43.8,11315,Randaberg,2022-01-27
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10264,9388,6484,78.5,71.8,49.6,13070,Strand,2022-01-27
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2012,1871,1302,78,72.5,50.5,2580,Hjelmeland,2022-01-27
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3036,2798,2230,79.7,73.5,58.5,3809,Suldal,2022-01-27
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3666,3394,2391,80.4,74.4,52.4,4561,Sauda,2022-01-27
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,429,403,324,84.6,79.5,63.9,507,Kvitsøy,2022-01-27
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,700,665,462,81.5,77.4,53.8,859,Bokn,2022-01-27
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8539,7747,5033,76.4,69.3,45,11178,Tysvær,2022-01-27
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32167,29725,20235,76,70.2,47.8,42345,Karmøy,2022-01-27
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,164,161,142,85.4,83.9,74,192,Utsira,2022-01-27
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6744,6226,3974,77.5,71.5,45.7,8705,Vindafjord,2022-01-27
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19707,18712,13265,81.8,77.6,55,24099,Kristiansund,2022-01-27
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26320,24605,15961,82.6,77.2,50.1,31870,Molde,2022-01-27
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52715,48789,29819,79.1,73.2,44.7,66670,Ålesund,2022-01-27
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2569,2443,1734,83.3,79.2,56.2,3083,Vanylven,2022-01-27
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1891,1766,1305,77.3,72.2,53.4,2445,Sande,2022-01-27
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6909,6412,4075,78,72.4,46,8858,Herøy,2022-01-27
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6714,6198,4310,78.3,72.3,50.3,8575,Ulstein,2022-01-27
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3859,3596,2567,75.1,70,49.9,5140,Hareid,2022-01-27
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8661,8056,5756,80,74.4,53.1,10830,Ørsta,2022-01-27
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3633,3387,1960,81.1,75.6,43.7,4482,Stranda,2022-01-27
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6205,5769,4368,81.7,75.9,57.5,7596,Sykkylven,2022-01-27
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7383,6811,5227,78.5,72.4,55.6,9409,Sula,2022-01-27
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6557,6018,3819,77.1,70.8,44.9,8506,Giske,2022-01-27
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5604,5237,3303,80.5,75.3,47.5,6958,Vestnes,2022-01-27
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5637,5228,3094,80.2,74.4,44,7026,Rauma,2022-01-27
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2871,2759,1863,81.5,78.3,52.9,3522,Aukra,2022-01-27
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4743,4425,2508,81.7,76.2,43.2,5808,Averøy,2022-01-27
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2125,1974,1503,79.9,74.3,56.5,2658,Gjemnes,2022-01-27
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2486,2348,1896,83.3,78.7,63.5,2985,Tingvoll,2022-01-27
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5914,5581,4037,85,80.2,58,6956,Sunndal,2022-01-27
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4967,4685,3585,84.6,79.8,61.1,5872,Surnadal,2022-01-27
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1758,1686,1272,82.6,79.2,59.8,2128,Smøla,2022-01-27
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2783,2608,1885,80.2,75.2,54.4,3468,Aure,2022-01-27
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8829,8203,5170,81.9,76.1,48,10781,Volda,2022-01-27
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2093,1955,1542,83.7,78.1,61.6,2502,Fjord,2022-01-27
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10507,9760,7164,78.9,73.3,53.8,13317,Hustadvika,2022-01-27
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42889,39700,25075,81.6,75.5,47.7,52560,Bodø,2022-01-27
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17558,16402,9918,81.1,75.7,45.8,21661,Narvik,2022-01-27
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1164,1072,734,83.3,76.7,52.5,1397,Bindal,2022-01-27
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1677,1550,832,84.3,77.9,41.8,1990,Sømna,2022-01-27
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6385,5879,3551,81.8,75.3,45.5,7803,Brønnøy,2022-01-27
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,997,922,718,84.3,78,60.7,1182,Vega,2022-01-27
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384,365,218,82.6,78.5,46.9,465,Vevelstad,2022-01-27
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1390,1287,883,77.5,71.8,49.2,1793,Herøy,2022-01-27
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6002,5633,3822,81.2,76.2,51.7,7394,Alstahaug,2022-01-27
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1771,1625,1017,77.7,71.3,44.6,2278,Leirfjord,2022-01-27
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10906,10175,6184,82.2,76.7,46.6,13268,Vefsn,2022-01-27
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1205,1128,813,82.9,77.6,56,1453,Grane,2022-01-27
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1025,775,86.1,80.9,61.2,1267,Hattfjelldal,2022-01-27
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1121,1040,820,81.8,75.9,59.8,1371,Dønna,2022-01-27
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1359,1238,768,79.9,72.8,45.1,1701,Nesna,2022-01-27
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3545,3332,1929,80.1,75.2,43.6,4428,Hemnes,2022-01-27
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21361,19694,12492,81.9,75.5,47.9,26083,Rana,2022-01-27
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1495,1386,879,79.7,73.9,46.9,1876,Lurøy,2022-01-27
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,361,334,226,81.7,75.6,51.1,442,Træna,2022-01-27
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,914,845,551,75.8,70.1,45.7,1206,Rødøy,2022-01-27
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4952,4573,2885,79.3,73.2,46.2,6247,Meløy,2022-01-27
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1525,1440,1142,79.4,75,59.5,1920,Gildeskål,2022-01-27
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,870,837,639,87.1,83.8,64,999,Beiarn,2022-01-27
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3754,3521,2492,81,76,53.8,4632,Saltdal,2022-01-27
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8012,7502,5168,83.1,77.8,53.6,9640,Fauske,2022-01-27
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1560,1480,1096,81.6,77.4,57.3,1912,Sørfold,2022-01-27
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2096,1959,1227,81.1,75.8,47.4,2586,Steigen,2022-01-27
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1651,1560,1110,82.4,77.9,55.4,2003,Lødingen,2022-01-27
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1080,1023,733,81.6,77.3,55.4,1324,Evenes,2022-01-27
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,424,393,253,86.9,80.5,51.8,488,Røst,2022-01-27
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,534,502,368,76.5,71.9,52.7,698,Værøy,2022-01-27
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,999,945,610,80.7,76.3,49.3,1238,Flakstad,2022-01-27
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9044,8407,4787,78.5,73,41.6,11521,Vestvågøy,2022-01-27
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7689,7039,4094,79.5,72.8,42.3,9670,Vågan,2022-01-27
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6479,5994,3773,80.3,74.3,46.8,8065,Hadsel,2022-01-27
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2087,1974,1473,81,76.6,57.2,2576,Bø,2022-01-27
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3445,3186,1767,78,72.1,40,4416,Øksnes,2022-01-27
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8365,7731,4931,79.6,73.5,46.9,10514,Sortland,2022-01-27
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3786,3550,2506,82.5,77.4,54.6,4588,Andøy,2022-01-27
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,801,757,550,81,76.5,55.6,989,Moskenes,2022-01-27
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2225,2074,1446,82.4,76.8,53.5,2701,Hamarøy,2022-01-27
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25316,23558,16246,80.7,75.1,51.8,31387,Halden,2022-01-27
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40931,37999,27854,82.4,76.5,56.1,49668,Moss,2022-01-27
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46726,43610,34076,81.4,76,59.4,57372,Sarpsborg,2022-01-27
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66648,61510,41976,80.1,73.9,50.5,83193,Fredrikstad,2022-01-27
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79029,72658,48952,77.6,71.3,48.1,101859,Drammen,2022-01-27
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22353,20572,14802,80.7,74.3,53.4,27694,Kongsberg,2022-01-27
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24989,23226,14101,81,75.3,45.7,30835,Ringerike,2022-01-27
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4085,3858,2959,87,82.2,63,4694,Hvaler,2022-01-27
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1121,1067,782,84.6,80.5,59,1325,Aremark,2022-01-27
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3040,2868,2075,84.4,79.6,57.6,3601,Marker,2022-01-27
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35144,32696,20557,77.8,72.3,45.5,45201,Indre Østfold,2022-01-27
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3044,2807,1970,79.6,73.4,51.5,3825,Skiptvet,2022-01-27
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6640,6207,4506,80.8,75.5,54.8,8222,Rakkestad,2022-01-27
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6039,5620,3910,79.8,74.3,51.7,7568,Råde,2022-01-27
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4467,4125,3072,77,71.1,52.9,5805,Våler,2022-01-27
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14282,13184,8891,78.1,72.1,48.6,18290,Vestby,2022-01-27
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47792,43774,27863,79.6,72.9,46.4,60034,Nordre Follo,2022-01-27
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16132,14703,8283,78.9,71.9,40.5,20439,Ås,2022-01-27
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13007,12062,8467,81.5,75.6,53.1,15953,Frogn,2022-01-27
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15323,13940,8866,77.4,70.4,44.8,19805,Nesodden,2022-01-27
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101869,93172,67655,79.4,72.7,52.8,128233,Bærum,2022-01-27
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75271,68808,46440,79.3,72.5,48.9,94915,Asker,2022-01-27
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14079,13133,9247,80,74.7,52.6,17591,Aurskog-Høland,2022-01-27
