granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,13038,3255,7.89253846992022,1.97041054759858,165194,Oslo,2021-04-01
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5346,1484,3.22855331098831,0.896216444726274,165585,Oslo,2021-04-01
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,4367,1067,10.2661150030561,2.50834547933612,42538,Oslo,2021-04-01
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,2146,612,4.65348252233498,1.32708821233411,46116,Oslo,2021-04-01
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,5299,1063,15.6091669612348,3.1312595734653,33948,Oslo,2021-04-01
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,3276,465,9.44936398511639,1.34125587700828,34669,Oslo,2021-04-01
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,9543,1205,36.7066697438264,4.63497192091699,25998,Oslo,2021-04-01
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,8143,871,33.6849507735584,3.60304459336477,24174,Oslo,2021-04-01
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,13652,7689,89.0831973898858,50.1729200652529,15325,Oslo,2021-04-01
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11094,5828,90.6594753616082,47.6260521369617,12237,Oslo,2021-04-01
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6769,6374,87.5565903505368,82.4472901306429,7731,Oslo,2021-04-01
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3209,3033,88.5974599668691,83.7382661512976,3622,Oslo,2021-04-01
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8372,1816,9.19737217937732,1.99503438577989,91026,Rogaland,2021-04-01
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2012,568,2.07057661236377,0.584536538679236,97171,Rogaland,2021-04-01
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,3721,906,11.7141507949,2.85219581300173,31765,Rogaland,2021-04-01
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1010,281,2.97575204030524,0.827907250817595,33941,Rogaland,2021-04-01
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,3576,824,13.3867405383147,3.0846404372403,26713,Rogaland,2021-04-01
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1090,246,3.87583117021655,0.874728869608506,28123,Rogaland,2021-04-01
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,2902,447,13.8032724505327,2.12614155251142,21024,Rogaland,2021-04-01
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,2615,361,12.3273464385047,1.70178664026776,21213,Rogaland,2021-04-01
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10927,4252,87.8235010448481,34.1745700048224,12442,Rogaland,2021-04-01
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,9395,3400,88.1745659314876,31.9099014547161,10655,Rogaland,2021-04-01
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5147,4783,90.0927708734465,83.7213373008927,5713,Rogaland,2021-04-01
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2953,2755,93.3017377567141,87.0458135860979,3165,Rogaland,2021-04-01
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,4775,1130,10.5943955093075,2.50715537707173,45071,Møre og Romsdal,2021-04-01
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1215,305,2.45375232248162,0.615962517166168,49516,Møre og Romsdal,2021-04-01
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2542,683,14.7859469520707,3.97277803629595,17192,Møre og Romsdal,2021-04-01
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,689,194,3.68902928735878,1.03871071371205,18677,Møre og Romsdal,2021-04-01
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,2796,681,17.3880597014925,4.23507462686567,16080,Møre og Romsdal,2021-04-01
