granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,23158,5464,14.018668958921,3.3076261849704,165194,Oslo,2021-05-07
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,13427,2672,8.1088262825739,1.61367273605701,165585,Oslo,2021-05-07
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,15485,2381,36.4027457802435,5.59734825332644,42538,Oslo,2021-05-07
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,13823,1524,29.9744123514615,3.30470986208691,46116,Oslo,2021-05-07
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,22765,2642,67.0584423235537,7.78249086838695,33948,Oslo,2021-05-07
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,21978,1806,63.3938100320171,5.2092647610257,34669,Oslo,2021-05-07
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,23476,5086,90.299253788753,19.5630433110239,25998,Oslo,2021-05-07
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,21473,4093,88.8268387523786,16.9314139157773,24174,Oslo,2021-05-07
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14300,13140,93.3115823817292,85.742251223491,15325,Oslo,2021-05-07
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11604,10676,94.8271635204707,87.2436054588543,12237,Oslo,2021-05-07
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6894,6633,89.1734575087311,85.7974388824214,7731,Oslo,2021-05-07
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3251,3150,89.7570403092214,86.9685256764219,3622,Oslo,2021-05-07
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,13324,2483,14.6375760771648,2.7277920594116,91026,Rogaland,2021-05-07
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5411,803,5.56853382181927,0.826378240421525,97171,Rogaland,2021-05-07
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,7946,1258,25.0149535652448,3.96033370061388,31765,Rogaland,2021-05-07
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,5099,456,15.0231283698182,1.34350785186058,33941,Rogaland,2021-05-07
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,11384,1261,42.6159547785722,4.72054804776701,26713,Rogaland,2021-05-07
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,9683,513,34.4308928634925,1.82412971589091,28123,Rogaland,2021-05-07
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,19034,1198,90.5346270928463,5.6982496194825,21024,Rogaland,2021-05-07
