granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,cum_n_dose_1,cum_n_dose_2,cum_n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-02,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-03,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-04,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-05,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-06,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-07,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-08,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-09,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-10,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-11,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-12,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-13,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-14,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-15,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-16,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-17,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-18,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-19,0,0,0,0,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-20,0,0,0,6,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-21,0,0,0,9,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-22,6,0,0,15,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-23,7,0,0,22,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-24,0,0,0,26,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-25,0,0,0,26,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-26,0,0,0,26,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,8,0,0,34,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,267,0,0,301,0,0,0,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,125,0,0,426,0,0,0.1,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,66,0,0,492,0,0,0.1,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,12,0,0,504,0,0,0.1,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,10,0,0,514,0,0,0.1,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,6,0,0,520,0,0,0.1,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,0,523,0,0,0.1,0,0,693494,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,8,0,0,531,0,0,0.1,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,490,0,0,1021,0,0,0.1,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,606,0,0,1627,0,0,0.2,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,981,0,0,2608,0,0,0.4,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,456,0,0,3064,0,0,0.4,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-09,136,0,0,3200,0,0,0.5,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-10,106,0,0,3306,0,0,0.5,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-11,90,0,0,3396,8,0,0.5,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-12,257,0,0,3653,9,0,0.5,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-13,503,0,0,4156,12,0,0.6,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-14,1261,0,0,5417,14,0,0.8,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-15,1656,0,0,7073,16,0,1,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-16,654,0,0,7727,17,0,1.1,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-17,283,6,0,8010,23,0,1.1,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-18,764,232,0,8774,255,0,1.3,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-19,806,74,0,9580,329,0,1.4,0,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-20,1005,102,0,10585,431,0,1.5,0.1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-21,1041,24,0,11626,455,0,1.7,0.1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-22,696,11,0,12322,466,0,1.8,0.1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-23,242,0,0,12564,470,0,1.8,0.1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-24,74,0,0,12638,473,0,1.8,0.1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-25,263,5,0,12901,478,0,1.9,0.1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-26,326,420,0,13227,898,0,1.9,0.1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-27,1117,525,0,14344,1423,0,2.1,0.2,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-28,883,864,0,15227,2287,0,2.2,0.3,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-29,439,510,0,15666,2797,0,2.2,0.4,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-30,102,187,0,15768,2984,0,2.3,0.4,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-31,79,48,0,15847,3032,0,2.3,0.4,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-01,65,60,0,15912,3092,0,2.3,0.4,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-02,1519,168,0,17431,3260,0,2.5,0.5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-03,2458,471,0,19889,3731,0,2.9,0.5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-04,2056,1270,0,21945,5001,0,3.1,0.7,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-05,1380,1631,0,23325,6632,0,3.3,1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-06,243,632,0,23568,7264,0,3.4,1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-07,215,280,0,23783,7544,0,3.4,1.1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-08,59,453,0,23842,7997,0,3.4,1.1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-09,1175,251,0,25017,8248,0,3.6,1.2,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-10,1834,835,0,26851,9083,0,3.9,1.3,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-11,1608,774,0,28459,9857,0,4.1,1.4,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-12,1354,440,0,29813,10297,0,4.3,1.5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-13,283,207,0,30096,10504,0,4.3,1.5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-14,105,0,0,30201,10506,0,4.3,1.5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-15,281,449,0,30482,10955,0,4.4,1.6,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-16,742,782,0,31224,11737,0,4.5,1.7,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-17,1447,1168,0,32671,12905,0,4.7,1.9,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-18,1112,944,0,33783,13849,0,4.8,2,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-19,1492,975,0,35275,14824,0,5.1,2.1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-20,120,123,0,35395,14947,0,5.1,2.1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-21,17,72,0,35412,15019,0,5.1,2.2,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-22,592,122,0,36004,15141,0,5.2,2.2,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-23,364,1545,0,36368,16686,0,5.2,2.4,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-24,723,2367,0,37091,19053,0,5.3,2.7,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-25,644,2016,0,37735,21069,0,5.4,3,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-26,835,1384,0,38570,22453,0,5.5,3.2,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-27,264,161,0,38834,22614,0,5.6,3.2,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-28,105,70,0,38939,22684,0,5.6,3.3,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-01,1069,45,0,40008,22729,0,5.7,3.3,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-02,804,148,0,40812,22877,0,5.9,3.3,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-03,1424,184,0,42236,23061,0,6.1,3.3,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-04,1259,230,0,43495,23291,0,6.2,3.3,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-05,1342,82,0,44837,23373,0,6.4,3.4,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-06,139,9,0,44976,23382,0,6.5,3.4,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-07,85,6,0,45061,23388,0,6.5,3.4,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-08,703,23,0,45764,23411,0,6.6,3.4,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-09,828,1351,0,46592,24762,0,6.7,3.6,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-10,1264,2434,0,47856,27196,0,6.9,3.9,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-11,950,2414,0,48806,29610,0,7,4.2,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-12,325,1652,0,49131,31262,0,7,4.5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-13,39,273,0,49170,31535,0,7.1,4.5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-14,14,100,0,49184,31635,0,7.1,4.5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-15,47,367,0,49231,32002,0,7.1,4.6,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-16,1039,150,0,50270,32152,0,7.2,4.6,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-17,2779,134,0,53049,32286,0,7.6,4.6,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-18,2064,138,0,55113,32424,0,7.9,4.7,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-19,2074,198,0,57187,32622,0,8.2,4.7,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-20,429,26,0,57616,32648,0,8.3,4.7,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-21,185,20,0,57801,32668,0,8.3,4.7,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-22,962,20,0,58763,32688,0,8.4,4.7,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-23,3327,133,0,62090,32821,0,8.9,4.7,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-24,5135,233,0,67225,33054,0,9.6,4.7,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-25,5171,71,0,72396,33125,0,10.4,4.8,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-26,4149,100,0,76545,33225,0,11,4.8,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-27,684,15,0,77229,33240,0,11.1,4.8,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-28,166,5,0,77395,33245,0,11.1,4.8,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,13,2021-13,2020/2021,36,2021-03-29,2194,24,0,79589,33269,0,11.4,4.8,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,13,2021-13,2020/2021,36,2021-03-30,4410,234,0,83999,33503,0,12.1,4.8,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,13,2021-13,2020/2021,36,2021-03-31,4325,803,0,88324,34306,0,12.7,4.9,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,13,2021-13,2020/2021,36,2021-04-01,2806,309,0,91130,34615,0,13.1,5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,13,2021-13,2020/2021,36,2021-04-02,1691,194,0,92821,34809,0,13.3,5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,13,2021-13,2020/2021,36,2021-04-03,266,15,0,93087,34824,0,13.4,5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,13,2021-13,2020/2021,36,2021-04-04,384,45,0,93471,34869,0,13.4,5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,14,2021-14,2020/2021,37,2021-04-05,1294,73,0,94765,34942,0,13.6,5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,14,2021-14,2020/2021,37,2021-04-06,4579,142,0,99344,35084,0,14.3,5,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,14,2021-14,2020/2021,37,2021-04-07,6216,184,0,105560,35268,0,15.1,5.1,0,697010,Oslo,2022-05-12
day,county,county03,2020,total,total,2021,14,2021-14,2020/2021,37,2021-04-08,6137,181,0,111697,35449,0,16,5.1,0,697010,Oslo,2022-05-12
