granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,72,37,0.122812404052809,0.0631119298604715,58626,Oslo,2021-08-18
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,1445,463,22.7201257861635,7.27987421383648,6360,Oslo,2021-08-18
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,27167,13327,86.8899123648692,42.6245762169769,31266,Oslo,2021-08-18
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,84207,26983,81.2612786489747,26.0390832328106,103625,Oslo,2021-08-18
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21016,10700,87.7751326066074,44.6894708265464,23943,Oslo,2021-08-18
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,38919,31350,91.4923127556538,73.6988104753397,42538,Oslo,2021-08-18
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31863,29128,93.8582537999293,85.8018145398845,33948,Oslo,2021-08-18
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24480,23724,94.1610893145627,91.2531733210247,25998,Oslo,2021-08-18
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14720,14634,96.0522022838499,95.4910277324633,15325,Oslo,2021-08-18
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7001,6884,90.5574957961454,89.0441081360755,7731,Oslo,2021-08-18
total,county,county03,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,71,48,0.11592404525936,0.0783711855274544,61247,Oslo,2021-08-18
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,1508,400,22.9283868024935,6.08180021286301,6577,Oslo,2021-08-18
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,22551,9207,80.1670814077497,32.730181301102,28130,Oslo,2021-08-18
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,84876,21130,81.3004080537941,20.2398513381482,104398,Oslo,2021-08-18
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,21929,10213,82.8134441087613,38.5687311178248,26480,Oslo,2021-08-18
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,40301,32160,87.3904935380345,69.7371844912829,46116,Oslo,2021-08-18
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31804,28795,91.7361331448845,83.0569096310825,34669,Oslo,2021-08-18
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22519,21705,93.1538016050302,89.7865475304046,24174,Oslo,2021-08-18
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11930,11911,97.4912151671161,97.3359483533546,12237,Oslo,2021-08-18
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3294,3246,90.944229707344,89.61899503037,3622,Oslo,2021-08-18
total,county,county11,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,51,30,0.104525332021643,0.0614854894244958,48792,Rogaland,2021-08-18
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,1205,164,20.2521008403361,2.7563025210084,5950,Rogaland,2021-08-18
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,17141,6367,84.8984645864289,31.5354135710748,20190,Rogaland,2021-08-18
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,36101,12638,73.6980708380116,25.7997346126365,48985,Rogaland,2021-08-18
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,13781,6316,86.6675051883529,39.7207722784731,15901,Rogaland,2021-08-18
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,28635,16651,90.1463875334488,52.4193294506532,31765,Rogaland,2021-08-18
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25348,20997,94.8901284019017,78.6021787144836,26713,Rogaland,2021-08-18
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20210,19689,96.1282343987823,93.6501141552512,21024,Rogaland,2021-08-18
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12206,11976,98.1031988426298,96.2546214434978,12442,Rogaland,2021-08-18
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5290,5130,92.5958340626641,89.7952039208822,5713,Rogaland,2021-08-18
total,county,county11,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,51,29,0.100192526816235,0.0569722211308004,50902,Rogaland,2021-08-18
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,1084,118,17.4613402061856,1.90077319587629,6208,Rogaland,2021-08-18
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,16874,3319,77.166506608131,15.1781222847213,21867,Rogaland,2021-08-18
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,37537,6935,72.9312790223241,13.4741300588704,51469,Rogaland,2021-08-18
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,13912,3841,78.924377375617,21.7904351279287,17627,Rogaland,2021-08-18
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,29353,13424,86.4824253852273,39.5509855337203,33941,Rogaland,2021-08-18
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26078,20371,92.7283717953277,72.435373182093,28123,Rogaland,2021-08-18
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20418,19990,96.2522981190779,94.2346674209212,21213,Rogaland,2021-08-18
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10548,10421,98.9957766306898,97.8038479587048,10655,Rogaland,2021-08-18
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3014,2938,95.2290679304897,92.827804107425,3165,Rogaland,2021-08-18
total,county,county15,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,20,10,0.0845487212005918,0.0422743606002959,23655,Møre og Romsdal,2021-08-18
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,693,99,21.5619166148102,3.08027380211574,3214,Møre og Romsdal,2021-08-18
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,9388,3191,86.2629789580079,29.3209592943122,10883,Møre og Romsdal,2021-08-18
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,17733,6121,76.5111964447513,26.409802821763,23177,Møre og Romsdal,2021-08-18
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6793,2926,87.1232525330255,37.527254072079,7797,Møre og Romsdal,2021-08-18
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,15772,8762,91.7403443462075,50.9655653792462,17192,Møre og Romsdal,2021-08-18
