granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,948,685,71.6,51.7,1324,Evenes,2021-08-23
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,383,218,78.5,44.7,488,Røst,2021-08-23
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,480,360,68.8,51.6,698,Værøy,2021-08-23
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,886,641,71.6,51.8,1238,Flakstad,2021-08-23
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7960,4907,69.1,42.6,11521,Vestvågøy,2021-08-23
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6459,4338,66.8,44.9,9670,Vågan,2021-08-23
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5644,4576,70,56.7,8065,Hadsel,2021-08-23
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1888,1264,73.3,49.1,2576,Bø,2021-08-23
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3055,1923,69.2,43.5,4416,Øksnes,2021-08-23
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7284,4769,69.3,45.4,10514,Sortland,2021-08-23
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3321,2194,72.4,47.8,4588,Andøy,2021-08-23
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,701,529,70.9,53.5,989,Moskenes,2021-08-23
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1930,1368,71.5,50.6,2701,Hamarøy,2021-08-23
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22290,15453,71,49.2,31387,Halden,2021-08-23
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,36442,25786,73.4,51.9,49668,Moss,2021-08-23
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42113,35133,73.4,61.2,57372,Sarpsborg,2021-08-23
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,59572,41678,71.6,50.1,83193,Fredrikstad,2021-08-23
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,70568,44562,69.3,43.7,101859,Drammen,2021-08-23
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19719,13000,71.2,46.9,27694,Kongsberg,2021-08-23
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22192,14775,72,47.9,30835,Ringerike,2021-08-23
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3689,2738,78.6,58.3,4694,Hvaler,2021-08-23
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1015,841,76.6,63.5,1325,Aremark,2021-08-23
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2736,1994,76,55.4,3601,Marker,2021-08-23
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30706,22046,67.9,48.8,45201,Indre Østfold,2021-08-23
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2702,2054,70.6,53.7,3825,Skiptvet,2021-08-23
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5903,4283,71.8,52.1,8222,Rakkestad,2021-08-23
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5417,3967,71.6,52.4,7568,Råde,2021-08-23
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3935,2562,67.8,44.1,5805,Våler,2021-08-23
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12424,9351,67.9,51.1,18290,Vestby,2021-08-23
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41926,27516,69.8,45.8,60034,Nordre Follo,2021-08-23
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13909,7894,68.1,38.6,20439,Ås,2021-08-23
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11593,8708,72.7,54.6,15953,Frogn,2021-08-23
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13497,8664,68.1,43.7,19805,Nesodden,2021-08-23
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,90584,59915,70.6,46.7,128233,Bærum,2021-08-23
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66032,46553,69.6,49,94915,Asker,2021-08-23
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12536,9021,71.3,51.3,17591,Aurskog-Høland,2021-08-23
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12589,9146,67.2,48.8,18730,Rælingen,2021-08-23
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7686,4687,69.5,42.4,11065,Enebakk,2021-08-23
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30169,19236,70.6,45,42740,Lørenskog,2021-08-23
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60874,38030,70,43.7,86953,Lillestrøm,2021-08-23
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17460,11692,71.4,47.8,24454,Nittedal,2021-08-23
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4817,3561,68.4,50.6,7043,Gjerdrum,2021-08-23
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27093,23685,67,58.5,40459,Ullensaker,2021-08-23
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16318,10077,69.7,43,23422,Nes,2021-08-23
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18431,11205,70.8,43,26031,Eidsvoll,2021-08-23
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10039,7551,68.6,51.6,14637,Nannestad,2021-08-23
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2010,1468,70.8,51.7,2838,Hurdal,2021-08-23
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4622,3128,67.9,45.9,6811,Hole,2021-08-23
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,774,429,73.8,40.9,1049,Flå,2021-08-23
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2396,1626,73.5,49.8,3262,Nesbyen,2021-08-23
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3370,2086,72.7,45,4636,Gol,2021-08-23
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1714,1256,67.3,49.3,2546,Hemsedal,2021-08-23
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3316,2064,71.3,44.4,4648,Ål,2021-08-23
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3100,1852,69.9,41.8,4434,Hol,2021-08-23
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2499,1907,72.1,55,3465,Sigdal,2021-08-23
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1561,1151,70.3,51.9,2219,Krødsherad,2021-08-23
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10083,8063,71.2,56.9,14166,Modum,2021-08-23
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13275,8363,67.4,42.4,19709,Øvre Eiker,2021-08-23
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18914,13204,69.7,48.7,27118,Lier,2021-08-23
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1905,1612,70.2,59.4,2713,Flesberg,2021-08-23
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1056,666,76.2,48.1,1386,Rollag,2021-08-23
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1771,1236,73.4,51.2,2412,Nore og Uvdal,2021-08-23
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4979,3427,72.5,49.9,6867,Jevnaker,2021-08-23
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6449,4377,71.2,48.3,9062,Lunner,2021-08-23
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13435,11166,75.3,62.6,17851,Kongsvinger,2021-08-23
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23372,14770,74.2,46.9,31509,Hamar,2021-08-23
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21121,14844,74.1,52.1,28493,Lillehammer,2021-08-23
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22088,12264,72.7,40.3,30395,Gjøvik,2021-08-23
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25173,13484,72.1,38.6,34897,Ringsaker,2021-08-23
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5545,3916,72.7,51.4,7625,Løten,2021-08-23
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15025,9566,71.3,45.4,21072,Stange,2021-08-23
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3738,2943,74.2,58.4,5038,Nord-Odal,2021-08-23
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5821,4083,73.6,51.6,7914,Sør-Odal,2021-08-23
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4824,3998,79.1,65.6,6099,Eidskog,2021-08-23
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3502,2516,77.1,55.4,4545,Grue,2021-08-23
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5398,4170,74.7,57.7,7227,Åsnes,2021-08-23
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2673,2236,74.5,62.3,3587,Våler,2021-08-23
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15322,10675,72,50.1,21292,Elverum,2021-08-23
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4973,3629,75.6,55.2,6580,Trysil,2021-08-23
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3151,2402,72.6,55.4,4338,Åmot,2021-08-23
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1712,1292,72,54.3,2378,Stor-Elvdal,2021-08-23
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1350,914,77.5,52.5,1741,Rendalen,2021-08-23
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,999,586,79.9,46.9,1250,Engerdal,2021-08-23
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1116,668,71.4,42.7,1563,Tolga,2021-08-23
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4133,3521,74.6,63.6,5537,Tynset,2021-08-23
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1749,1196,72.7,49.7,2405,Alvdal,2021-08-23
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1213,697,79.9,45.9,1518,Folldal,2021-08-23
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1457,781,77.9,41.8,1870,Os,2021-08-23
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1826,1179,72.7,46.9,2512,Dovre,2021-08-23
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1412,770,71.3,38.9,1980,Lesja,2021-08-23
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1647,1084,75.4,49.7,2183,Skjåk,2021-08-23
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1736,1170,78.8,53.1,2204,Lom,2021-08-23
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2631,1599,73.8,44.9,3564,Vågå,2021-08-23
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3872,2867,67.9,50.3,5705,Nord-Fron,2021-08-23
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4102,2525,73.4,45.2,5592,Sel,2021-08-23
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2110,1322,68.9,43.1,3064,Sør-Fron,2021-08-23
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3189,2365,72.3,53.7,4408,Ringebu,2021-08-23
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3538,2306,69.5,45.3,5093,Øyer,2021-08-23
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4488,2727,74.5,45.3,6023,Gausdal,2021-08-23
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10561,7026,71,47.2,14871,Østre Toten,2021-08-23
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10109,5747,75.1,42.7,13459,Vestre Toten,2021-08-23
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9858,6233,72.4,45.8,13611,Gran,2021-08-23
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4143,2998,74.3,53.7,5579,Søndre Land,2021-08-23
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4866,3163,73.9,48.1,6581,Nordre Land,2021-08-23
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2142,1592,73.8,54.8,2904,Sør-Aurdal,2021-08-23
