granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26299,21371,70.5,57.3,37323,Haugesund,2021-09-15
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,55644,49626,69.2,61.7,80450,Sandnes,2021-09-15
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2274,2082,69.8,63.9,3257,Sokndal,2021-09-15
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2245,2052,70.7,64.7,3174,Lund,2021-09-15
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2096,1793,75.1,64.2,2791,Bjerkreim,2021-09-15
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12568,11126,65.7,58.2,19120,Hå,2021-09-15
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13457,10233,67.8,51.6,19848,Klepp,2021-09-15
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13283,10964,69.5,57.4,19106,Time,2021-09-15
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7993,6616,66.3,54.8,12064,Gjesdal,2021-09-15
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19495,16570,71,60.3,27457,Sola,2021-09-15
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8074,6505,71.4,57.5,11315,Randaberg,2021-09-15
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9316,8128,71.3,62.2,13070,Strand,2021-09-15
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1847,1624,71.6,62.9,2580,Hjelmeland,2021-09-15
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2795,2548,73.4,66.9,3809,Suldal,2021-09-15
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3563,3081,78.1,67.6,4561,Sauda,2021-09-15
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,399,363,78.7,71.6,507,Kvitsøy,2021-09-15
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,673,589,78.3,68.6,859,Bokn,2021-09-15
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7798,6812,69.8,60.9,11178,Tysvær,2021-09-15
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,29863,26925,70.5,63.6,42345,Karmøy,2021-09-15
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,159,154,82.8,80.2,192,Utsira,2021-09-15
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6181,5310,71,61,8705,Vindafjord,2021-09-15
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18801,16634,78,69,24099,Kristiansund,2021-09-15
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24793,21038,77.8,66,31870,Molde,2021-09-15
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48229,41040,72.3,61.6,66670,Ålesund,2021-09-15
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2442,2216,79.2,71.9,3083,Vanylven,2021-09-15
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1804,1553,73.8,63.5,2445,Sande,2021-09-15
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6298,5234,71.1,59.1,8858,Herøy,2021-09-15
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6157,5233,71.8,61,8575,Ulstein,2021-09-15
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3429,3149,66.7,61.3,5140,Hareid,2021-09-15
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7831,7033,72.3,64.9,10830,Ørsta,2021-09-15
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3331,2904,74.3,64.8,4482,Stranda,2021-09-15
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5997,5270,78.9,69.4,7596,Sykkylven,2021-09-15
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6741,6228,71.6,66.2,9409,Sula,2021-09-15
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6112,5142,71.9,60.5,8506,Giske,2021-09-15
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5202,4640,74.8,66.7,6958,Vestnes,2021-09-15
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5199,4184,74,59.6,7026,Rauma,2021-09-15
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2768,2411,78.6,68.5,3522,Aukra,2021-09-15
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4393,3440,75.6,59.2,5808,Averøy,2021-09-15
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1948,1795,73.3,67.5,2658,Gjemnes,2021-09-15
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2342,2170,78.5,72.7,2985,Tingvoll,2021-09-15
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5767,4914,82.9,70.6,6956,Sunndal,2021-09-15
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4638,4210,79,71.7,5872,Surnadal,2021-09-15
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1599,1413,75.1,66.4,2128,Smøla,2021-09-15
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2609,2371,75.2,68.4,3468,Aure,2021-09-15
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8116,6820,75.3,63.3,10781,Volda,2021-09-15
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1931,1804,77.2,72.1,2502,Fjord,2021-09-15
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9708,8645,72.9,64.9,13317,Hustadvika,2021-09-15
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,39549,33319,75.2,63.4,52560,Bodø,2021-09-15
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15597,13801,72,63.7,21661,Narvik,2021-09-15
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1053,876,75.4,62.7,1397,Bindal,2021-09-15
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1499,1184,75.3,59.5,1990,Sømna,2021-09-15
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5879,5131,75.3,65.8,7803,Brønnøy,2021-09-15
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,911,817,77.1,69.1,1182,Vega,2021-09-15
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,358,292,77,62.8,465,Vevelstad,2021-09-15
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1268,1078,70.7,60.1,1793,Herøy,2021-09-15
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5531,4918,74.8,66.5,7394,Alstahaug,2021-09-15
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1613,1377,70.8,60.4,2278,Leirfjord,2021-09-15
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9836,9050,74.1,68.2,13268,Vefsn,2021-09-15
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1097,1006,75.5,69.2,1453,Grane,2021-09-15
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1002,895,79.1,70.6,1267,Hattfjelldal,2021-09-15
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1043,950,76.1,69.3,1371,Dønna,2021-09-15
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1232,1071,72.4,63,1701,Nesna,2021-09-15
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3138,2757,70.9,62.3,4428,Hemnes,2021-09-15
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19151,17134,73.4,65.7,26083,Rana,2021-09-15
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1360,1112,72.5,59.3,1876,Lurøy,2021-09-15
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,331,284,74.9,64.3,442,Træna,2021-09-15
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,850,703,70.5,58.3,1206,Rødøy,2021-09-15
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4487,3659,71.8,58.6,6247,Meløy,2021-09-15
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1419,1292,73.9,67.3,1920,Gildeskål,2021-09-15
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,831,758,83.2,75.9,999,Beiarn,2021-09-15
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3444,3041,74.4,65.7,4632,Saltdal,2021-09-15
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7522,6557,78,68,9640,Fauske,2021-09-15
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1452,1257,75.9,65.7,1912,Sørfold,2021-09-15
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1956,1626,75.6,62.9,2586,Steigen,2021-09-15
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1590,1403,79.4,70,2003,Lødingen,2021-09-15
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1000,908,75.5,68.6,1324,Evenes,2021-09-15
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,417,351,85.5,71.9,488,Røst,2021-09-15
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,505,445,72.3,63.8,698,Værøy,2021-09-15
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,938,834,75.8,67.4,1238,Flakstad,2021-09-15
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8340,7121,72.4,61.8,11521,Vestvågøy,2021-09-15
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6900,5695,71.4,58.9,9670,Vågan,2021-09-15
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5993,5293,74.3,65.6,8065,Hadsel,2021-09-15
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1980,1779,76.9,69.1,2576,Bø,2021-09-15
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3204,2613,72.6,59.2,4416,Øksnes,2021-09-15
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7638,6795,72.6,64.6,10514,Sortland,2021-09-15
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3491,3093,76.1,67.4,4588,Andøy,2021-09-15
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,773,657,78.2,66.4,989,Moskenes,2021-09-15
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2055,1835,76.1,67.9,2701,Hamarøy,2021-09-15
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23242,21287,74,67.8,31387,Halden,2021-09-15
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,38872,34099,78.3,68.7,49668,Moss,2021-09-15
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,44011,39477,76.7,68.8,57372,Sarpsborg,2021-09-15
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,63642,55053,76.5,66.2,83193,Fredrikstad,2021-09-15
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,73369,65103,72,63.9,101859,Drammen,2021-09-15
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20505,18122,74,65.4,27694,Kongsberg,2021-09-15
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23199,19220,75.2,62.3,30835,Ringerike,2021-09-15
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3839,3409,81.8,72.6,4694,Hvaler,2021-09-15
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1085,1003,81.9,75.7,1325,Aremark,2021-09-15
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2858,2672,79.4,74.2,3601,Marker,2021-09-15
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32308,29174,71.5,64.5,45201,Indre Østfold,2021-09-15
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2766,2590,72.3,67.7,3825,Skiptvet,2021-09-15
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6174,5672,75.1,69,8222,Rakkestad,2021-09-15
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5612,5165,74.2,68.2,7568,Råde,2021-09-15
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4318,3761,74.4,64.8,5805,Våler,2021-09-15
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13069,11396,71.5,62.3,18290,Vestby,2021-09-15
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,43249,38417,72,64,60034,Nordre Follo,2021-09-15
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14664,12873,71.7,63,20439,Ås,2021-09-15
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12435,11145,77.9,69.9,15953,Frogn,2021-09-15
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14172,12177,71.6,61.5,19805,Nesodden,2021-09-15
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,97023,84663,75.7,66,128233,Bærum,2021-09-15
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,70388,61861,74.2,65.2,94915,Asker,2021-09-15
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13292,11703,75.6,66.5,17591,Aurskog-Høland,2021-09-15
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13156,11304,70.2,60.4,18730,Rælingen,2021-09-15
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8023,7147,72.5,64.6,11065,Enebakk,2021-09-15
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31956,27394,74.8,64.1,42740,Lørenskog,2021-09-15
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,63264,53994,72.8,62.1,86953,Lillestrøm,2021-09-15
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18480,15832,75.6,64.7,24454,Nittedal,2021-09-15
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5069,4391,72,62.3,7043,Gjerdrum,2021-09-15
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28846,25294,71.3,62.5,40459,Ullensaker,2021-09-15
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17312,15387,73.9,65.7,23422,Nes,2021-09-15
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19087,16590,73.3,63.7,26031,Eidsvoll,2021-09-15
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10550,9151,72.1,62.5,14637,Nannestad,2021-09-15
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2079,1811,73.3,63.8,2838,Hurdal,2021-09-15
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4832,4201,70.9,61.7,6811,Hole,2021-09-15
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,842,741,80.3,70.6,1049,Flå,2021-09-15
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2582,2275,79.2,69.7,3262,Nesbyen,2021-09-15
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3526,3098,76.1,66.8,4636,Gol,2021-09-15
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1788,1602,70.2,62.9,2546,Hemsedal,2021-09-15
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3477,3119,74.8,67.1,4648,Ål,2021-09-15
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3338,2817,75.3,63.5,4434,Hol,2021-09-15
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2604,2338,75.2,67.5,3465,Sigdal,2021-09-15
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1616,1462,72.8,65.9,2219,Krødsherad,2021-09-15
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10569,9692,74.6,68.4,14166,Modum,2021-09-15
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13818,12459,70.1,63.2,19709,Øvre Eiker,2021-09-15
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19782,17339,72.9,63.9,27118,Lier,2021-09-15
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1980,1759,73,64.8,2713,Flesberg,2021-09-15
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1093,1026,78.9,74,1386,Rollag,2021-09-15
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1802,1702,74.7,70.6,2412,Nore og Uvdal,2021-09-15
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5279,4576,76.9,66.6,6867,Jevnaker,2021-09-15
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6801,5751,75,63.5,9062,Lunner,2021-09-15
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13926,12794,78,71.7,17851,Kongsvinger,2021-09-15
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24309,21772,77.1,69.1,31509,Hamar,2021-09-15
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22061,19970,77.4,70.1,28493,Lillehammer,2021-09-15
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23260,19919,76.5,65.5,30395,Gjøvik,2021-09-15
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26458,23447,75.8,67.2,34897,Ringsaker,2021-09-15
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5841,5235,76.6,68.7,7625,Løten,2021-09-15
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15633,14144,74.2,67.1,21072,Stange,2021-09-15
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3904,3593,77.5,71.3,5038,Nord-Odal,2021-09-15
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6064,5576,76.6,70.5,7914,Sør-Odal,2021-09-15
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4988,4611,81.8,75.6,6099,Eidskog,2021-09-15
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3673,3204,80.8,70.5,4545,Grue,2021-09-15
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5622,5087,77.8,70.4,7227,Åsnes,2021-09-15
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2802,2571,78.1,71.7,3587,Våler,2021-09-15
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16041,14499,75.3,68.1,21292,Elverum,2021-09-15
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5255,4757,79.9,72.3,6580,Trysil,2021-09-15
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3280,3002,75.6,69.2,4338,Åmot,2021-09-15
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1828,1633,76.9,68.7,2378,Stor-Elvdal,2021-09-15
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1419,1250,81.5,71.8,1741,Rendalen,2021-09-15
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1041,926,83.3,74.1,1250,Engerdal,2021-09-15
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1191,1065,76.2,68.1,1563,Tolga,2021-09-15
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4299,3979,77.6,71.9,5537,Tynset,2021-09-15
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1833,1703,76.2,70.8,2405,Alvdal,2021-09-15
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1245,1092,82,71.9,1518,Folldal,2021-09-15
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1515,1321,81,70.6,1870,Os,2021-09-15
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1937,1728,77.1,68.8,2512,Dovre,2021-09-15
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1468,1313,74.1,66.3,1980,Lesja,2021-09-15
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1732,1570,79.3,71.9,2183,Skjåk,2021-09-15
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1797,1609,81.5,73,2204,Lom,2021-09-15
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2840,2381,79.7,66.8,3564,Vågå,2021-09-15
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4041,3419,70.8,59.9,5705,Nord-Fron,2021-09-15
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4272,3744,76.4,67,5592,Sel,2021-09-15
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2176,1975,71,64.5,3064,Sør-Fron,2021-09-15
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3273,2956,74.3,67.1,4408,Ringebu,2021-09-15
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3865,3179,75.9,62.4,5093,Øyer,2021-09-15
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4818,3754,80,62.3,6023,Gausdal,2021-09-15
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11039,9086,74.2,61.1,14871,Østre Toten,2021-09-15
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10446,9323,77.6,69.3,13459,Vestre Toten,2021-09-15
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10385,9061,76.3,66.6,13611,Gran,2021-09-15
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4296,3974,77,71.2,5579,Søndre Land,2021-09-15
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5069,4678,77,71.1,6581,Nordre Land,2021-09-15
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2258,2037,77.8,70.1,2904,Sør-Aurdal,2021-09-15
