location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,64627,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,9272.03339980775,Oslo,2021-11-23
county11,1900-01-01,13799,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,2859.03718053642,Rogaland,2021-11-23
county15,1900-01-01,5848,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,2202.27156328142,Møre og Romsdal,2021-11-23
county18,1900-01-01,4924,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,2048.72162932451,Nordland,2021-11-23
county30,1900-01-01,75695,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,6044.07274446176,Viken,2021-11-23
county34,1900-01-01,10077,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,2719.08214450504,Innlandet,2021-11-23
county38,1900-01-01,13692,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,3245.45726056101,Vestfold og Telemark,2021-11-23
county42,1900-01-01,9113,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,2950.69015648728,Agder,2021-11-23
county46,1900-01-01,19632,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,3073.16133940494,Vestland,2021-11-23
county50,1900-01-01,14903,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,3163.28609877654,Trøndelag,2021-11-23
county54,1900-01-01,8523,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,3519.45756664795,Troms og Finnmark,2021-11-23
municip0301,1900-01-01,64618,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,9270.74217012668,Oslo,2021-11-23
municip1101,1900-01-01,203,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,1372.82748360046,Eigersund,2021-11-23
municip1103,1900-01-01,4835,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,3354.21479461938,Stavanger,2021-11-23
municip1106,1900-01-01,1684,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,4511.96313265279,Haugesund,2021-11-23
municip1108,1900-01-01,2125,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,2641.3921690491,Sandnes,2021-11-23
municip1111,1900-01-01,30,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,921.09303039607,Sokndal,2021-11-23
municip1112,1900-01-01,48,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,1512.28733459357,Lund,2021-11-23
municip1114,1900-01-01,38,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,1361.51916875672,Bjerkreim,2021-11-23
municip1119,1900-01-01,397,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,2076.35983263598,Hå,2021-11-23
municip1120,1900-01-01,445,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,2242.03950020153,Klepp,2021-11-23
municip1121,1900-01-01,429,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,2245.3679472417,Time,2021-11-23
municip1122,1900-01-01,275,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,2279.50928381963,Gjesdal,2021-11-23
municip1124,1900-01-01,781,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,2844.44768182977,Sola,2021-11-23
municip1127,1900-01-01,287,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,2536.45603181617,Randaberg,2021-11-23
municip1130,1900-01-01,173,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,1323.64192807957,Strand,2021-11-23
