location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,257748,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,699827,36830.2451891682,Oslo,2022-05-12
county11,1900-01-01,121629,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,485797,25037.0010518797,Rogaland,2022-05-12
county15,1900-01-01,53476,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265848,20115.2538292558,Møre og Romsdal,2022-05-12
county18,1900-01-01,39443,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240190,16421.5829135268,Nordland,2022-05-12
county30,1900-01-01,384114,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1269230,30263.5456142701,Viken,2022-05-12
county34,1900-01-01,78524,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,371253,21151.074873469,Innlandet,2022-05-12
county38,1900-01-01,102181,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,424832,24052.0958873155,Vestfold og Telemark,2022-05-12
county42,1900-01-01,79566,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,311134,25572.9042791852,Agder,2022-05-12
county46,1900-01-01,143726,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,641292,22411.9433892829,Vestland,2022-05-12
county50,1900-01-01,99813,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,474131,21051.7768296104,Trøndelag,2022-05-12
county54,1900-01-01,47886,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,241736,19809.2133567197,Troms og Finnmark,2022-05-12
municip0301,1900-01-01,257732,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,699827,36827.9589098449,Oslo,2022-05-12
municip1101,1900-01-01,2627,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14860,17678.331090175,Eigersund,2022-05-12
municip1103,1900-01-01,39242,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144699,27119.7451260893,Stavanger,2022-05-12
municip1106,1900-01-01,9571,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37444,25560.8375173593,Haugesund,2022-05-12
municip1108,1900-01-01,20620,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,81305,25361.2938933645,Sandnes,2022-05-12
municip1111,1900-01-01,773,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3281,23559.8902773545,Sokndal,2022-05-12
municip1112,1900-01-01,614,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3178,19320.3272498427,Lund,2022-05-12
municip1114,1900-01-01,599,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2789,21477.2319827895,Bjerkreim,2022-05-12
municip1119,1900-01-01,4572,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19296,23694.0298507463,Hå,2022-05-12
municip1120,1900-01-01,5984,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,20163,29678.1232951446,Klepp,2022-05-12
municip1121,1900-01-01,5235,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19353,27050.0697566269,Time,2022-05-12
municip1122,1900-01-01,3330,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12131,27450.3338554118,Gjesdal,2022-05-12
municip1124,1900-01-01,7201,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27568,26120.8647707487,Sola,2022-05-12
