granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2486,2333,1766,75.8,71.1,53.8,3281,Sokndal,2022-04-04
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2420,2281,1774,76.1,71.8,55.8,3178,Lund,2022-04-04
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2179,2044,1506,78.1,73.3,54,2789,Bjerkreim,2022-04-04
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14042,12902,8925,72.8,66.9,46.3,19296,Hå,2022-04-04
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15039,13822,9071,74.6,68.6,45,20163,Klepp,2022-04-04
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14679,13577,8913,75.8,70.2,46.1,19353,Time,2022-04-04
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8840,8176,6147,72.9,67.4,50.7,12131,Gjesdal,2022-04-04
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21147,19524,13555,76.7,70.8,49.2,27568,Sola,2022-04-04
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9070,8321,5852,79.2,72.6,51.1,11454,Randaberg,2022-04-04
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10287,9478,7034,77.5,71.4,53,13268,Strand,2022-04-04
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2031,1895,1375,80.1,74.8,54.3,2534,Hjelmeland,2022-04-04
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3040,2829,2363,80.3,74.8,62.4,3784,Suldal,2022-04-04
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3680,3419,2642,81.3,75.6,58.4,4525,Sauda,2022-04-04
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,426,403,338,81.5,77.1,64.6,523,Kvitsøy,2022-04-04
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,704,679,498,82.3,79.4,58.2,855,Bokn,2022-04-04
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8561,7798,5448,75.9,69.1,48.3,11283,Tysvær,2022-04-04
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32296,29961,21777,75.9,70.4,51.2,42541,Karmøy,2022-04-04
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,166,162,149,88.3,86.2,79.3,188,Utsira,2022-04-04
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6741,6266,4718,76.8,71.4,53.8,8775,Vindafjord,2022-04-04
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19843,18905,14700,82.6,78.7,61.2,24013,Kristiansund,2022-04-04
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26405,24759,18807,82.5,77.4,58.8,32002,Molde,2022-04-04
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52869,49200,34904,78.8,73.3,52,67114,Ålesund,2022-04-04
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2579,2477,1935,84.7,81.3,63.5,3045,Vanylven,2022-04-04
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1886,1767,1351,77.9,73,55.8,2422,Sande,2022-04-04
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6931,6475,4794,79.1,73.9,54.7,8765,Herøy,2022-04-04
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6745,6278,4973,78.8,73.4,58.1,8557,Ulstein,2022-04-04
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3878,3633,2805,75.7,70.9,54.7,5126,Hareid,2022-04-04
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8687,8090,6602,80.2,74.7,60.9,10833,Ørsta,2022-04-04
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3636,3397,2737,81.4,76,61.3,4467,Stranda,2022-04-04
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6240,5820,4597,82.6,77,60.8,7558,Sykkylven,2022-04-04
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7401,6829,5465,77.5,71.5,57.2,9547,Sula,2022-04-04
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6617,6109,4317,77,71.1,50.2,8597,Giske,2022-04-04
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5636,5308,3725,81.3,76.5,53.7,6936,Vestnes,2022-04-04
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5661,5275,3658,80.7,75.2,52.1,7019,Rauma,2022-04-04
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2905,2794,2032,82.6,79.4,57.8,3518,Aukra,2022-04-04
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4764,4491,3356,81.7,77.1,57.6,5828,Averøy,2022-04-04
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2138,2001,1631,80.1,75,61.1,2669,Gjemnes,2022-04-04
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2483,2363,1991,83.9,79.8,67.3,2960,Tingvoll,2022-04-04
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5957,5646,4709,85.9,81.4,67.9,6932,Sunndal,2022-04-04
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5000,4751,4016,85.5,81.2,68.7,5849,Surnadal,2022-04-04
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1779,1713,1382,83.9,80.8,65.2,2120,Smøla,2022-04-04
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2830,2691,2171,83.6,79.5,64.2,3384,Aure,2022-04-04
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8872,8316,6584,82.1,76.9,60.9,10809,Volda,2022-04-04
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2098,1954,1594,84.2,78.4,64,2491,Fjord,2022-04-04
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10519,9814,7630,79.2,73.9,57.4,13287,Hustadvika,2022-04-04
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,43001,39953,28371,81.4,75.7,53.7,52803,Bodø,2022-04-04
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17562,16541,12091,81.6,76.8,56.2,21530,Narvik,2022-04-04
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1170,1087,844,83.2,77.3,60,1406,Bindal,2022-04-04
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1686,1575,1139,85.1,79.5,57.5,1981,Sømna,2022-04-04
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6395,5919,4196,82.2,76.1,54,7777,Brønnøy,2022-04-04
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1004,930,782,85.4,79.1,66.6,1175,Vega,2022-04-04
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,379,361,273,82,78.1,59.1,462,Vevelstad,2022-04-04
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1394,1309,1025,76.4,71.7,56.2,1825,Herøy,2022-04-04
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6029,5684,4326,82.2,77.5,59,7333,Alstahaug,2022-04-04
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1786,1657,1199,79.1,73.4,53.1,2257,Leirfjord,2022-04-04
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10970,10288,7396,82.9,77.7,55.9,13233,Vefsn,2022-04-04
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1215,1175,896,83.2,80.4,61.3,1461,Grane,2022-04-04
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1090,1035,834,85.6,81.3,65.5,1273,Hattfjelldal,2022-04-04
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1120,1046,874,81.8,76.4,63.8,1369,Dønna,2022-04-04
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1393,1289,891,82,75.9,52.5,1698,Nesna,2022-04-04
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3561,3364,2332,80.6,76.1,52.8,4420,Hemnes,2022-04-04
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21485,20262,14095,82.3,77.7,54,26092,Rana,2022-04-04
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1511,1414,1030,80.8,75.7,55.1,1869,Lurøy,2022-04-04
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,365,344,250,81.1,76.4,55.6,450,Træna,2022-04-04
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,921,879,638,79.9,76.2,55.3,1153,Rødøy,2022-04-04
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4992,4644,3419,80.3,74.7,55,6214,Meløy,2022-04-04
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1533,1454,1199,80.9,76.8,63.3,1894,Gildeskål,2022-04-04
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,870,845,689,86,83.5,68.1,1012,Beiarn,2022-04-04
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3783,3575,2914,81.9,77.4,63.1,4617,Saltdal,2022-04-04
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8041,7552,5696,83.7,78.6,59.3,9603,Fauske,2022-04-04
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1573,1514,1212,84.2,81,64.8,1869,Sørfold,2022-04-04
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2107,1993,1438,81.3,76.9,55.5,2591,Steigen,2022-04-04
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1651,1574,1215,83.6,79.7,61.5,1976,Lødingen,2022-04-04
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1084,1037,825,81.3,77.7,61.8,1334,Evenes,2022-04-04
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,422,395,292,90,84.2,62.3,469,Røst,2022-04-04
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,532,502,398,78.5,74,58.7,678,Værøy,2022-04-04
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1002,955,690,82.4,78.5,56.7,1216,Flakstad,2022-04-04
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9077,8496,5585,78.5,73.5,48.3,11566,Vestvågøy,2022-04-04
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7717,7089,4672,79.4,72.9,48,9724,Vågan,2022-04-04
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6521,6072,4153,80.4,74.9,51.2,8107,Hadsel,2022-04-04
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2083,1985,1600,81.2,77.4,62.4,2565,Bø,2022-04-04
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3455,3212,2227,77.5,72.1,50,4458,Øksnes,2022-04-04
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8403,7803,5543,80.3,74.5,53,10468,Sortland,2022-04-04
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3802,3585,2823,83.2,78.4,61.7,4572,Andøy,2022-04-04
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,815,778,618,83,79.2,62.9,982,Moskenes,2022-04-04
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2241,2118,1644,82.8,78.2,60.7,2708,Hamarøy,2022-04-04
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25278,23651,17281,80.4,75.2,55,31444,Halden,2022-04-04
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40984,38247,30058,81.5,76.1,59.8,50290,Moss,2022-04-04
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46705,43863,34683,80.3,75.4,59.6,58182,Sarpsborg,2022-04-04
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66550,61863,45595,79.3,73.7,54.3,83892,Fredrikstad,2022-04-04
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79015,73389,52385,77.3,71.8,51.2,102273,Drammen,2022-04-04
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22427,21063,15937,80.4,75.6,57.2,27879,Kongsberg,2022-04-04
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25016,23346,16035,80.7,75.3,51.7,31011,Ringerike,2022-04-04
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4103,3883,3164,86.5,81.9,66.7,4741,Hvaler,2022-04-04
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1105,1056,860,84,80.3,65.4,1315,Aremark,2022-04-04
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3026,2874,2216,84.6,80.3,61.9,3578,Marker,2022-04-04
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35203,32855,22525,77.2,72,49.4,45608,Indre Østfold,2022-04-04
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3042,2820,2153,79.1,73.3,56,3846,Skiptvet,2022-04-04
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6624,6226,4771,79.7,74.9,57.4,8312,Rakkestad,2022-04-04
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6025,5640,4304,78.9,73.9,56.4,7633,Råde,2022-04-04
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4472,4143,3313,75.6,70.1,56,5913,Våler,2022-04-04
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14309,13331,9524,76.5,71.3,50.9,18699,Vestby,2022-04-04
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47786,44009,31069,78.3,72.1,50.9,61032,Nordre Follo,2022-04-04
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16213,14878,9657,78,71.6,46.5,20780,Ås,2022-04-04
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12999,12123,9062,80.8,75.4,56.3,16084,Frogn,2022-04-04
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15324,14042,10004,76.9,70.4,50.2,19939,Nesodden,2022-04-04
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101410,93266,71706,78.6,72.3,55.6,128982,Bærum,2022-04-04
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75356,69212,50795,78.4,72,52.9,96088,Asker,2022-04-04
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14165,13235,9905,79.8,74.5,55.8,17754,Aurskog-Høland,2022-04-04
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14350,13104,9287,75.4,68.9,48.8,19024,Rælingen,2022-04-04
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8733,7941,6092,77.6,70.6,54.2,11249,Enebakk,2022-04-04
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34667,31881,21905,77.6,71.3,49,44693,Lørenskog,2022-04-04
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,68894,63227,43766,77.3,71,49.1,89095,Lillestrøm,2022-04-04
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19752,18202,14045,79.2,73,56.3,24947,Nittedal,2022-04-04
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5561,5159,3877,79.6,73.8,55.5,6989,Gjerdrum,2022-04-04
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30971,28350,20043,74.5,68.2,48.2,41565,Ullensaker,2022-04-04
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18495,17220,12117,77.4,72.1,50.7,23898,Nes,2022-04-04
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20774,19317,13939,77.8,72.3,52.2,26716,Eidsvoll,2022-04-04
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11616,10692,7753,77.1,70.9,51.4,15074,Nannestad,2022-04-04
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2266,2125,1529,78,73.1,52.6,2905,Hurdal,2022-04-04
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5252,4848,3671,76.6,70.7,53.5,6859,Hole,2022-04-04
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,877,843,726,83,79.8,68.7,1057,Flå,2022-04-04
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2721,2594,2002,83.1,79.3,61.2,3273,Nesbyen,2022-04-04
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3786,3541,2747,81.1,75.9,58.9,4667,Gol,2022-04-04
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1973,1859,1356,75.6,71.2,51.9,2611,Hemsedal,2022-04-04
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3796,3602,2701,81.6,77.5,58.1,4650,Ål,2022-04-04
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3544,3341,2509,78.7,74.2,55.7,4504,Hol,2022-04-04
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2838,2644,2201,81.3,75.7,63,3492,Sigdal,2022-04-04
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1740,1628,1342,79.5,74.4,61.3,2189,Krødsherad,2022-04-04
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11344,10638,7768,79.5,74.5,54.4,14273,Modum,2022-04-04
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15223,14162,9674,75.9,70.7,48.3,20044,Øvre Eiker,2022-04-04
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21444,19904,14848,77.7,72.2,53.8,27584,Lier,2022-04-04
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2145,2012,1654,78.9,74,60.8,2720,Flesberg,2022-04-04
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1167,1122,961,85.2,81.9,70.1,1370,Rollag,2022-04-04
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1965,1868,1416,80,76.1,57.7,2455,Nore og Uvdal,2022-04-04
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5600,5280,4068,81.1,76.4,58.9,6908,Jevnaker,2022-04-04
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7394,6865,5195,80.9,75.1,56.8,9144,Lunner,2022-04-04
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15059,14259,10512,83.9,79.4,58.6,17949,Kongsvinger,2022-04-04
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26420,24599,18861,82.6,76.9,58.9,31999,Hamar,2022-04-04
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23744,22252,17452,83.5,78.3,61.4,28425,Lillehammer,2022-04-04
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24975,23471,16576,82.5,77.5,54.8,30267,Gjøvik,2022-04-04
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28535,26533,18341,81.4,75.7,52.3,35073,Ringsaker,2022-04-04
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6180,5855,4537,80.1,75.9,58.8,7715,Løten,2022-04-04
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16787,15796,12039,79.3,74.7,56.9,21156,Stange,2022-04-04
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4195,3991,3052,83.6,79.6,60.8,5016,Nord-Odal,2022-04-04
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6493,6142,4499,81.4,77,56.4,7978,Sør-Odal,2022-04-04
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5181,4960,3919,85.9,82.2,65,6032,Eidskog,2022-04-04
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3951,3765,2958,86.9,82.8,65,4548,Grue,2022-04-04
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6067,5723,4231,84.1,79.4,58.7,7211,Åsnes,2022-04-04
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2984,2844,2086,83,79.1,58,3597,Våler,2022-04-04
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17460,16252,11938,81.5,75.8,55.7,21435,Elverum,2022-04-04
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5489,5171,4321,83.1,78.3,65.4,6603,Trysil,2022-04-04
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3524,3314,2665,84,79,63.5,4195,Åmot,2022-04-04
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1952,1853,1563,84.2,79.9,67.4,2318,Stor-Elvdal,2022-04-04
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1526,1433,1206,88.6,83.2,70,1722,Rendalen,2022-04-04
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1080,1041,798,86.2,83.1,63.7,1253,Engerdal,2022-04-04
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1299,1204,1018,83.8,77.6,65.6,1551,Tolga,2022-04-04
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4625,4285,3312,82.9,76.8,59.3,5581,Tynset,2022-04-04
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2017,1883,1495,82.5,77,61.1,2445,Alvdal,2022-04-04
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1343,1271,1087,87.8,83.1,71,1530,Folldal,2022-04-04
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1592,1520,1190,85.8,81.9,64.2,1855,Os,2022-04-04
