granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548987,510284,348551,78.4,72.9,49.8,699827,Oslo,2022-04-27
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372340,345038,248626,76.6,71,51.2,485797,Rogaland,2022-04-27
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214539,201098,152986,80.7,75.6,57.5,265848,Møre og Romsdal,2022-04-27
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195744,183383,132807,81.5,76.3,55.3,240190,Nordland,2022-04-27
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,996670,924023,679005,78.5,72.8,53.5,1269230,Viken,2022-04-27
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306255,287692,217390,82.5,77.5,58.6,371253,Innlandet,2022-04-27
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341361,318753,236636,80.4,75,55.7,424832,Vestfold og Telemark,2022-04-27
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,245103,227560,165923,78.8,73.1,53.3,311134,Agder,2022-04-27
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,505859,469110,345921,78.9,73.2,53.9,641292,Vestland,2022-04-27
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,385204,360359,266277,81.2,76,56.2,474131,Trøndelag,2022-04-27
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192910,180246,125400,79.8,74.6,51.9,241736,Troms og Finnmark,2022-04-27
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548979,510278,348547,78.4,72.9,49.8,699827,Oslo,2022-04-27
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11883,11163,9168,80,75.1,61.7,14860,Eigersund,2022-04-27
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113127,104857,74376,78.2,72.5,51.4,144699,Stavanger,2022-04-27
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28697,26592,18746,76.6,71,50.1,37444,Haugesund,2022-04-27
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60557,56275,41995,74.5,69.2,51.7,81305,Sandnes,2022-04-27
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2488,2337,1769,75.8,71.2,53.9,3281,Sokndal,2022-04-27
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2421,2283,1780,76.2,71.8,56,3178,Lund,2022-04-27
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2184,2049,1514,78.3,73.5,54.3,2789,Bjerkreim,2022-04-27
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14051,12919,8970,72.8,67,46.5,19296,Hå,2022-04-27
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15071,13855,9127,74.7,68.7,45.3,20163,Klepp,2022-04-27
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14666,13571,8950,75.8,70.1,46.2,19353,Time,2022-04-27
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8850,8187,6198,73,67.5,51.1,12131,Gjesdal,2022-04-27
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21150,19533,13609,76.7,70.9,49.4,27568,Sola,2022-04-27
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9073,8340,5901,79.2,72.8,51.5,11454,Randaberg,2022-04-27
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10290,9489,7059,77.6,71.5,53.2,13268,Strand,2022-04-27
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2032,1893,1374,80.2,74.7,54.2,2534,Hjelmeland,2022-04-27
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3038,2827,2364,80.3,74.7,62.5,3784,Suldal,2022-04-27
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3678,3418,2647,81.3,75.5,58.5,4525,Sauda,2022-04-27
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,429,406,342,82,77.6,65.4,523,Kvitsøy,2022-04-27
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,705,681,501,82.5,79.6,58.6,855,Bokn,2022-04-27
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8558,7796,5451,75.8,69.1,48.3,11283,Tysvær,2022-04-27
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32314,29977,21849,76,70.5,51.4,42541,Karmøy,2022-04-27
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,168,166,151,89.4,88.3,80.3,188,Utsira,2022-04-27
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6745,6268,4732,76.9,71.4,53.9,8775,Vindafjord,2022-04-27
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19844,18912,14752,82.6,78.8,61.4,24013,Kristiansund,2022-04-27
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26400,24757,18840,82.5,77.4,58.9,32002,Molde,2022-04-27
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52889,49228,35039,78.8,73.3,52.2,67114,Ålesund,2022-04-27
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2577,2475,1937,84.6,81.3,63.6,3045,Vanylven,2022-04-27
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1885,1766,1355,77.8,72.9,55.9,2422,Sande,2022-04-27
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6933,6480,4815,79.1,73.9,54.9,8765,Herøy,2022-04-27
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6749,6283,4987,78.9,73.4,58.3,8557,Ulstein,2022-04-27
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3880,3638,2815,75.7,71,54.9,5126,Hareid,2022-04-27
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8686,8100,6616,80.2,74.8,61.1,10833,Ørsta,2022-04-27
