granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,69,36,0.117695220550609,0.0614062020264047,58626,Oslo,2021-08-16
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,1443,380,22.688679245283,5.9748427672956,6360,Oslo,2021-08-16
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,27089,11987,86.6404400946715,38.3387705494787,31266,Oslo,2021-08-16
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,83844,24374,80.9109770808203,23.5213510253317,103625,Oslo,2021-08-16
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,20969,9326,87.5788330618553,38.9508415820908,23943,Oslo,2021-08-16
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,38860,29887,91.3536132399267,70.2595326531572,42538,Oslo,2021-08-16
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31845,28549,93.8052315305762,84.0962648756923,33948,Oslo,2021-08-16
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24465,23703,94.1033925686591,91.1723978767598,25998,Oslo,2021-08-16
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14714,14624,96.0130505709625,95.4257748776509,15325,Oslo,2021-08-16
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7001,6881,90.5574957961454,89.0053033242789,7731,Oslo,2021-08-16
total,county,county03,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,70,47,0.114291312227538,0.0767384524956324,61247,Oslo,2021-08-16
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,1502,350,22.8371597993006,5.32157518625513,6577,Oslo,2021-08-16
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,22490,8159,79.950231070032,29.0046214006399,28130,Oslo,2021-08-16
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,84600,18157,81.0360351730876,17.392095634016,104398,Oslo,2021-08-16
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,21892,8578,82.6737160120846,32.3942598187311,26480,Oslo,2021-08-16
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,40244,30512,87.266892184925,66.1635874750629,46116,Oslo,2021-08-16
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31770,28153,91.6380628226946,81.2051111944389,34669,Oslo,2021-08-16
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22505,21689,93.0958881442873,89.7203607181269,24174,Oslo,2021-08-16
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11926,11905,97.4585274168506,97.2869167279562,12237,Oslo,2021-08-16
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3293,3244,90.9166206515737,89.5637769188294,3622,Oslo,2021-08-16
