granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5604,5237,3291,80.5,75.3,47.3,6958,Vestnes,2022-01-24
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5636,5228,3085,80.2,74.4,43.9,7026,Rauma,2022-01-24
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2867,2747,1753,81.4,78,49.8,3522,Aukra,2022-01-24
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4740,4422,2489,81.6,76.1,42.9,5808,Averøy,2022-01-24
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2124,1971,1488,79.9,74.2,56,2658,Gjemnes,2022-01-24
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2487,2349,1894,83.3,78.7,63.5,2985,Tingvoll,2022-01-24
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5910,5580,4029,85,80.2,57.9,6956,Sunndal,2022-01-24
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4971,4689,3579,84.7,79.9,61,5872,Surnadal,2022-01-24
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1759,1662,1223,82.7,78.1,57.5,2128,Smøla,2022-01-24
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2783,2606,1876,80.2,75.1,54.1,3468,Aure,2022-01-24
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8829,8200,5141,81.9,76.1,47.7,10781,Volda,2022-01-24
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2093,1956,1519,83.7,78.2,60.7,2502,Fjord,2022-01-24
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10505,9753,6719,78.9,73.2,50.5,13317,Hustadvika,2022-01-24
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42869,39656,24026,81.6,75.4,45.7,52560,Bodø,2022-01-24
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17556,16399,9873,81,75.7,45.6,21661,Narvik,2022-01-24
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1162,1071,689,83.2,76.7,49.3,1397,Bindal,2022-01-24
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1676,1548,823,84.2,77.8,41.4,1990,Sømna,2022-01-24
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6377,5875,3206,81.7,75.3,41.1,7803,Brønnøy,2022-01-24
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,993,919,660,84,77.7,55.8,1182,Vega,2022-01-24
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384,365,218,82.6,78.5,46.9,465,Vevelstad,2022-01-24
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1389,1286,881,77.5,71.7,49.1,1793,Herøy,2022-01-24
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6006,5636,3816,81.2,76.2,51.6,7394,Alstahaug,2022-01-24
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1772,1626,1012,77.8,71.4,44.4,2278,Leirfjord,2022-01-24
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10903,10174,6172,82.2,76.7,46.5,13268,Vefsn,2022-01-24
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1208,1130,811,83.1,77.8,55.8,1453,Grane,2022-01-24
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1090,1024,770,86,80.8,60.8,1267,Hattfjelldal,2022-01-24
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1118,1037,812,81.5,75.6,59.2,1371,Dønna,2022-01-24
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1358,1237,763,79.8,72.7,44.9,1701,Nesna,2022-01-24
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3547,3314,1833,80.1,74.8,41.4,4428,Hemnes,2022-01-24
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21303,19647,11666,81.7,75.3,44.7,26083,Rana,2022-01-24
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1492,1384,782,79.5,73.8,41.7,1876,Lurøy,2022-01-24
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,361,332,218,81.7,75.1,49.3,442,Træna,2022-01-24
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,915,844,542,75.9,70,44.9,1206,Rødøy,2022-01-24
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4950,4568,2726,79.2,73.1,43.6,6247,Meløy,2022-01-24
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1520,1432,1111,79.2,74.6,57.9,1920,Gildeskål,2022-01-24
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,871,834,620,87.2,83.5,62.1,999,Beiarn,2022-01-24
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3750,3519,2470,81,76,53.3,4632,Saltdal,2022-01-24
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7995,7485,4962,82.9,77.6,51.5,9640,Fauske,2022-01-24
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1562,1483,1056,81.7,77.6,55.2,1912,Sørfold,2022-01-24
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2094,1952,1185,81,75.5,45.8,2586,Steigen,2022-01-24
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1648,1557,1009,82.3,77.7,50.4,2003,Lødingen,2022-01-24
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1078,1021,699,81.4,77.1,52.8,1324,Evenes,2022-01-24
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,424,393,252,86.9,80.5,51.6,488,Røst,2022-01-24
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,534,502,366,76.5,71.9,52.4,698,Værøy,2022-01-24
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,999,945,597,80.7,76.3,48.2,1238,Flakstad,2022-01-24
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9040,8394,4596,78.5,72.9,39.9,11521,Vestvågøy,2022-01-24
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7683,7027,3915,79.5,72.7,40.5,9670,Vågan,2022-01-24
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6468,5978,3644,80.2,74.1,45.2,8065,Hadsel,2022-01-24
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2089,1975,1468,81.1,76.7,57,2576,Bø,2022-01-24
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3444,3185,1751,78,72.1,39.7,4416,Øksnes,2022-01-24
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8359,7722,4730,79.5,73.4,45,10514,Sortland,2022-01-24
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3787,3547,2425,82.5,77.3,52.9,4588,Andøy,2022-01-24
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,801,756,546,81,76.4,55.2,989,Moskenes,2022-01-24
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2224,2072,1405,82.3,76.7,52,2701,Hamarøy,2022-01-24
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25289,23513,15746,80.6,74.9,50.2,31387,Halden,2022-01-24
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40862,37914,26833,82.3,76.3,54,49668,Moss,2022-01-24
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46680,43462,33750,81.4,75.8,58.8,57372,Sarpsborg,2022-01-24
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66579,61328,40077,80,73.7,48.2,83193,Fredrikstad,2022-01-24
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,78977,72311,46633,77.5,71,45.8,101859,Drammen,2022-01-24
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22331,20502,13920,80.6,74,50.3,27694,Kongsberg,2022-01-24
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24973,23185,13703,81,75.2,44.4,30835,Ringerike,2022-01-24
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4084,3852,2891,87,82.1,61.6,4694,Hvaler,2022-01-24
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1121,1067,779,84.6,80.5,58.8,1325,Aremark,2022-01-24
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3040,2867,2069,84.4,79.6,57.5,3601,Marker,2022-01-24
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35111,32643,19844,77.7,72.2,43.9,45201,Indre Østfold,2022-01-24
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3045,2804,1836,79.6,73.3,48,3825,Skiptvet,2022-01-24
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6636,6200,4312,80.7,75.4,52.4,8222,Rakkestad,2022-01-24
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6037,5615,3694,79.8,74.2,48.8,7568,Råde,2022-01-24
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4455,4112,2917,76.7,70.8,50.2,5805,Våler,2022-01-24
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14249,13066,8648,77.9,71.4,47.3,18290,Vestby,2022-01-24
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47747,43638,26015,79.5,72.7,43.3,60034,Nordre Follo,2022-01-24
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16101,14646,7689,78.8,71.7,37.6,20439,Ås,2022-01-24
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13006,12040,7953,81.5,75.5,49.9,15953,Frogn,2022-01-24
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15322,13905,8586,77.4,70.2,43.4,19805,Nesodden,2022-01-24
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101852,93096,66754,79.4,72.6,52.1,128233,Bærum,2022-01-24
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75233,68686,44890,79.3,72.4,47.3,94915,Asker,2022-01-24
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14063,13101,8978,79.9,74.5,51,17591,Aurskog-Høland,2022-01-24
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14293,12938,8236,76.3,69.1,44,18730,Rælingen,2022-01-24
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8764,7924,5552,79.2,71.6,50.2,11065,Enebakk,2022-01-24
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34265,31187,19179,80.2,73,44.9,42740,Lørenskog,2022-01-24
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,68757,62589,37036,79.1,72,42.6,86953,Lillestrøm,2022-01-24
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19767,18038,11873,80.8,73.8,48.6,24454,Nittedal,2022-01-24
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5492,5034,3344,78,71.5,47.5,7043,Gjerdrum,2022-01-24
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30875,27993,18627,76.3,69.2,46,40459,Ullensaker,2022-01-24
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18428,16983,9920,78.7,72.5,42.4,23422,Nes,2022-01-24
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20705,19108,12321,79.5,73.4,47.3,26031,Eidsvoll,2022-01-24
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11476,10473,6498,78.4,71.6,44.4,14637,Nannestad,2022-01-24
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2257,2109,1348,79.5,74.3,47.5,2838,Hurdal,2022-01-24
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5249,4835,3056,77.1,71,44.9,6811,Hole,2022-01-24
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,868,827,606,82.7,78.8,57.8,1049,Flå,2022-01-24
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2711,2541,1836,83.1,77.9,56.3,3262,Nesbyen,2022-01-24
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3783,3505,2422,81.6,75.6,52.2,4636,Gol,2022-01-24
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1977,1832,1268,77.7,72,49.8,2546,Hemsedal,2022-01-24
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3764,3526,2259,81,75.9,48.6,4648,Ål,2022-01-24
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3555,3317,2013,80.2,74.8,45.4,4434,Hol,2022-01-24
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2840,2616,2013,82,75.5,58.1,3465,Sigdal,2022-01-24
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1742,1623,1276,78.5,73.1,57.5,2219,Krødsherad,2022-01-24
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11304,10563,6848,79.8,74.6,48.3,14166,Modum,2022-01-24
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15122,13954,8091,76.7,70.8,41.1,19709,Øvre Eiker,2022-01-24
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21389,19576,12122,78.9,72.2,44.7,27118,Lier,2022-01-24
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2150,1998,1549,79.2,73.6,57.1,2713,Flesberg,2022-01-24
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1155,1110,898,83.3,80.1,64.8,1386,Rollag,2022-01-24
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1967,1854,1249,81.6,76.9,51.8,2412,Nore og Uvdal,2022-01-24
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5596,5223,3592,81.5,76.1,52.3,6867,Jevnaker,2022-01-24
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7360,6802,4446,81.2,75.1,49.1,9062,Lunner,2022-01-24
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15039,14152,9166,84.2,79.3,51.3,17851,Kongsvinger,2022-01-24
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26415,24397,17010,83.8,77.4,54,31509,Hamar,2022-01-24
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23671,22037,14437,83.1,77.3,50.7,28493,Lillehammer,2022-01-24
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24912,23194,13108,82,76.3,43.1,30395,Gjøvik,2022-01-24
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28359,26270,14735,81.3,75.3,42.2,34897,Ringsaker,2022-01-24
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6156,5781,3962,80.7,75.8,52,7625,Løten,2022-01-24
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16782,15709,10765,79.6,74.5,51.1,21072,Stange,2022-01-24
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4186,3936,2774,83.1,78.1,55.1,5038,Nord-Odal,2022-01-24
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6485,6086,3741,81.9,76.9,47.3,7914,Sør-Odal,2022-01-24
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5218,4989,3598,85.6,81.8,59,6099,Eidskog,2022-01-24
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3943,3735,2591,86.8,82.2,57,4545,Grue,2022-01-24
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6046,5659,3842,83.7,78.3,53.2,7227,Åsnes,2022-01-24
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2972,2800,1863,82.9,78.1,51.9,3587,Våler,2022-01-24
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17437,16171,10384,81.9,75.9,48.8,21292,Elverum,2022-01-24
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5514,5185,4073,83.8,78.8,61.9,6580,Trysil,2022-01-24
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3511,3283,2437,80.9,75.7,56.2,4338,Åmot,2022-01-24
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1948,1843,1411,81.9,77.5,59.3,2378,Stor-Elvdal,2022-01-24
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1504,1427,1044,86.4,82,60,1741,Rendalen,2022-01-24
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1100,1049,697,88,83.9,55.8,1250,Engerdal,2022-01-24
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1300,1184,844,83.2,75.8,54,1563,Tolga,2022-01-24
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4636,4272,3050,83.7,77.2,55.1,5537,Tynset,2022-01-24
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2008,1845,1371,83.5,76.7,57,2405,Alvdal,2022-01-24
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1332,1253,918,87.7,82.5,60.5,1518,Folldal,2022-01-24
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1592,1497,1005,85.1,80.1,53.7,1870,Os,2022-01-24
