granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548266,508475,341969,78.7,73,49.1,697010,Oslo,2022-03-09
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371997,344313,245623,77.1,71.3,50.9,482645,Rogaland,2022-03-09
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214483,200871,151558,80.8,75.6,57.1,265544,Møre og Romsdal,2022-03-09
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195787,183161,131309,81.5,76.2,54.6,240345,Nordland,2022-03-09
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995240,921453,671012,79.5,73.6,53.6,1252384,Viken,2022-03-09
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306067,287195,215506,82.6,77.5,58.2,370603,Innlandet,2022-03-09
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341100,318202,234337,80.9,75.4,55.5,421882,Vestfold og Telemark,2022-03-09
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244940,227146,164348,79.3,73.5,53.2,308843,Agder,2022-03-09
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,505561,468357,342804,79.1,73.3,53.7,638821,Vestland,2022-03-09
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384932,359854,263284,81.7,76.4,55.9,471124,Trøndelag,2022-03-09
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192805,179983,123861,79.6,74.3,51.1,242168,Troms og Finnmark,2022-03-09
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548256,508468,341964,78.7,72.9,49.1,697010,Oslo,2022-03-09
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11878,11150,9096,80.3,75.4,61.5,14787,Eigersund,2022-03-09
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113115,104686,73338,78.5,72.6,50.9,144147,Stavanger,2022-03-09
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28641,26504,18385,76.7,71,49.3,37323,Haugesund,2022-03-09
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60422,56089,41684,75.1,69.7,51.8,80450,Sandnes,2022-03-09
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2480,2329,1758,76.1,71.5,54,3257,Sokndal,2022-03-09
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2419,2277,1767,76.2,71.7,55.7,3174,Lund,2022-03-09
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2184,2045,1504,78.3,73.3,53.9,2791,Bjerkreim,2022-03-09
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14029,12890,8884,73.4,67.4,46.5,19120,Hå,2022-03-09
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15030,13800,9005,75.7,69.5,45.4,19848,Klepp,2022-03-09
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14662,13553,8826,76.7,70.9,46.2,19106,Time,2022-03-09
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8847,8179,6103,73.3,67.8,50.6,12064,Gjesdal,2022-03-09
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21148,19509,13361,77,71.1,48.7,27457,Sola,2022-03-09
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9059,8310,5811,80.1,73.4,51.4,11315,Randaberg,2022-03-09
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10292,9473,7001,78.7,72.5,53.6,13070,Strand,2022-03-09
