location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,238281,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,34186.1666260168,Oslo,2022-03-04
county11,1900-01-01,108776,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,22537.4757844793,Rogaland,2022-03-04
county15,1900-01-01,44246,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,16662.3986985208,Møre og Romsdal,2022-03-04
county18,1900-01-01,33682,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,14014.021510745,Nordland,2022-03-04
county30,1900-01-01,353221,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,28203.8895418658,Viken,2022-03-04
county34,1900-01-01,70619,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,19055.1614530913,Innlandet,2022-03-04
county38,1900-01-01,89433,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,21198.5815939054,Vestfold og Telemark,2022-03-04
county42,1900-01-01,71137,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,23033.3858950988,Agder,2022-03-04
county46,1900-01-01,128214,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,20070.4109601907,Vestland,2022-03-04
county50,1900-01-01,92312,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,19593.992239835,Trøndelag,2022-03-04
county54,1900-01-01,40881,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,16881.2559875789,Troms og Finnmark,2022-03-04
municip0301,1900-01-01,238266,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,34184.0145765484,Oslo,2022-03-04
municip1101,1900-01-01,2288,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,15473.0506526003,Eigersund,2022-03-04
municip1103,1900-01-01,35371,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,24538.1450880004,Stavanger,2022-03-04
municip1106,1900-01-01,8625,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,23109.0748332128,Haugesund,2022-03-04
municip1108,1900-01-01,18424,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,22901.1808576756,Sandnes,2022-03-04
municip1111,1900-01-01,693,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,21277.2490021492,Sokndal,2022-03-04
municip1112,1900-01-01,567,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,17863.8941398866,Lund,2022-03-04
municip1114,1900-01-01,542,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,19419.5628806879,Bjerkreim,2022-03-04
municip1119,1900-01-01,4176,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,21841.0041841004,Hå,2022-03-04
municip1120,1900-01-01,5365,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,27030.4312777106,Klepp,2022-03-04
municip1121,1900-01-01,4658,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,24379.7759866011,Time,2022-03-04
municip1122,1900-01-01,3086,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,25580.2387267905,Gjesdal,2022-03-04
municip1124,1900-01-01,6249,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,22759.2235131296,Sola,2022-03-04
municip1127,1900-01-01,2894,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,25576.6681396377,Randaberg,2022-03-04
municip1130,1900-01-01,2465,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,18859.9846977812,Strand,2022-03-04
municip1133,1900-01-01,356,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,13798.4496124031,Hjelmeland,2022-03-04
municip1134,1900-01-01,403,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,10580.204778157,Suldal,2022-03-04
municip1135,1900-01-01,536,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4561,11751.8088138566,Sauda,2022-03-04
municip1144,1900-01-01,54,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,507,10650.8875739645,Kvitsøy,2022-03-04
municip1145,1900-01-01,115,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,859,13387.6600698487,Bokn,2022-03-04
municip1146,1900-01-01,2474,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11178,22132.7607801038,Tysvær,2022-03-04
municip1149,1900-01-01,8149,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42345,19244.3027512103,Karmøy,2022-03-04
municip1151,1900-01-01,23,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,192,11979.1666666667,Utsira,2022-03-04
municip1160,1900-01-01,1240,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8705,14244.6869615164,Vindafjord,2022-03-04
municip1505,1900-01-01,4902,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24099,20341.0929914104,Kristiansund,2022-03-04
municip1506,1900-01-01,5398,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31870,16937.5588327581,Molde,2022-03-04
municip1507,1900-01-01,12736,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,66670,19103.0448477576,Ålesund,2022-03-04
municip1511,1900-01-01,257,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3083,8336.0363282517,Vanylven,2022-03-04
municip1514,1900-01-01,304,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2445,12433.5378323108,Sande,2022-03-04
municip1515,1900-01-01,1070,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8858,12079.4761797245,Herøy,2022-03-04
municip1516,1900-01-01,1156,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8575,13481.0495626822,Ulstein,2022-03-04
municip1517,1900-01-01,754,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5140,14669.2607003891,Hareid,2022-03-04
