granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,540978,485951,97856,77.6,69.7,14,697010,Oslo,2021-12-13
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,364977,333068,78151,75.6,69,16.2,482645,Rogaland,2021-12-13
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,210650,194289,52595,79.3,73.2,19.8,265544,Møre og Romsdal,2021-12-13
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192514,177391,46581,80.1,73.8,19.4,240345,Nordland,2021-12-13
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,983811,888945,228481,78.6,71,18.2,1252384,Viken,2021-12-13
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,302224,279152,81007,81.5,75.3,21.9,370603,Innlandet,2021-12-13
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,337357,309369,91261,80,73.3,21.6,421882,Vestfold og Telemark,2021-12-13
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,241980,221022,55081,78.4,71.6,17.8,308843,Agder,2021-12-13
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,497979,452226,115636,78,70.8,18.1,638821,Vestland,2021-12-13
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,379896,349677,87558,80.6,74.2,18.6,471124,Trøndelag,2021-12-13
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,190138,174673,47816,78.5,72.1,19.7,242168,Troms og Finnmark,2021-12-13
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,540968,485944,97854,77.6,69.7,14,697010,Oslo,2021-12-13
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11621,10752,2534,78.6,72.7,17.1,14787,Eigersund,2021-12-13
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,111048,101228,21054,77,70.2,14.6,144147,Stavanger,2021-12-13
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28097,25571,6013,75.3,68.5,16.1,37323,Haugesund,2021-12-13
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,59349,54482,13375,73.8,67.7,16.6,80450,Sandnes,2021-12-13
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2440,2244,648,74.9,68.9,19.9,3257,Sokndal,2021-12-13
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2362,2207,493,74.4,69.5,15.5,3174,Lund,2021-12-13
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2142,1968,636,76.7,70.5,22.8,2791,Bjerkreim,2021-12-13
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13740,12423,3283,71.9,65,17.2,19120,Hå,2021-12-13
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14739,13295,3165,74.3,67,15.9,19848,Klepp,2021-12-13
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14341,13072,3216,75.1,68.4,16.8,19106,Time,2021-12-13
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8682,7940,1639,72,65.8,13.6,12064,Gjesdal,2021-12-13
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20784,18901,3941,75.7,68.8,14.4,27457,Sola,2021-12-13
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8851,8024,1792,78.2,70.9,15.8,11315,Randaberg,2021-12-13
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10113,9202,2363,77.4,70.4,18.1,13070,Strand,2021-12-13
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1974,1791,341,76.5,69.4,13.2,2580,Hjelmeland,2021-12-13
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2982,2736,881,78.3,71.8,23.1,3809,Suldal,2021-12-13
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3638,3362,956,79.8,73.7,21,4561,Sauda,2021-12-13
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,424,399,122,83.6,78.7,24.1,507,Kvitsøy,2021-12-13
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,702,656,228,81.7,76.4,26.5,859,Bokn,2021-12-13
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8415,7579,1933,75.3,67.8,17.3,11178,Tysvær,2021-12-13
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31712,28978,7928,74.9,68.4,18.7,42345,Karmøy,2021-12-13
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,164,161,69,85.4,83.9,35.9,192,Utsira,2021-12-13
