granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1529,1363,80,71.3,1912,Sørfold,2021-09-30
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2016,1754,78,67.8,2586,Steigen,2021-09-30
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1613,1471,80.5,73.4,2003,Lødingen,2021-09-30
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1045,942,78.9,71.1,1324,Evenes,2021-09-30
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,418,373,85.7,76.4,488,Røst,2021-09-30
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,526,460,75.4,65.9,698,Værøy,2021-09-30
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,972,868,78.5,70.1,1238,Flakstad,2021-09-30
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8709,7696,75.6,66.8,11521,Vestvågøy,2021-09-30
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7305,6079,75.5,62.9,9670,Vågan,2021-09-30
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6286,5555,77.9,68.9,8065,Hadsel,2021-09-30
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2049,1862,79.5,72.3,2576,Bø,2021-09-30
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3256,2822,73.7,63.9,4416,Øksnes,2021-09-30
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7914,7117,75.3,67.7,10514,Sortland,2021-09-30
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3661,3281,79.8,71.5,4588,Andøy,2021-09-30
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,779,694,78.8,70.2,989,Moskenes,2021-09-30
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2163,1892,80.1,70,2701,Hamarøy,2021-09-30
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24371,21728,77.6,69.2,31387,Halden,2021-09-30
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,39917,34810,80.4,70.1,49668,Moss,2021-09-30
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45513,39848,79.3,69.5,57372,Sarpsborg,2021-09-30
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,64449,56806,77.5,68.3,83193,Fredrikstad,2021-09-30
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,76851,66654,75.4,65.4,101859,Drammen,2021-09-30
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21527,18759,77.7,67.7,27694,Kongsberg,2021-09-30
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23652,21299,76.7,69.1,30835,Ringerike,2021-09-30
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4020,3627,85.6,77.3,4694,Hvaler,2021-09-30
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1118,1024,84.4,77.3,1325,Aremark,2021-09-30
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2978,2695,82.7,74.8,3601,Marker,2021-09-30
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33904,30398,75,67.3,45201,Indre Østfold,2021-09-30
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2926,2650,76.5,69.3,3825,Skiptvet,2021-09-30
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6475,5760,78.8,70.1,8222,Rakkestad,2021-09-30
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5901,5243,78,69.3,7568,Råde,2021-09-30
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4351,3817,75,65.8,5805,Våler,2021-09-30
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13723,11935,75,65.3,18290,Vestby,2021-09-30
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46110,40190,76.8,66.9,60034,Nordre Follo,2021-09-30
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15573,13272,76.2,64.9,20439,Ås,2021-09-30
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12667,11282,79.4,70.7,15953,Frogn,2021-09-30
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14933,12800,75.4,64.6,19805,Nesodden,2021-09-30
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,99878,86338,77.9,67.3,128233,Bærum,2021-09-30
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,72956,63278,76.9,66.7,94915,Asker,2021-09-30
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13770,12142,78.3,69,17591,Aurskog-Høland,2021-09-30
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13809,11768,73.7,62.8,18730,Rælingen,2021-09-30
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8520,7267,77,65.7,11065,Enebakk,2021-09-30
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32939,27931,77.1,65.4,42740,Lørenskog,2021-09-30
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66022,56347,75.9,64.8,86953,Lillestrøm,2021-09-30
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19375,16552,79.2,67.7,24454,Nittedal,2021-09-30
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5364,4559,76.2,64.7,7043,Gjerdrum,2021-09-30
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,29689,25749,73.4,63.6,40459,Ullensaker,2021-09-30
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17836,15666,76.2,66.9,23422,Nes,2021-09-30
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20138,17662,77.4,67.8,26031,Eidsvoll,2021-09-30
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11147,9530,76.2,65.1,14637,Nannestad,2021-09-30
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2154,1942,75.9,68.4,2838,Hurdal,2021-09-30
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4904,4498,72,66,6811,Hole,2021-09-30
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,844,759,80.5,72.4,1049,Flå,2021-09-30
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2645,2359,81.1,72.3,3262,Nesbyen,2021-09-30
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3676,3224,79.3,69.5,4636,Gol,2021-09-30
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1890,1660,74.2,65.2,2546,Hemsedal,2021-09-30
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3606,3251,77.6,69.9,4648,Ål,2021-09-30
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3450,3020,77.8,68.1,4434,Hol,2021-09-30
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2746,2423,79.2,69.9,3465,Sigdal,2021-09-30
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1701,1495,76.7,67.4,2219,Krødsherad,2021-09-30
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10918,9792,77.1,69.1,14166,Modum,2021-09-30
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14128,12812,71.7,65,19709,Øvre Eiker,2021-09-30
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20802,17921,76.7,66.1,27118,Lier,2021-09-30
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2102,1859,77.5,68.5,2713,Flesberg,2021-09-30
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1124,1044,81.1,75.3,1386,Rollag,2021-09-30
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1889,1753,78.3,72.7,2412,Nore og Uvdal,2021-09-30
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5423,4775,79,69.5,6867,Jevnaker,2021-09-30
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7124,6191,78.6,68.3,9062,Lunner,2021-09-30
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14638,13121,82,73.5,17851,Kongsvinger,2021-09-30
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25368,22500,80.5,71.4,31509,Hamar,2021-09-30
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22614,20396,79.4,71.6,28493,Lillehammer,2021-09-30
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24032,21617,79.1,71.1,30395,Gjøvik,2021-09-30
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27619,24437,79.1,70,34897,Ringsaker,2021-09-30
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5983,5392,78.5,70.7,7625,Løten,2021-09-30
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16229,14638,77,69.5,21072,Stange,2021-09-30
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4077,3668,80.9,72.8,5038,Nord-Odal,2021-09-30
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6112,5705,77.2,72.1,7914,Sør-Odal,2021-09-30
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5137,4693,84.2,76.9,6099,Eidskog,2021-09-30
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3820,3431,84,75.5,4545,Grue,2021-09-30
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5896,5265,81.6,72.9,7227,Åsnes,2021-09-30
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2901,2623,80.9,73.1,3587,Våler,2021-09-30
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16842,14880,79.1,69.9,21292,Elverum,2021-09-30
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5361,4783,81.5,72.7,6580,Trysil,2021-09-30
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3446,3089,79.4,71.2,4338,Åmot,2021-09-30
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1901,1696,79.9,71.3,2378,Stor-Elvdal,2021-09-30
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1479,1342,85,77.1,1741,Rendalen,2021-09-30
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1080,969,86.4,77.5,1250,Engerdal,2021-09-30
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1276,1110,81.6,71,1563,Tolga,2021-09-30
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4516,4030,81.6,72.8,5537,Tynset,2021-09-30
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1938,1729,80.6,71.9,2405,Alvdal,2021-09-30
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1254,1194,82.6,78.7,1518,Folldal,2021-09-30
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1565,1376,83.7,73.6,1870,Os,2021-09-30
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2003,1815,79.7,72.3,2512,Dovre,2021-09-30
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1556,1383,78.6,69.8,1980,Lesja,2021-09-30
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1789,1614,82,73.9,2183,Skjåk,2021-09-30
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1872,1694,84.9,76.9,2204,Lom,2021-09-30
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2887,2496,81,70,3564,Vågå,2021-09-30
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4267,3639,74.8,63.8,5705,Nord-Fron,2021-09-30
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4486,3894,80.2,69.6,5592,Sel,2021-09-30
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2268,2035,74,66.4,3064,Sør-Fron,2021-09-30
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3293,3039,74.7,68.9,4408,Ringebu,2021-09-30
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3962,3465,77.8,68,5093,Øyer,2021-09-30
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4917,4059,81.6,67.4,6023,Gausdal,2021-09-30
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11621,10267,78.1,69,14871,Østre Toten,2021-09-30
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11012,9911,81.8,73.6,13459,Vestre Toten,2021-09-30
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10812,9438,79.4,69.3,13611,Gran,2021-09-30
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4477,4025,80.2,72.1,5579,Søndre Land,2021-09-30
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5280,4751,80.2,72.2,6581,Nordre Land,2021-09-30
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2323,2117,80,72.9,2904,Sør-Aurdal,2021-09-30
