granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32299,30015,22130,4919,75.9,70.6,52,11.6,42541,Karmøy,2022-09-08
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,171,168,155,35,91,89.4,82.4,18.6,188,Utsira,2022-09-08
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6747,6278,4803,678,76.9,71.5,54.7,7.7,8775,Vindafjord,2022-09-08
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19815,18918,14929,2871,82.5,78.8,62.2,12,24013,Kristiansund,2022-09-08
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26426,24835,19099,2582,82.6,77.6,59.7,8.1,32002,Molde,2022-09-08
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52947,49427,35834,4131,78.9,73.6,53.4,6.2,67114,Ålesund,2022-09-08
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2543,2448,1956,435,83.5,80.4,64.2,14.3,3045,Vanylven,2022-09-08
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1877,1759,1373,36,77.5,72.6,56.7,1.5,2422,Sande,2022-09-08
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6956,6514,4917,875,79.4,74.3,56.1,10,8765,Herøy,2022-09-08
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6779,6328,5121,1063,79.2,74,59.8,12.4,8557,Ulstein,2022-09-08
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3862,3628,2859,604,75.3,70.8,55.8,11.8,5126,Hareid,2022-09-08
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8696,8111,6674,839,80.3,74.9,61.6,7.7,10833,Ørsta,2022-09-08
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3601,3370,2727,356,80.6,75.4,61,8,4467,Stranda,2022-09-08
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6214,5800,4621,932,82.2,76.7,61.1,12.3,7558,Sykkylven,2022-09-08
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7408,6857,5530,638,77.6,71.8,57.9,6.7,9547,Sula,2022-09-08
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6621,6137,4403,398,77,71.4,51.2,4.6,8597,Giske,2022-09-08
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5652,5339,3834,369,81.5,77,55.3,5.3,6936,Vestnes,2022-09-08
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5650,5276,3708,249,80.5,75.2,52.8,3.5,7019,Rauma,2022-09-08
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2921,2810,2062,493,83,79.9,58.6,14,3518,Aukra,2022-09-08
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4756,4496,3469,770,81.6,77.1,59.5,13.2,5828,Averøy,2022-09-08
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2134,2004,1642,134,80,75.1,61.5,5,2669,Gjemnes,2022-09-08
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2483,2366,2011,494,83.9,79.9,67.9,16.7,2960,Tingvoll,2022-09-08
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5964,5664,4807,1237,86,81.7,69.3,17.8,6932,Sunndal,2022-09-08
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4987,4751,4078,1105,85.3,81.2,69.7,18.9,5849,Surnadal,2022-09-08
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1792,1726,1403,136,84.5,81.4,66.2,6.4,2120,Smøla,2022-09-08
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2805,2671,2186,295,82.9,78.9,64.6,8.7,3384,Aure,2022-09-08
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8780,8253,6638,1108,81.2,76.4,61.4,10.3,10809,Volda,2022-09-08
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2096,1954,1620,263,84.1,78.4,65,10.6,2491,Fjord,2022-09-08
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10555,9873,7713,767,79.4,74.3,58,5.8,13287,Hustadvika,2022-09-08
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42809,39918,28993,3065,81.1,75.6,54.9,5.8,52803,Bodø,2022-09-08
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17475,16489,12304,2327,81.2,76.6,57.1,10.8,21530,Narvik,2022-09-08
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1166,1087,868,132,82.9,77.3,61.7,9.4,1406,Bindal,2022-09-08
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1675,1566,1158,151,84.6,79.1,58.5,7.6,1981,Sømna,2022-09-08
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6359,5893,4236,167,81.8,75.8,54.5,2.1,7777,Brønnøy,2022-09-08
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1009,934,802,116,85.9,79.5,68.3,9.9,1175,Vega,2022-09-08
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,374,358,280,28,81,77.5,60.6,6.1,462,Vevelstad,2022-09-08
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1389,1303,1037,147,76.1,71.4,56.8,8.1,1825,Herøy,2022-09-08
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6005,5665,4362,371,81.9,77.3,59.5,5.1,7333,Alstahaug,2022-09-08
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1778,1655,1235,45,78.8,73.3,54.7,2,2257,Leirfjord,2022-09-08
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11001,10351,7522,1214,83.1,78.2,56.8,9.2,13233,Vefsn,2022-09-08
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1214,1175,913,47,83.1,80.4,62.5,3.2,1461,Grane,2022-09-08
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1038,849,158,85.7,81.5,66.7,12.4,1273,Hattfjelldal,2022-09-08
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1129,1048,880,158,82.5,76.6,64.3,11.5,1369,Dønna,2022-09-08
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1383,1280,900,65,81.4,75.4,53,3.8,1698,Nesna,2022-09-08
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3563,3374,2381,372,80.6,76.3,53.9,8.4,4420,Hemnes,2022-09-08
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21466,20277,14346,2205,82.3,77.7,55,8.5,26092,Rana,2022-09-08
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1513,1421,1050,161,81,76,56.2,8.6,1869,Lurøy,2022-09-08
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,364,342,256,17,80.9,76,56.9,3.8,450,Træna,2022-09-08
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,915,877,654,106,79.4,76.1,56.7,9.2,1153,Rødøy,2022-09-08
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4980,4637,3472,104,80.1,74.6,55.9,1.7,6214,Meløy,2022-09-08
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1543,1465,1230,334,81.5,77.3,64.9,17.6,1894,Gildeskål,2022-09-08
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,858,834,689,154,84.8,82.4,68.1,15.2,1012,Beiarn,2022-09-08
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3798,3593,2965,414,82.3,77.8,64.2,9,4617,Saltdal,2022-09-08
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8042,7570,5766,407,83.7,78.8,60,4.2,9603,Fauske,2022-09-08
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1564,1510,1224,161,83.7,80.8,65.5,8.6,1869,Sørfold,2022-09-08
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2104,1994,1467,138,81.2,77,56.6,5.3,2591,Steigen,2022-09-08
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1653,1581,1238,344,83.7,80,62.7,17.4,1976,Lødingen,2022-09-08
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1075,1038,837,203,80.6,77.8,62.7,15.2,1334,Evenes,2022-09-08
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,414,387,302,47,88.3,82.5,64.4,10,469,Røst,2022-09-08
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,531,502,396,39,78.3,74,58.4,5.8,678,Værøy,2022-09-08
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,994,958,698,49,81.7,78.8,57.4,4,1216,Flakstad,2022-09-08
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9019,8465,5703,814,78,73.2,49.3,7,11566,Vestvågøy,2022-09-08
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7685,7095,4835,494,79,73,49.7,5.1,9724,Vågan,2022-09-08
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6511,6081,4259,463,80.3,75,52.5,5.7,8107,Hadsel,2022-09-08
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2070,1977,1606,114,80.7,77.1,62.6,4.4,2565,Bø,2022-09-08
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3440,3201,2263,119,77.2,71.8,50.8,2.7,4458,Øksnes,2022-09-08
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8389,7812,5640,868,80.1,74.6,53.9,8.3,10468,Sortland,2022-09-08
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3778,3569,2851,359,82.6,78.1,62.4,7.9,4572,Andøy,2022-09-08
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,820,783,627,87,83.5,79.7,63.8,8.9,982,Moskenes,2022-09-08
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2214,2097,1653,214,81.8,77.4,61,7.9,2708,Hamarøy,2022-09-08
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25431,23837,17691,2425,80.9,75.8,56.3,7.7,31444,Halden,2022-09-08
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41266,38661,31056,3209,82.1,76.9,61.8,6.4,50290,Moss,2022-09-08
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46908,44129,35101,6400,80.6,75.8,60.3,11,58182,Sarpsborg,2022-09-08
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66873,62323,46804,7771,79.7,74.3,55.8,9.3,83892,Fredrikstad,2022-09-08
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79237,73834,53565,10783,77.5,72.2,52.4,10.5,102273,Drammen,2022-09-08
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22559,21206,16230,2986,80.9,76.1,58.2,10.7,27879,Kongsberg,2022-09-08
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25093,23468,16455,2388,80.9,75.7,53.1,7.7,31011,Ringerike,2022-09-08
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4113,3902,3220,456,86.8,82.3,67.9,9.6,4741,Hvaler,2022-09-08
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1100,1053,866,144,83.7,80.1,65.9,11,1315,Aremark,2022-09-08
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3046,2903,2274,581,85.1,81.1,63.6,16.2,3578,Marker,2022-09-08
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35403,33105,23224,2418,77.6,72.6,50.9,5.3,45608,Indre Østfold,2022-09-08
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3039,2822,2184,225,79,73.4,56.8,5.9,3846,Skiptvet,2022-09-08
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6676,6280,4845,1063,80.3,75.6,58.3,12.8,8312,Rakkestad,2022-09-08
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6089,5688,4375,507,79.8,74.5,57.3,6.6,7633,Råde,2022-09-08
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4457,4145,3359,81,75.4,70.1,56.8,1.4,5913,Våler,2022-09-08
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14396,13456,9818,1129,77,72,52.5,6,18699,Vestby,2022-09-08
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48052,44466,32168,6327,78.7,72.9,52.7,10.4,61032,Nordre Follo,2022-09-08
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16108,14875,10009,896,77.5,71.6,48.2,4.3,20780,Ås,2022-09-08
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13002,12182,9307,1728,80.8,75.7,57.9,10.7,16084,Frogn,2022-09-08
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15453,14243,10412,1155,77.5,71.4,52.2,5.8,19939,Nesodden,2022-09-08
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101626,93913,73648,11174,78.8,72.8,57.1,8.7,128982,Bærum,2022-09-08
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75732,69958,52485,10322,78.8,72.8,54.6,10.7,96088,Asker,2022-09-08
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14226,13342,10102,784,80.1,75.1,56.9,4.4,17754,Aurskog-Høland,2022-09-08
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14538,13304,9705,1392,76.4,69.9,51,7.3,19024,Rælingen,2022-09-08
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8759,7995,6212,322,77.9,71.1,55.2,2.9,11249,Enebakk,2022-09-08
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35186,32486,22881,3356,78.7,72.7,51.2,7.5,44693,Lørenskog,2022-09-08
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69485,64126,45960,6385,78,72,51.6,7.2,89095,Lillestrøm,2022-09-08
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19843,18359,14471,3294,79.5,73.6,58,13.2,24947,Nittedal,2022-09-08
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5624,5235,4054,803,80.5,74.9,58,11.5,6989,Gjerdrum,2022-09-08
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31300,28790,20681,3295,75.3,69.3,49.8,7.9,41565,Ullensaker,2022-09-08
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18569,17366,12503,2050,77.7,72.7,52.3,8.6,23898,Nes,2022-09-08
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20879,19457,14400,3176,78.2,72.8,53.9,11.9,26716,Eidsvoll,2022-09-08
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11694,10831,8003,1661,77.6,71.9,53.1,11,15074,Nannestad,2022-09-08
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2274,2141,1579,225,78.3,73.7,54.4,7.7,2905,Hurdal,2022-09-08
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5232,4842,3769,303,76.3,70.6,54.9,4.4,6859,Hole,2022-09-08
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,884,852,729,178,83.6,80.6,69,16.8,1057,Flå,2022-09-08
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2732,2616,2054,524,83.5,79.9,62.8,16,3273,Nesbyen,2022-09-08
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3794,3556,2780,540,81.3,76.2,59.6,11.6,4667,Gol,2022-09-08
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1965,1845,1383,261,75.3,70.7,53,10,2611,Hemsedal,2022-09-08
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3801,3612,2755,546,81.7,77.7,59.2,11.7,4650,Ål,2022-09-08
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3541,3358,2567,583,78.6,74.6,57,12.9,4504,Hol,2022-09-08
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2853,2657,2222,324,81.7,76.1,63.6,9.3,3492,Sigdal,2022-09-08
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1737,1631,1369,364,79.4,74.5,62.5,16.6,2189,Krødsherad,2022-09-08
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11393,10704,7914,710,79.8,75,55.4,5,14273,Modum,2022-09-08
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15341,14310,9977,2094,76.5,71.4,49.8,10.4,20044,Øvre Eiker,2022-09-08
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21535,20043,15245,1342,78.1,72.7,55.3,4.9,27584,Lier,2022-09-08
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2150,2022,1676,181,79,74.3,61.6,6.7,2720,Flesberg,2022-09-08
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1160,1118,964,212,84.7,81.6,70.4,15.5,1370,Rollag,2022-09-08
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1953,1856,1425,170,79.6,75.6,58,6.9,2455,Nore og Uvdal,2022-09-08
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5627,5310,4159,993,81.5,76.9,60.2,14.4,6908,Jevnaker,2022-09-08
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7421,6910,5293,499,81.2,75.6,57.9,5.5,9144,Lunner,2022-09-08
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15040,14273,10731,1442,83.8,79.5,59.8,8,17949,Kongsvinger,2022-09-08
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26552,24767,19259,1715,83,77.4,60.2,5.4,31999,Hamar,2022-09-08
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23688,22275,17696,3077,83.3,78.4,62.3,10.8,28425,Lillehammer,2022-09-08
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25014,23585,17031,1537,82.6,77.9,56.3,5.1,30267,Gjøvik,2022-09-08
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28598,26645,18719,1882,81.5,76,53.4,5.4,35073,Ringsaker,2022-09-08
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6203,5884,4597,510,80.4,76.3,59.6,6.6,7715,Løten,2022-09-08
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16835,15963,12281,1305,79.6,75.5,58,6.2,21156,Stange,2022-09-08
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4222,4023,3122,718,84.2,80.2,62.2,14.3,5016,Nord-Odal,2022-09-08
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6495,6149,4577,576,81.4,77.1,57.4,7.2,7978,Sør-Odal,2022-09-08
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5216,4998,3983,984,86.5,82.9,66,16.3,6032,Eidskog,2022-09-08
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3954,3773,3020,874,86.9,83,66.4,19.2,4548,Grue,2022-09-08
