granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,545507,500702,261578,78.3,71.8,37.5,697010,Oslo,2022-01-17
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,369967,339666,184225,76.7,70.4,38.2,482645,Rogaland,2022-01-17
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,213025,197541,116054,80.2,74.4,43.7,265544,Møre og Romsdal,2022-01-17
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,194465,180290,99472,80.9,75,41.4,240345,Nordland,2022-01-17
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,993066,909675,539520,79.3,72.6,43.1,1252384,Viken,2022-01-17
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,305000,283643,168449,82.3,76.5,45.5,370603,Innlandet,2022-01-17
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,340334,314741,189296,80.7,74.6,44.9,421882,Vestfold og Telemark,2022-01-17
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244335,224705,134119,79.1,72.8,43.4,308843,Agder,2022-01-17
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,503220,461873,266914,78.8,72.3,41.8,638821,Vestland,2022-01-17
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,383019,355210,194105,81.3,75.4,41.2,471124,Trøndelag,2022-01-17
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192053,177825,96396,79.3,73.4,39.8,242168,Troms og Finnmark,2022-01-17
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,545498,500696,261573,78.3,71.8,37.5,697010,Oslo,2022-01-17
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11805,10925,7231,79.8,73.9,48.9,14787,Eigersund,2022-01-17
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,112578,103314,50865,78.1,71.7,35.3,144147,Stavanger,2022-01-17
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28489,26124,14184,76.3,70,38,37323,Haugesund,2022-01-17
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60196,55568,32290,74.8,69.1,40.1,80450,Sandnes,2022-01-17
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2469,2286,1652,75.8,70.2,50.7,3257,Sokndal,2022-01-17
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2408,2259,1406,75.9,71.2,44.3,3174,Lund,2022-01-17
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2165,1986,1257,77.6,71.2,45,2791,Bjerkreim,2022-01-17
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13965,12697,7038,73,66.4,36.8,19120,Hå,2022-01-17
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14970,13610,6524,75.4,68.6,32.9,19848,Klepp,2022-01-17
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14552,13318,6553,76.2,69.7,34.3,19106,Time,2022-01-17
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8800,8064,4253,72.9,66.8,35.3,12064,Gjesdal,2022-01-17
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21034,19256,9573,76.6,70.1,34.9,27457,Sola,2022-01-17
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8965,8175,3880,79.2,72.2,34.3,11315,Randaberg,2022-01-17
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10240,9332,5141,78.3,71.4,39.3,13070,Strand,2022-01-17
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2002,1830,1060,77.6,70.9,41.1,2580,Hjelmeland,2022-01-17
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3028,2791,2156,79.5,73.3,56.6,3809,Suldal,2022-01-17
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3664,3393,1900,80.3,74.4,41.7,4561,Sauda,2022-01-17
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,429,403,276,84.6,79.5,54.4,507,Kvitsøy,2022-01-17
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,699,662,415,81.4,77.1,48.3,859,Bokn,2022-01-17
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8517,7720,4595,76.2,69.1,41.1,11178,Tysvær,2022-01-17
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32093,29589,18283,75.8,69.9,43.2,42345,Karmøy,2022-01-17
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,164,161,133,85.4,83.9,69.3,192,Utsira,2022-01-17
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6729,6198,3556,77.3,71.2,40.9,8705,Vindafjord,2022-01-17
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19677,18270,11334,81.7,75.8,47,24099,Kristiansund,2022-01-17
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26269,24471,14217,82.4,76.8,44.6,31870,Molde,2022-01-17
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52606,48594,25921,78.9,72.9,38.9,66670,Ålesund,2022-01-17
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2567,2438,1647,83.3,79.1,53.4,3083,Vanylven,2022-01-17
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1890,1757,1202,77.3,71.9,49.2,2445,Sande,2022-01-17
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6890,6361,3554,77.8,71.8,40.1,8858,Herøy,2022-01-17
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6685,6163,3689,78,71.9,43,8575,Ulstein,2022-01-17
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3847,3564,2065,74.8,69.3,40.2,5140,Hareid,2022-01-17
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8656,8045,4940,79.9,74.3,45.6,10830,Ørsta,2022-01-17
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3629,3384,1935,81,75.5,43.2,4482,Stranda,2022-01-17
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6194,5700,4017,81.5,75,52.9,7596,Sykkylven,2022-01-17
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7362,6790,4835,78.2,72.2,51.4,9409,Sula,2022-01-17
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6546,5957,3328,77,70,39.1,8506,Giske,2022-01-17
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5592,5223,3123,80.4,75.1,44.9,6958,Vestnes,2022-01-17
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5629,5207,2693,80.1,74.1,38.3,7026,Rauma,2022-01-17
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2861,2606,1529,81.2,74,43.4,3522,Aukra,2022-01-17
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4735,4409,2187,81.5,75.9,37.7,5808,Averøy,2022-01-17
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2121,1968,1329,79.8,74,50,2658,Gjemnes,2022-01-17
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2484,2338,1819,83.2,78.3,60.9,2985,Tingvoll,2022-01-17
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5901,5558,3248,84.8,79.9,46.7,6956,Sunndal,2022-01-17
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4966,4681,2951,84.6,79.7,50.3,5872,Surnadal,2022-01-17
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1753,1648,1137,82.4,77.4,53.4,2128,Smøla,2022-01-17
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2779,2603,1647,80.1,75.1,47.5,3468,Aure,2022-01-17
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8812,8162,4508,81.7,75.7,41.8,10781,Volda,2022-01-17
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2093,1953,1325,83.7,78.1,53,2502,Fjord,2022-01-17
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10482,9691,5875,78.7,72.8,44.1,13317,Hustadvika,2022-01-17
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42799,39493,21304,81.4,75.1,40.5,52560,Bodø,2022-01-17
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17514,16356,8616,80.9,75.5,39.8,21661,Narvik,2022-01-17
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1162,1069,662,83.2,76.5,47.4,1397,Bindal,2022-01-17
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1674,1546,728,84.1,77.7,36.6,1990,Sømna,2022-01-17
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6374,5860,2826,81.7,75.1,36.2,7803,Brønnøy,2022-01-17
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,993,917,596,84,77.6,50.4,1182,Vega,2022-01-17
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384,364,197,82.6,78.3,42.4,465,Vevelstad,2022-01-17
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1386,1282,797,77.3,71.5,44.5,1793,Herøy,2022-01-17
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5997,5617,3496,81.1,76,47.3,7394,Alstahaug,2022-01-17
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1773,1624,926,77.8,71.3,40.6,2278,Leirfjord,2022-01-17
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10887,10145,5615,82.1,76.5,42.3,13268,Vefsn,2022-01-17
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1208,1128,694,83.1,77.6,47.8,1453,Grane,2022-01-17
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1087,1018,711,85.8,80.3,56.1,1267,Hattfjelldal,2022-01-17
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1117,1035,770,81.5,75.5,56.2,1371,Dønna,2022-01-17
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1358,1236,753,79.8,72.7,44.3,1701,Nesna,2022-01-17
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3536,3301,1715,79.9,74.5,38.7,4428,Hemnes,2022-01-17
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21277,19600,10204,81.6,75.1,39.1,26083,Rana,2022-01-17
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1489,1381,638,79.4,73.6,34,1876,Lurøy,2022-01-17
