granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,983,883,83.2,74.7,1182,Vega,2021-11-10
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,367,332,78.9,71.4,465,Vevelstad,2021-11-10
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1351,1209,75.3,67.4,1793,Herøy,2021-11-10
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5873,5365,79.4,72.6,7394,Alstahaug,2021-11-10
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1731,1538,76,67.5,2278,Leirfjord,2021-11-10
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10645,9584,80.2,72.2,13268,Vefsn,2021-11-10
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1184,1087,81.5,74.8,1453,Grane,2021-11-10
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1071,954,84.5,75.3,1267,Hattfjelldal,2021-11-10
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1092,991,79.6,72.3,1371,Dønna,2021-11-10
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1312,1171,77.1,68.8,1701,Nesna,2021-11-10
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3444,3104,77.8,70.1,4428,Hemnes,2021-11-10
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20827,18508,79.8,71,26083,Rana,2021-11-10
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1474,1315,78.6,70.1,1876,Lurøy,2021-11-10
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,344,307,77.8,69.5,442,Træna,2021-11-10
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,903,773,74.9,64.1,1206,Rødøy,2021-11-10
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4822,4256,77.2,68.1,6247,Meløy,2021-11-10
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1495,1376,77.9,71.7,1920,Gildeskål,2021-11-10
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,855,791,85.6,79.2,999,Beiarn,2021-11-10
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3673,3331,79.3,71.9,4632,Saltdal,2021-11-10
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7809,7078,81,73.4,9640,Fauske,2021-11-10
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1542,1412,80.6,73.8,1912,Sørfold,2021-11-10
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2042,1839,79,71.1,2586,Steigen,2021-11-10
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1625,1519,81.1,75.8,2003,Lødingen,2021-11-10
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1064,992,80.4,74.9,1324,Evenes,2021-11-10
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,422,383,86.5,78.5,488,Røst,2021-11-10
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,530,479,75.9,68.6,698,Værøy,2021-11-10
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,983,909,79.4,73.4,1238,Flakstad,2021-11-10
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8865,8099,76.9,70.3,11521,Vestvågøy,2021-11-10
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7466,6520,77.2,67.4,9670,Vågan,2021-11-10
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6342,5716,78.6,70.9,8065,Hadsel,2021-11-10
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2059,1901,79.9,73.8,2576,Bø,2021-11-10
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3375,2998,76.4,67.9,4416,Øksnes,2021-11-10
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8148,7284,77.5,69.3,10514,Sortland,2021-11-10
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3708,3385,80.8,73.8,4588,Andøy,2021-11-10
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,786,724,79.5,73.2,989,Moskenes,2021-11-10
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2171,1930,80.4,71.5,2701,Hamarøy,2021-11-10
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24752,22305,78.9,71.1,31387,Halden,2021-11-10
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40167,35422,80.9,71.3,49668,Moss,2021-11-10
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45816,40415,79.9,70.4,57372,Sarpsborg,2021-11-10
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,65082,57920,78.2,69.6,83193,Fredrikstad,2021-11-10
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,77659,68256,76.2,67,101859,Drammen,2021-11-10
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21795,19285,78.7,69.6,27694,Kongsberg,2021-11-10
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24428,21931,79.2,71.1,30835,Ringerike,2021-11-10
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4034,3685,85.9,78.5,4694,Hvaler,2021-11-10
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1118,1027,84.4,77.5,1325,Aremark,2021-11-10
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2991,2736,83.1,76,3601,Marker,2021-11-10
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34266,31248,75.8,69.1,45201,Indre Østfold,2021-11-10
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3006,2705,78.6,70.7,3825,Skiptvet,2021-11-10
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6515,5848,79.2,71.1,8222,Rakkestad,2021-11-10
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5932,5344,78.4,70.6,7568,Råde,2021-11-10
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4379,3879,75.4,66.8,5805,Våler,2021-11-10
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13934,12329,76.2,67.4,18290,Vestby,2021-11-10
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46599,40932,77.6,68.2,60034,Nordre Follo,2021-11-10
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15776,13897,77.2,68,20439,Ås,2021-11-10
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12800,11449,80.2,71.8,15953,Frogn,2021-11-10
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15039,13172,75.9,66.5,19805,Nesodden,2021-11-10
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,100502,87709,78.4,68.4,128233,Bærum,2021-11-10
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,73556,64545,77.5,68,94915,Asker,2021-11-10
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13854,12371,78.8,70.3,17591,Aurskog-Høland,2021-11-10
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14003,12088,74.8,64.5,18730,Rælingen,2021-11-10
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8585,7411,77.6,67,11065,Enebakk,2021-11-10
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33341,28749,78,67.3,42740,Lørenskog,2021-11-10
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,67072,58310,77.1,67.1,86953,Lillestrøm,2021-11-10
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19518,17399,79.8,71.1,24454,Nittedal,2021-11-10
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5405,4704,76.7,66.8,7043,Gjerdrum,2021-11-10
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30144,26742,74.5,66.1,40459,Ullensaker,2021-11-10
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18071,16469,77.2,70.3,23422,Nes,2021-11-10
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20290,17937,77.9,68.9,26031,Eidsvoll,2021-11-10
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11269,9809,77,67,14637,Nannestad,2021-11-10
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2191,1980,77.2,69.8,2838,Hurdal,2021-11-10
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5114,4559,75.1,66.9,6811,Hole,2021-11-10
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,851,781,81.1,74.5,1049,Flå,2021-11-10
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2666,2462,81.7,75.5,3262,Nesbyen,2021-11-10
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3711,3298,80,71.1,4636,Gol,2021-11-10
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1906,1701,74.9,66.8,2546,Hemsedal,2021-11-10
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3659,3326,78.7,71.6,4648,Ål,2021-11-10
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3489,3136,78.7,70.7,4434,Hol,2021-11-10
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2793,2487,80.6,71.8,3465,Sigdal,2021-11-10
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1712,1518,77.2,68.4,2219,Krødsherad,2021-11-10
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11092,10043,78.3,70.9,14166,Modum,2021-11-10
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14622,13356,74.2,67.8,19709,Øvre Eiker,2021-11-10
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21016,18699,77.5,69,27118,Lier,2021-11-10
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2121,1943,78.2,71.6,2713,Flesberg,2021-11-10
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1146,1056,82.7,76.2,1386,Rollag,2021-11-10
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1904,1768,78.9,73.3,2412,Nore og Uvdal,2021-11-10
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5490,4886,79.9,71.2,6867,Jevnaker,2021-11-10
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7205,6374,79.5,70.3,9062,Lunner,2021-11-10
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14790,13385,82.9,75,17851,Kongsvinger,2021-11-10
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25898,23106,82.2,73.3,31509,Hamar,2021-11-10
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23225,21319,81.5,74.8,28493,Lillehammer,2021-11-10
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24466,22045,80.5,72.5,30395,Gjøvik,2021-11-10
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27842,25001,79.8,71.6,34897,Ringsaker,2021-11-10
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6031,5556,79.1,72.9,7625,Løten,2021-11-10
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16448,14967,78.1,71,21072,Stange,2021-11-10
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4127,3768,81.9,74.8,5038,Nord-Odal,2021-11-10
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6362,5803,80.4,73.3,7914,Sør-Odal,2021-11-10
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5171,4849,84.8,79.5,6099,Eidskog,2021-11-10
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3867,3558,85.1,78.3,4545,Grue,2021-11-10
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5942,5382,82.2,74.5,7227,Åsnes,2021-11-10
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2918,2656,81.3,74,3587,Våler,2021-11-10
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17081,15365,80.2,72.2,21292,Elverum,2021-11-10
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5427,4920,82.5,74.8,6580,Trysil,2021-11-10
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3484,3205,80.3,73.9,4338,Åmot,2021-11-10
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1910,1742,80.3,73.3,2378,Stor-Elvdal,2021-11-10
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1490,1391,85.6,79.9,1741,Rendalen,2021-11-10
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1086,1002,86.9,80.2,1250,Engerdal,2021-11-10
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1283,1153,82.1,73.8,1563,Tolga,2021-11-10
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4543,4169,82,75.3,5537,Tynset,2021-11-10
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1957,1761,81.4,73.2,2405,Alvdal,2021-11-10
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1311,1212,86.4,79.8,1518,Folldal,2021-11-10
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1570,1441,84,77.1,1870,Os,2021-11-10
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2019,1855,80.4,73.8,2512,Dovre,2021-11-10
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1578,1419,79.7,71.7,1980,Lesja,2021-11-10
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1808,1655,82.8,75.8,2183,Skjåk,2021-11-10
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1874,1708,85,77.5,2204,Lom,2021-11-10
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2897,2597,81.3,72.9,3564,Vågå,2021-11-10
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4320,3802,75.7,66.6,5705,Nord-Fron,2021-11-10
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4507,4027,80.6,72,5592,Sel,2021-11-10
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2338,2092,76.3,68.3,3064,Sør-Fron,2021-11-10
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3497,3100,79.3,70.3,4408,Ringebu,2021-11-10
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4003,3613,78.6,70.9,5093,Øyer,2021-11-10
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4947,4356,82.1,72.3,6023,Gausdal,2021-11-10
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11767,10674,79.1,71.8,14871,Østre Toten,2021-11-10
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11071,10060,82.3,74.7,13459,Vestre Toten,2021-11-10
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11033,9922,81.1,72.9,13611,Gran,2021-11-10
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4502,4100,80.7,73.5,5579,Søndre Land,2021-11-10
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5328,4839,81,73.5,6581,Nordre Land,2021-11-10
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2329,2133,80.2,73.5,2904,Sør-Aurdal,2021-11-10
