granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,53433,23448,32.3456057726068,14.1942201290604,165194,Oslo,2021-06-23
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,40298,14015,24.3367454781532,8.46393091161639,165585,Oslo,2021-06-23
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,37042,15793,87.0797874841318,37.1268042691241,42538,Oslo,2021-06-23
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,38064,14377,82.5396825396825,31.1757307658947,46116,Oslo,2021-06-23
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31015,23022,91.3603157770708,67.8154825026511,33948,Oslo,2021-06-23
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,30670,22353,88.4651994577288,64.4754679973464,34669,Oslo,2021-06-23
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24114,23068,92.7532887145165,88.7299023001769,25998,Oslo,2021-06-23
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22146,21081,91.6108215438074,87.2052618515761,24174,Oslo,2021-06-23
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14557,14320,94.9885807504078,93.442088091354,15325,Oslo,2021-06-23
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11795,11684,96.3880035956525,95.4809185257825,12237,Oslo,2021-06-23
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6971,6805,90.1694476781788,88.0222480920968,7731,Oslo,2021-06-23
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3271,3222,90.3092214246273,88.9563776918829,3622,Oslo,2021-06-23
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,20320,13508,22.3232922461714,14.8397161250632,91026,Rogaland,2021-06-23
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,10892,6037,11.209105597349,6.21275895071575,97171,Rogaland,2021-06-23
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16551,8027,52.1045175507634,25.2699512041555,31765,Rogaland,2021-06-23
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14598,5336,43.0099289944315,15.7213988980879,33941,Rogaland,2021-06-23
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,23689,11327,88.6796690749822,42.4025755250253,26713,Rogaland,2021-06-23
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,23697,9760,84.261991963873,34.7046901112968,28123,Rogaland,2021-06-23
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,19940,18985,94.8439878234399,90.3015601217656,21024,Rogaland,2021-06-23
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20165,19268,95.0596332437656,90.8310941403856,21213,Rogaland,2021-06-23
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12122,11823,97.4280662272947,95.0249156084231,12442,Rogaland,2021-06-23
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10475,10298,98.3106522759268,96.6494603472548,10655,Rogaland,2021-06-23
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5259,5092,92.0532119726939,89.130054262209,5713,Rogaland,2021-06-23
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2998,2919,94.7235387045814,92.2274881516588,3165,Rogaland,2021-06-23
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11328,6220,25.133677974751,13.8004481817577,45071,Møre og Romsdal,2021-06-23
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5298,2195,10.6995718555618,4.4329105743598,49516,Møre og Romsdal,2021-06-23
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,7030,3590,40.8911121451838,20.881805490926,17192,Møre og Romsdal,2021-06-23
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,4849,1475,25.9624136638647,7.89741393157359,18677,Møre og Romsdal,2021-06-23
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,12013,5077,74.7077114427861,31.5733830845771,16080,Møre og Romsdal,2021-06-23
