granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,30424,17747,18.4171337942056,10.7431262636658,165194,Oslo,2021-06-09
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,18905,9181,11.4170969592656,5.54458435244738,165585,Oslo,2021-06-09
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,30927,10737,72.7044054727538,25.2409610230852,42538,Oslo,2021-06-09
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,31349,8979,67.978575765461,19.4704657819412,46116,Oslo,2021-06-09
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,30354,17155,89.4132202191587,50.533168375162,33948,Oslo,2021-06-09
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,29902,15906,86.2499639447345,45.8796042574058,34669,Oslo,2021-06-09
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,23982,22407,92.2455573505654,86.1873990306947,25998,Oslo,2021-06-09
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,21966,20417,90.8662199056838,84.4585091420534,24174,Oslo,2021-06-09
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14500,14164,94.6166394779772,92.4241435562806,15325,Oslo,2021-06-09
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11734,11541,95.8895154041023,94.3123314537877,12237,Oslo,2021-06-09
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6949,6765,89.8848790583366,87.5048506014746,7731,Oslo,2021-06-09
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3266,3202,90.1711761457758,88.4041965764771,3622,Oslo,2021-06-09
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,17677,10233,19.4197262320656,11.241842989915,91026,Rogaland,2021-06-09
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9008,3180,9.27025552891295,3.27258132570417,97171,Rogaland,2021-06-09
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,10476,5436,32.9796946324571,17.1131748780104,31765,Rogaland,2021-06-09
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,7821,2455,23.0429274328983,7.23313986034589,33941,Rogaland,2021-06-09
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,19093,7665,71.4745629468798,28.693894358552,26713,Rogaland,2021-06-09
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18461,5543,65.6437791131814,19.7098460334957,28123,Rogaland,2021-06-09
