granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,550884,514068,359800,44069,78.7,73.5,51.4,6.3,699827,Oslo,2022-09-27
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372331,345933,253941,49446,76.6,71.2,52.3,10.2,485797,Rogaland,2022-09-27
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214430,201414,155485,31329,80.7,75.8,58.5,11.8,265848,Møre og Romsdal,2022-09-27
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195062,183120,134995,23725,81.2,76.2,56.2,9.9,240190,Nordland,2022-09-27
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1001369,931360,697057,136835,78.9,73.4,54.9,10.8,1269230,Viken,2022-09-27
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306252,288221,220848,46424,82.5,77.6,59.5,12.5,371253,Innlandet,2022-09-27
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,342098,320203,241198,48451,80.5,75.4,56.8,11.4,424832,Vestfold og Telemark,2022-09-27
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,245932,228845,169410,31676,79,73.6,54.4,10.2,311134,Agder,2022-09-27
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,506115,470573,352952,68098,78.9,73.4,55,10.6,641292,Vestland,2022-09-27
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,385117,360996,271994,47444,81.2,76.1,57.4,10,474131,Trøndelag,2022-09-27
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,191958,179848,128001,19499,79.4,74.4,53,8.1,241736,Troms og Finnmark,2022-09-27
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,550876,514061,359796,44068,78.7,73.5,51.4,6.3,699827,Oslo,2022-09-27
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11867,11160,9239,2044,79.9,75.1,62.2,13.8,14860,Eigersund,2022-09-27
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,112942,105029,76336,14502,78.1,72.6,52.8,10,144699,Stavanger,2022-09-27
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28721,26716,19224,3134,76.7,71.3,51.3,8.4,37444,Haugesund,2022-09-27
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60618,56454,42824,8207,74.6,69.4,52.7,10.1,81305,Sandnes,2022-09-27
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2505,2357,1803,411,76.3,71.8,55,12.5,3281,Sokndal,2022-09-27
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2416,2282,1791,336,76,71.8,56.4,10.6,3178,Lund,2022-09-27
