granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,22477,5040,13.6064263835248,3.05095826724942,165194,Oslo,2021-05-06
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,12882,2497,7.77969018932874,1.50798683455627,165585,Oslo,2021-05-06
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14970,2224,35.1920635666933,5.22826649113734,42538,Oslo,2021-05-06
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,13269,1426,28.7730939370284,3.09220227253014,46116,Oslo,2021-05-06
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,22149,2460,65.2439024390244,7.2463768115942,33948,Oslo,2021-05-06
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,21279,1669,61.3775995846434,4.81409905102541,34669,Oslo,2021-05-06
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,23413,3842,90.0569274559581,14.7780598507578,25998,Oslo,2021-05-06
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,21415,3100,88.5869115578721,12.8236948787954,24174,Oslo,2021-05-06
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14278,12497,93.1680261011419,81.5464926590538,15325,Oslo,2021-05-06
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11581,10017,94.6392089564436,81.8582986025987,12237,Oslo,2021-05-06
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6889,6626,89.1087828224033,85.7068943215626,7731,Oslo,2021-05-06
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3248,3144,89.6742131419106,86.8028713418001,3622,Oslo,2021-05-06
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,12676,2276,13.925691560653,2.50038450552589,91026,Rogaland,2021-05-06
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,4850,760,4.99120107851108,0.782126354570808,97171,Rogaland,2021-05-06
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,7633,1176,24.0295923185896,3.70218794270423,31765,Rogaland,2021-05-06
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,4796,426,14.1304027577266,1.25511917739607,33941,Rogaland,2021-05-06
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,10682,1159,39.988020813836,4.33871148878823,26713,Rogaland,2021-05-06
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,8878,482,31.5684670909931,1.71389965508658,28123,Rogaland,2021-05-06
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,18947,959,90.1208143074581,4.56145357686454,21024,Rogaland,2021-05-06
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,19198,795,90.5011078112478,3.74770188092208,21213,Rogaland,2021-05-06
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,11910,8274,95.7241601028774,66.5005626105128,12442,Rogaland,2021-05-06
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10313,7009,96.7902393242609,65.7813233223839,10655,Rogaland,2021-05-06
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5216,4884,91.30054262209,85.4892350778925,5713,Rogaland,2021-05-06
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2981,2800,94.1864139020537,88.4676145339653,3165,Rogaland,2021-05-06
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6256,1330,13.8803221583723,2.9508996915977,45071,Møre og Romsdal,2021-05-06
