location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,255109,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,699827,36453.1519932783,Oslo,2022-04-07
county11,1900-01-01,120304,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,485797,24764.2533815565,Rogaland,2022-04-07
county15,1900-01-01,52431,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265848,19722.1720682495,Møre og Romsdal,2022-04-07
county18,1900-01-01,38773,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240190,16142.6370789791,Nordland,2022-04-07
county30,1900-01-01,380256,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1269230,29959.5817936859,Viken,2022-04-07
county34,1900-01-01,77471,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,371253,20867.4408018252,Innlandet,2022-04-07
county38,1900-01-01,100711,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,424832,23706.0767550467,Vestfold og Telemark,2022-04-07
county42,1900-01-01,78788,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,311134,25322.8512473725,Agder,2022-04-07
county46,1900-01-01,142036,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,641292,22148.4128914753,Vestland,2022-04-07
county50,1900-01-01,99067,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,474131,20894.4363477604,Trøndelag,2022-04-07
county54,1900-01-01,47360,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,241736,19591.6206109144,Troms og Finnmark,2022-04-07
municip0301,1900-01-01,255093,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,699827,36450.865713955,Oslo,2022-04-07
municip1101,1900-01-01,2596,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14860,17469.7173620458,Eigersund,2022-04-07
municip1103,1900-01-01,38786,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144699,26804.6081866495,Stavanger,2022-04-07
municip1106,1900-01-01,9478,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37444,25312.4666168144,Haugesund,2022-04-07
municip1108,1900-01-01,20377,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,81305,25062.4192854068,Sandnes,2022-04-07
municip1111,1900-01-01,762,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3281,23224.6266382201,Sokndal,2022-04-07
municip1112,1900-01-01,606,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3178,19068.5966016363,Lund,2022-04-07
municip1114,1900-01-01,596,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2789,21369.6665471495,Bjerkreim,2022-04-07
municip1119,1900-01-01,4520,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19296,23424.543946932,Hå,2022-04-07
municip1120,1900-01-01,5931,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,20163,29415.2655854784,Klepp,2022-04-07
municip1121,1900-01-01,5182,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19353,26776.2104066553,Time,2022-04-07
municip1122,1900-01-01,3307,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12131,27260.7369549089,Gjesdal,2022-04-07
municip1124,1900-01-01,7098,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27568,25747.2431804991,Sola,2022-04-07
municip1127,1900-01-01,3140,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11454,27414.0038414528,Randaberg,2022-04-07
municip1130,1900-01-01,2814,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13268,21208.9237262587,Strand,2022-04-07
municip1133,1900-01-01,412,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2534,16258.8792423047,Hjelmeland,2022-04-07
municip1134,1900-01-01,481,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3784,12711.4164904863,Suldal,2022-04-07
municip1135,1900-01-01,607,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4525,13414.364640884,Sauda,2022-04-07
municip1144,1900-01-01,55,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,523,10516.2523900574,Kvitsøy,2022-04-07
municip1145,1900-01-01,148,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,855,17309.9415204678,Bokn,2022-04-07
