granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,116353,25815,70.4341562042205,15.627080886715,165194,Oslo,2021-07-12
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,112713,16047,68.0695715191594,9.69109520789927,165585,Oslo,2021-07-12
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,38045,18297,89.4376792514928,43.0133057501528,42538,Oslo,2021-07-12
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,39288,17114,85.1938589643508,37.1107641599445,46116,Oslo,2021-07-12
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31434,25491,92.5945563803464,75.0883704489219,33948,Oslo,2021-07-12
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31219,24859,90.0487467189709,71.7038276269867,34669,Oslo,2021-07-12
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24293,23360,93.441803215632,89.8530656204323,25998,Oslo,2021-07-12
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22310,21323,92.2892363696534,88.2063373872756,24174,Oslo,2021-07-12
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14631,14471,95.4714518760196,94.4274061990212,15325,Oslo,2021-07-12
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11868,11783,96.9845550379995,96.2899403448558,12237,Oslo,2021-07-12
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6985,6842,90.3505367998965,88.5008407709223,7731,Oslo,2021-07-12
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3276,3225,90.4472667034788,89.0392048591938,3622,Oslo,2021-07-12
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,36821,15024,40.4510799112342,16.5051743457913,91026,Rogaland,2021-07-12
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,27655,7400,28.4601372837575,7.61544082082103,97171,Rogaland,2021-07-12
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,26961,8907,84.8764363292933,28.0402959231859,31765,Rogaland,2021-07-12
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,26963,6294,79.4407943195545,18.5439439026546,33941,Rogaland,2021-07-12
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24865,12689,93.0820199902669,47.5012166360948,26713,Rogaland,2021-07-12
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,25396,11339,90.3033104576325,40.3193115954912,28123,Rogaland,2021-07-12
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20051,19405,95.3719558599696,92.2992770167428,21024,Rogaland,2021-07-12
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20269,19661,95.5498986470561,92.6837316739735,21213,Rogaland,2021-07-12
