location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,100268,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,14385.4464067947,Oslo,2022-01-04
county11,1900-01-01,25879,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,5361.91196428016,Rogaland,2022-01-04
county15,1900-01-01,9239,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,3479.27273822794,Møre og Romsdal,2022-01-04
county18,1900-01-01,7683,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,3196.65480871248,Nordland,2022-01-04
county30,1900-01-01,124159,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,9913.81237703452,Viken,2022-01-04
county34,1900-01-01,16032,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,4325.92288783415,Innlandet,2022-01-04
county38,1900-01-01,24918,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,5906.39088655122,Vestfold og Telemark,2022-01-04
county42,1900-01-01,18688,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,6050.97088164537,Agder,2022-01-04
county46,1900-01-01,34298,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,5368.95311832266,Vestland,2022-01-04
county50,1900-01-01,22525,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,4781.11919579559,Trøndelag,2022-01-04
county54,1900-01-01,12955,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,5349.59201876383,Troms og Finnmark,2022-01-04
municip0301,1900-01-01,100256,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,14383.72476722,Oslo,2022-01-04
municip1101,1900-01-01,444,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,3002.63745181578,Eigersund,2022-01-04
municip1103,1900-01-01,9034,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,6267.21333083588,Stavanger,2022-01-04
municip1106,1900-01-01,2671,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,7156.44508747957,Haugesund,2022-01-04
municip1108,1900-01-01,4294,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,5337.47669359851,Sandnes,2022-01-04
