granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,858,62,1.46351448162931,0.105755125712141,58626,Oslo,2021-09-13
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4942,890,77.7044025157233,13.9937106918239,6360,Oslo,2021-09-13
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,28527,23070,91.2396852811361,73.7862214546153,31266,Oslo,2021-09-13
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,88214,70500,85.1281061519904,68.0337756332931,103625,Oslo,2021-09-13
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21454,18508,89.6044773002548,77.3002547717496,23943,Oslo,2021-09-13
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39308,36119,92.4067892237529,84.9099628567399,42538,Oslo,2021-09-13
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32069,30459,94.4650642158596,89.7225167903853,33948,Oslo,2021-09-13
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24565,23863,94.4880375413493,91.7878298330641,25998,Oslo,2021-09-13
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14782,14692,96.4567699836868,95.8694942903752,15325,Oslo,2021-09-13
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7021,6905,90.8161945414565,89.3157418186522,7731,Oslo,2021-09-13
total,county,county03,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,813,67,1.32741195487126,0.109393113132072,61247,Oslo,2021-09-13
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4747,851,72.1757640261517,12.939029952866,6577,Oslo,2021-09-13
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,23646,18113,84.0597227159616,64.3903306078919,28130,Oslo,2021-09-13
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,87191,69571,83.517883484358,66.6401655204123,104398,Oslo,2021-09-13
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22243,19121,83.9992447129909,72.2092145015106,26480,Oslo,2021-09-13
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,40783,37450,88.4356839274872,81.2082574377656,46116,Oslo,2021-09-13
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32038,30174,92.4110877152499,87.0345265222533,34669,Oslo,2021-09-13
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22622,21859,93.5798792090676,90.423595598577,24174,Oslo,2021-09-13
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11966,11955,97.7854049195064,97.6955136062761,12237,Oslo,2021-09-13
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3302,3256,91.1651021535063,89.8950855880729,3622,Oslo,2021-09-13
total,county,county11,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,1114,46,2.28316117396294,0.0942777504508936,48792,Rogaland,2021-09-13
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4392,801,73.8151260504202,13.4621848739496,5950,Rogaland,2021-09-13
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,17697,15150,87.6523031203566,75.037147102526,20190,Rogaland,2021-09-13
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,39090,31350,79.7999387567623,63.999183423497,48985,Rogaland,2021-09-13
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14200,12657,89.3025595874473,79.5987673731212,15901,Rogaland,2021-09-13
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29038,26865,91.4150794900047,84.574216905399,31765,Rogaland,2021-09-13
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25562,24769,95.6912364766219,92.7226444053457,26713,Rogaland,2021-09-13
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20287,19914,96.4944824961948,94.7203196347032,21024,Rogaland,2021-09-13
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12249,12052,98.4488024433371,96.8654557145154,12442,Rogaland,2021-09-13
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5306,5155,92.8758970768423,90.2328023805356,5713,Rogaland,2021-09-13
total,county,county11,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,991,49,1.9468783151939,0.0962634081175592,50902,Rogaland,2021-09-13
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4276,683,68.8788659793815,11.0019329896907,6208,Rogaland,2021-09-13
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,17790,13948,81.3554671422692,63.7856130241917,21867,Rogaland,2021-09-13
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,40317,31318,78.3325885484466,60.8482776039946,51469,Rogaland,2021-09-13
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14489,12447,82.1977647926476,70.6132637431214,17627,Rogaland,2021-09-13
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,29921,27239,88.1559176217554,80.253970124628,33941,Rogaland,2021-09-13
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26366,25370,93.752444618284,90.2108594388934,28123,Rogaland,2021-09-13
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20498,20200,96.6294253523783,95.2246264083345,21213,Rogaland,2021-09-13
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10578,10482,99.277334584702,98.376349131863,10655,Rogaland,2021-09-13
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3022,2952,95.4818325434439,93.2701421800948,3165,Rogaland,2021-09-13
total,county,county15,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,985,16,4.16402451912915,0.0676389769604735,23655,Møre og Romsdal,2021-09-13
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2664,448,82.8873677660237,13.9390168014935,3214,Møre og Romsdal,2021-09-13
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,9729,8135,89.3963061655794,74.7496094826794,10883,Møre og Romsdal,2021-09-13
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19236,15099,82.9960736937481,65.1464814255512,23177,Møre og Romsdal,2021-09-13
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7008,6219,89.8807233551366,79.7614467102732,7797,Møre og Romsdal,2021-09-13
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,15964,15009,92.8571428571429,87.3022335970219,17192,Møre og Romsdal,2021-09-13
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15400,14902,95.771144278607,92.6741293532338,16080,Møre og Romsdal,2021-09-13
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14321,14123,97.1639867019472,95.820611981817,14739,Møre og Romsdal,2021-09-13
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8699,8610,98.8859838581335,97.8742753211322,8797,Møre og Romsdal,2021-09-13
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4240,4095,92.3948572673785,89.2351274787536,4589,Møre og Romsdal,2021-09-13
total,county,county15,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,938,19,3.8074362721221,0.0771229095632408,24636,Møre og Romsdal,2021-09-13
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2631,389,75.7558306939246,11.2006910452059,3473,Møre og Romsdal,2021-09-13
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10239,7638,84.7248655357882,63.2023169218039,12085,Møre og Romsdal,2021-09-13
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,20508,14595,80.2253256660017,57.0942377655205,25563,Møre og Romsdal,2021-09-13
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6865,5681,81.7748659916617,67.6712328767123,8395,Møre og Romsdal,2021-09-13
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16414,14913,87.8834930663383,79.8468704824115,18677,Møre og Romsdal,2021-09-13
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16088,15423,94.3301084725887,90.4309586631486,17055,Møre og Romsdal,2021-09-13
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14630,14407,96.7912669533576,95.3159113463447,15115,Møre og Romsdal,2021-09-13
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7876,7882,100.0254000508,100.1016002032,7874,Møre og Romsdal,2021-09-13
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2392,2355,93.8775510204082,92.425431711146,2548,Møre og Romsdal,2021-09-13
total,county,county18,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,316,10,1.59620144466333,0.0505127039450422,19797,Nordland,2021-09-13
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,1752,295,66.0135644310475,11.1152976639035,2654,Nordland,2021-09-13
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8366,6636,86.1408566721582,68.32784184514,9712,Nordland,2021-09-13
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,17540,13783,83.1831546998008,65.3656454519587,21086,Nordland,2021-09-13
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,5843,5115,88.9616321559075,77.8775883069428,6568,Nordland,2021-09-13
