location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,75725,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,10864.263066527,Oslo,2021-12-08
county11,1900-01-01,16861,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,3493.45792456153,Rogaland,2021-12-08
county15,1900-01-01,7093,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,2671.12041695538,Møre og Romsdal,2021-12-08
county18,1900-01-01,5917,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,2461.87771744784,Nordland,2021-12-08
county30,1900-01-01,90765,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,7247.37780105782,Viken,2021-12-08
county34,1900-01-01,11959,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,3226.90318211132,Innlandet,2021-12-08
county38,1900-01-01,17213,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,4080.05081989751,Vestfold og Telemark,2021-12-08
county42,1900-01-01,11266,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,3647.80810962204,Agder,2021-12-08
county46,1900-01-01,24591,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,3849.43513128091,Vestland,2021-12-08
county50,1900-01-01,17872,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,3793.4811217429,Trøndelag,2021-12-08
county54,1900-01-01,10305,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,4255.31036305375,Troms og Finnmark,2021-12-08
municip0301,1900-01-01,75715,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,10862.8283668814,Oslo,2021-12-08
municip1101,1900-01-01,240,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,1623.04727125178,Eigersund,2021-12-08
municip1103,1900-01-01,5829,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,4043.78863243772,Stavanger,2021-12-08
municip1106,1900-01-01,2049,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,5489.91238646411,Haugesund,2021-12-08
municip1108,1900-01-01,2564,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,3187.07271597265,Sandnes,2021-12-08
municip1111,1900-01-01,72,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,2210.62327295057,Sokndal,2021-12-08
municip1112,1900-01-01,55,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,1732.82923755514,Lund,2021-12-08
municip1114,1900-01-01,47,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,1683.9842350412,Bjerkreim,2021-12-08
municip1119,1900-01-01,487,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,2547.07112970711,Hå,2021-12-08
municip1120,1900-01-01,506,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,2549.37525191455,Klepp,2021-12-08
municip1121,1900-01-01,482,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,2522.76771694756,Time,2021-12-08
municip1122,1900-01-01,335,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,2776.85676392573,Gjesdal,2021-12-08
municip1124,1900-01-01,949,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,3456.31350839494,Sola,2021-12-08
municip1127,1900-01-01,328,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,2898.8068935042,Randaberg,2021-12-08
municip1130,1900-01-01,202,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,1545.52410099464,Strand,2021-12-08
municip1133,1900-01-01,40,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,1550.38759689922,Hjelmeland,2021-12-08
municip1134,1900-01-01,57,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,1496.45576266737,Suldal,2021-12-08
municip1135,1900-01-01,57,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4561,1249.72593729445,Sauda,2021-12-08
municip1144,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,507,591.715976331361,Kvitsøy,2021-12-08
municip1145,1900-01-01,22,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,859,2561.11757857974,Bokn,2021-12-08
municip1146,1900-01-01,474,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11178,4240.47235641439,Tysvær,2021-12-08
municip1149,1900-01-01,1685,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42345,3979.21832565828,Karmøy,2021-12-08
municip1151,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,192,0,Utsira,2021-12-08
municip1160,1900-01-01,372,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8705,4273.40608845491,Vindafjord,2021-12-08
municip1505,1900-01-01,471,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24099,1954.43794348313,Kristiansund,2021-12-08
municip1506,1900-01-01,640,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31870,2008.15814245372,Molde,2021-12-08
municip1507,1900-01-01,2237,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,66670,3355.33223338833,Ålesund,2021-12-08
municip1511,1900-01-01,61,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3083,1978.59228024651,Vanylven,2021-12-08
municip1514,1900-01-01,194,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2445,7934.56032719836,Sande,2021-12-08
municip1515,1900-01-01,194,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8858,2190.11063445473,Herøy,2021-12-08
municip1516,1900-01-01,309,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8575,3603.49854227405,Ulstein,2021-12-08
municip1517,1900-01-01,79,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5140,1536.96498054475,Hareid,2021-12-08
municip1520,1900-01-01,390,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10830,3601.108033241,Ørsta,2021-12-08
municip1525,1900-01-01,68,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4482,1517.17983043284,Stranda,2021-12-08
municip1528,1900-01-01,90,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7596,1184.83412322275,Sykkylven,2021-12-08
municip1531,1900-01-01,340,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9409,3613.56148368583,Sula,2021-12-08
municip1532,1900-01-01,316,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8506,3715.02468845521,Giske,2021-12-08
municip1535,1900-01-01,523,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6958,7516.52773785571,Vestnes,2021-12-08
municip1539,1900-01-01,112,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7026,1594.07913464276,Rauma,2021-12-08
municip1547,1900-01-01,69,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3522,1959.11413969336,Aukra,2021-12-08
municip1554,1900-01-01,152,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5808,2617.07988980716,Averøy,2021-12-08
municip1557,1900-01-01,30,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2658,1128.66817155756,Gjemnes,2021-12-08
municip1560,1900-01-01,15,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2985,502.51256281407,Tingvoll,2021-12-08
municip1563,1900-01-01,59,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6956,848.188614146061,Sunndal,2021-12-08
municip1566,1900-01-01,60,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5872,1021.79836512262,Surnadal,2021-12-08
municip1573,1900-01-01,10,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2128,469.924812030075,Smøla,2021-12-08
municip1576,1900-01-01,45,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3468,1297.57785467128,Aure,2021-12-08
municip1577,1900-01-01,344,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10781,3190.79862721454,Volda,2021-12-08
municip1578,1900-01-01,91,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2502,3637.09032773781,Fjord,2021-12-08
municip1579,1900-01-01,188,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13317,1411.72936847638,Hustadvika,2021-12-08
municip1804,1900-01-01,1628,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,52560,3097.41248097413,Bodø,2021-12-08
municip1806,1900-01-01,517,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,21661,2386.77808042103,Narvik,2021-12-08
municip1811,1900-01-01,10,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1397,715.819613457409,Bindal,2021-12-08
municip1812,1900-01-01,27,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1990,1356.78391959799,Sømna,2021-12-08
municip1813,1900-01-01,155,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7803,1986.41548122517,Brønnøy,2021-12-08
municip1815,1900-01-01,17,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1182,1438.24027072758,Vega,2021-12-08
municip1816,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,465,215.05376344086,Vevelstad,2021-12-08
municip1818,1900-01-01,18,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1793,1003.90407138873,Herøy,2021-12-08
municip1820,1900-01-01,96,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7394,1298.35001352448,Alstahaug,2021-12-08
municip1822,1900-01-01,17,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2278,746.268656716418,Leirfjord,2021-12-08
municip1824,1900-01-01,177,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13268,1334.03678022309,Vefsn,2021-12-08
municip1825,1900-01-01,6,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1453,412.938747419133,Grane,2021-12-08
municip1826,1900-01-01,6,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1267,473.559589581689,Hattfjelldal,2021-12-08
municip1827,1900-01-01,19,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1371,1385.84974471189,Dønna,2021-12-08
municip1828,1900-01-01,13,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1701,764.256319811875,Nesna,2021-12-08
municip1832,1900-01-01,28,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4428,632.339656729901,Hemnes,2021-12-08
municip1833,1900-01-01,626,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,26083,2400.03067131848,Rana,2021-12-08
municip1834,1900-01-01,13,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1876,692.963752665245,Lurøy,2021-12-08
municip1835,1900-01-01,5,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,442,1131.22171945701,Træna,2021-12-08
municip1836,1900-01-01,27,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1206,2238.80597014925,Rødøy,2021-12-08
municip1837,1900-01-01,49,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6247,784.376500720346,Meløy,2021-12-08
municip1838,1900-01-01,15,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1920,781.25,Gildeskål,2021-12-08
municip1839,1900-01-01,14,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,999,1401.4014014014,Beiarn,2021-12-08
municip1840,1900-01-01,63,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4632,1360.10362694301,Saltdal,2021-12-08
municip1841,1900-01-01,158,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9640,1639.00414937759,Fauske,2021-12-08
municip1845,1900-01-01,80,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1912,4184.10041841004,Sørfold,2021-12-08
municip1848,1900-01-01,28,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2586,1082.75328692962,Steigen,2021-12-08
municip1851,1900-01-01,23,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2003,1148.27758362456,Lødingen,2021-12-08
municip1853,1900-01-01,76,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1324,5740.18126888218,Evenes,2021-12-08
municip1856,1900-01-01,7,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,488,1434.4262295082,Røst,2021-12-08
municip1857,1900-01-01,5,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,698,716.332378223496,Værøy,2021-12-08
municip1859,1900-01-01,16,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1238,1292.4071082391,Flakstad,2021-12-08
municip1860,1900-01-01,546,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11521,4739.17194687961,Vestvågøy,2021-12-08
municip1865,1900-01-01,472,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9670,4881.07549120993,Vågan,2021-12-08
municip1866,1900-01-01,296,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8065,3670.17978921265,Hadsel,2021-12-08
municip1867,1900-01-01,28,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2576,1086.95652173913,Bø,2021-12-08
municip1868,1900-01-01,210,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4416,4755.4347826087,Øksnes,2021-12-08
municip1870,1900-01-01,210,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10514,1997.33688415446,Sortland,2021-12-08
municip1871,1900-01-01,139,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4588,3029.64254577158,Andøy,2021-12-08
municip1874,1900-01-01,25,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,989,2527.80586450961,Moskenes,2021-12-08
municip1875,1900-01-01,48,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2701,1777.11958533876,Hamarøy,2021-12-08
municip3001,1900-01-01,1547,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31387,4928.79217510434,Halden,2021-12-08
municip3002,1900-01-01,3107,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,49668,6255.53676411372,Moss,2021-12-08
