granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,129550,29882,78.4229451432861,18.0890347107038,165194,Oslo,2021-07-30
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,127050,19751,76.7279644895371,11.9280128030921,165585,Oslo,2021-07-30
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,38564,20151,90.6577648220415,47.3717617189337,42538,Oslo,2021-07-30
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,39929,19242,86.5838320756354,41.7252146760344,46116,Oslo,2021-07-30
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31691,26178,93.3515965594439,77.112053729233,33948,Oslo,2021-07-30
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31591,25625,91.1217514205775,73.9132942974992,34669,Oslo,2021-07-30
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24396,23552,93.8379875375029,90.5915839679975,25998,Oslo,2021-07-30
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22436,21552,92.8104575163399,89.1536361379995,24174,Oslo,2021-07-30
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14681,14554,95.7977161500816,94.9690048939641,15325,Oslo,2021-07-30
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11902,11856,97.262400915257,96.8864917872028,12237,Oslo,2021-07-30
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6990,6866,90.4152114862243,88.8112792652956,7731,Oslo,2021-07-30
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3283,3234,90.6405300938708,89.2876863611265,3622,Oslo,2021-07-30
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,61040,17171,67.0577637158614,18.863841100345,91026,Rogaland,2021-07-30
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,59431,9155,61.1612518138128,9.42153523170493,97171,Rogaland,2021-07-30
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,28108,10100,88.4873288210294,31.7960018888714,31765,Rogaland,2021-07-30
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,28636,7683,84.3699360655255,22.6363395303615,33941,Rogaland,2021-07-30
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25162,14159,94.1938382061169,53.0041552802007,26713,Rogaland,2021-07-30
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,25802,13039,91.7469686733279,46.3641858976638,28123,Rogaland,2021-07-30
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20138,19546,95.7857686453577,92.9699391171994,21024,Rogaland,2021-07-30
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20356,19837,95.9600245132702,93.5134115872343,21213,Rogaland,2021-07-30
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12188,11930,97.9585275679151,95.8849059636714,12442,Rogaland,2021-07-30
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10532,10379,98.84561238855,97.4096668230878,10655,Rogaland,2021-07-30
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5282,5113,92.455802555575,89.4976369683179,5713,Rogaland,2021-07-30
