granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,117976,25922,71.4166374081383,15.6918532150078,165194,Oslo,2021-07-13
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,114559,16133,69.1844068001329,9.74303227949392,165585,Oslo,2021-07-13
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,38086,18324,89.5340636607269,43.0767784098923,42538,Oslo,2021-07-13
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,39354,17146,85.3369763205829,37.1801543932692,46116,Oslo,2021-07-13
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31455,25503,92.6564156945917,75.1237186284906,33948,Oslo,2021-07-13
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31249,24879,90.1352793561972,71.7615160518042,34669,Oslo,2021-07-13
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24305,23375,93.4879606123548,89.9107623663359,25998,Oslo,2021-07-13
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22319,21338,92.3264664515595,88.2683875237859,24174,Oslo,2021-07-13
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14634,14476,95.4910277324633,94.4600326264274,15325,Oslo,2021-07-13
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11869,11786,96.9927269755659,96.314456157555,12237,Oslo,2021-07-13
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6986,6842,90.3634717371621,88.5008407709223,7731,Oslo,2021-07-13
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3277,3225,90.474875759249,89.0392048591938,3622,Oslo,2021-07-13
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,37491,15039,41.1871333465164,16.5216531540439,91026,Rogaland,2021-07-13
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,28372,7410,29.1980117524776,7.62573195706538,97171,Rogaland,2021-07-13
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,26974,8911,84.9173618762789,28.0528883991815,31765,Rogaland,2021-07-13
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,26992,6299,79.5262367048702,18.5586753483987,33941,Rogaland,2021-07-13
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24875,12696,93.1194549470295,47.5274211058286,26713,Rogaland,2021-07-13
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,25405,11343,90.3353127333499,40.3335348291434,28123,Rogaland,2021-07-13
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20056,19408,95.3957382039574,92.3135464231355,21024,Rogaland,2021-07-13
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20271,19663,95.5593268278886,92.693159854806,21213,Rogaland,2021-07-13
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12165,11895,97.7736698280019,95.6036007072818,12442,Rogaland,2021-07-13
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10510,10346,98.6391365556077,97.0999530736743,10655,Rogaland,2021-07-13
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5272,5106,92.2807631717136,89.3751093996149,5713,Rogaland,2021-07-13
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3005,2927,94.9447077409163,92.480252764613,3165,Rogaland,2021-07-13
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,15103,6810,33.5093519114286,15.1094939096093,45071,Møre og Romsdal,2021-07-13
