granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,128082,28328,77.5342930130634,17.1483225783019,165194,Oslo,2021-07-27
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,125601,18349,75.852885225111,11.0813177522119,165585,Oslo,2021-07-27
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,38465,19268,90.4250317363299,45.2959706615262,42538,Oslo,2021-07-27
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,39802,18199,86.3084395871281,39.4635267586087,46116,Oslo,2021-07-27
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31645,25868,93.2160952044303,76.1988924237068,33948,Oslo,2021-07-27
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31527,25250,90.9371484611613,72.83163633217,34669,Oslo,2021-07-27
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24380,23510,93.7764443418725,90.4300330794677,25998,Oslo,2021-07-27
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22415,21504,92.7235873252255,88.9550757011666,24174,Oslo,2021-07-27
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14674,14540,95.7520391517129,94.8776508972268,15325,Oslo,2021-07-27
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11894,11830,97.1970254147258,96.6740214104764,12237,Oslo,2021-07-27
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6989,6863,90.4022765489587,88.7724744534989,7731,Oslo,2021-07-27
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3281,3232,90.5853119823302,89.2324682495859,3622,Oslo,2021-07-27
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,54522,16347,59.8971722365039,17.9586052336695,91026,Rogaland,2021-07-27
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,50048,8554,51.5050786757366,8.80303794341933,97171,Rogaland,2021-07-27
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27810,9582,87.5491893593578,30.1652762474422,31765,Rogaland,2021-07-27
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,28189,7130,83.0529448160043,21.0070416310657,33941,Rogaland,2021-07-27
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25062,13418,93.8194886384906,50.2302249840902,26713,Rogaland,2021-07-27
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,25670,12226,91.2776019628062,43.4733136578601,28123,Rogaland,2021-07-27
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20107,19521,95.6383181126332,92.8510273972603,21024,Rogaland,2021-07-27
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20329,19803,95.8327440720313,93.3531325130816,21213,Rogaland,2021-07-27
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12180,11919,97.8942292235975,95.7964957402347,12442,Rogaland,2021-07-27
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10525,10369,98.7799155326138,97.3158141717504,10655,Rogaland,2021-07-27
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5275,5112,92.3332749868721,89.4801330299317,5713,Rogaland,2021-07-27
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3007,2929,95.0078988941548,92.5434439178515,3165,Rogaland,2021-07-27
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,22449,8732,49.8080805839675,19.3738767722039,45071,Møre og Romsdal,2021-07-27
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,17814,4171,35.9762501009775,8.42353986590193,49516,Møre og Romsdal,2021-07-27
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,15182,5514,88.3085155886459,32.0730572359237,17192,Møre og Romsdal,2021-07-27
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,15086,3463,80.7731434384537,18.5415216576538,18677,Møre og Romsdal,2021-07-27
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15106,7567,93.9427860696517,47.0584577114428,16080,Møre og Romsdal,2021-07-27
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15603,6466,91.4863676341249,37.9126355907359,17055,Møre og Romsdal,2021-07-27
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14243,13963,96.6347784788656,94.7350566524188,14739,Møre og Romsdal,2021-07-27
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14533,14199,96.1495203440291,93.9397949057228,15115,Møre og Romsdal,2021-07-27
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8646,8520,98.2835057405934,96.8511992724792,8797,Møre og Romsdal,2021-07-27
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7846,7840,99.6443992887986,99.5681991363983,7874,Møre og Romsdal,2021-07-27
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4217,4061,91.8936587491828,88.4942253214208,4589,Møre og Romsdal,2021-07-27
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2384,2334,93.563579277865,91.6012558869702,2548,Møre og Romsdal,2021-07-27
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,19531,7599,48.8030984507746,18.9880059970015,40020,Nordland,2021-07-27
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,15303,3602,35.1728417762251,8.27893720695045,43508,Nordland,2021-07-27
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,13214,5242,81.9218846869188,32.4984500929944,16130,Nordland,2021-07-27
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,12373,3416,74.4688534456816,20.5597351790551,16615,Nordland,2021-07-27
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,14219,6706,90.7228992534933,42.7869584635998,15673,Nordland,2021-07-27
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,14346,5642,88.4463625154131,34.7842170160296,16220,Nordland,2021-07-27
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13256,12622,95.6214383611051,91.0481136839068,13863,Nordland,2021-07-27
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,13750,13003,95.4198473282443,90.235947258848,14410,Nordland,2021-07-27
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8488,8286,97.1278178281268,94.8163405423962,8739,Nordland,2021-07-27
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7900,7730,98.2220564465995,96.1084172572423,8043,Nordland,2021-07-27
total,county,county18,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3617,3406,89.2425363927955,84.0365161608685,4053,Nordland,2021-07-27
total,county,county18,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2061,1964,93.300135808058,88.909008601177,2209,Nordland,2021-07-27
total,county,county30,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,161495,44979,73.893845801876,20.5806451612903,218550,Viken,2021-07-27
total,county,county30,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,158330,24725,69.0977965339816,10.7903936038824,229139,Viken,2021-07-27
