location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,260981,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,699827,37292.2165049362,Oslo,2022-08-05
county11,1900-01-01,123779,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,485797,25479.5727433475,Rogaland,2022-08-05
county15,1900-01-01,55166,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265848,20750.9554331799,Møre og Romsdal,2022-08-05
county18,1900-01-01,40513,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240190,16867.0635746701,Nordland,2022-08-05
county30,1900-01-01,390857,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1269230,30794.8126029167,Viken,2022-08-05
county34,1900-01-01,80217,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,371253,21607.0981244596,Innlandet,2022-08-05
county38,1900-01-01,104246,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,424832,24538.1703826454,Vestfold og Telemark,2022-08-05
county42,1900-01-01,80742,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,311134,25950.876471231,Agder,2022-08-05
county46,1900-01-01,147207,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,641292,22954.7538406841,Vestland,2022-08-05
county50,1900-01-01,101948,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,474131,21502.0743212319,Trøndelag,2022-08-05
county54,1900-01-01,49100,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,241736,20311.4141046431,Troms og Finnmark,2022-08-05
municip0301,1900-01-01,260965,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,699827,37289.9302256129,Oslo,2022-08-05
municip1101,1900-01-01,2688,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14860,18088.8290713324,Eigersund,2022-08-05
municip1103,1900-01-01,40177,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144699,27765.9140698968,Stavanger,2022-08-05
municip1106,1900-01-01,9752,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37444,26044.226044226,Haugesund,2022-08-05
municip1108,1900-01-01,20898,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,81305,25703.2162843614,Sandnes,2022-08-05
municip1111,1900-01-01,790,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3281,24078.0249923804,Sokndal,2022-08-05
municip1112,1900-01-01,619,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3178,19477.6589049717,Lund,2022-08-05
municip1114,1900-01-01,607,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2789,21764.0731444962,Bjerkreim,2022-08-05
municip1119,1900-01-01,4619,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19296,23937.6036484246,Hå,2022-08-05
municip1120,1900-01-01,6044,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,20163,29975.6980608044,Klepp,2022-08-05
municip1121,1900-01-01,5301,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19353,27391.1021547047,Time,2022-08-05
municip1122,1900-01-01,3359,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12131,27689.3908169153,Gjesdal,2022-08-05
municip1124,1900-01-01,7349,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27568,26657.7190946024,Sola,2022-08-05
municip1127,1900-01-01,3230,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11454,28199.7555439148,Randaberg,2022-08-05
municip1130,1900-01-01,2893,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13268,21804.3412722339,Strand,2022-08-05
municip1133,1900-01-01,426,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2534,16811.36543015,Hjelmeland,2022-08-05
municip1134,1900-01-01,501,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3784,13239.9577167019,Suldal,2022-08-05
municip1135,1900-01-01,639,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4525,14121.546961326,Sauda,2022-08-05
municip1144,1900-01-01,59,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,523,11281.0707456979,Kvitsøy,2022-08-05
municip1145,1900-01-01,151,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,855,17660.8187134503,Bokn,2022-08-05
municip1146,1900-01-01,2883,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11283,25551.714969423,Tysvær,2022-08-05
municip1149,1900-01-01,9222,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42541,21677.9107214217,Karmøy,2022-08-05
municip1151,1900-01-01,23,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,188,12234.0425531915,Utsira,2022-08-05
municip1160,1900-01-01,1521,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8775,17333.3333333333,Vindafjord,2022-08-05
municip1505,1900-01-01,6265,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24013,26090.0345646108,Kristiansund,2022-08-05
municip1506,1900-01-01,6509,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,32002,20339.3537903881,Molde,2022-08-05
municip1507,1900-01-01,15027,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,67114,22390.2613463659,Ålesund,2022-08-05
municip1511,1900-01-01,366,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3045,12019.7044334975,Vanylven,2022-08-05
municip1514,1900-01-01,369,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2422,15235.3426919901,Sande,2022-08-05
municip1515,1900-01-01,1512,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8765,17250.427837992,Herøy,2022-08-05
municip1516,1900-01-01,1412,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8557,16501.1102021737,Ulstein,2022-08-05
municip1517,1900-01-01,981,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5126,19137.7292235661,Hareid,2022-08-05
municip1520,1900-01-01,4188,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10833,38659.6510661867,Ørsta,2022-08-05
municip1525,1900-01-01,595,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4467,13319.9014998881,Stranda,2022-08-05
municip1528,1900-01-01,1257,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7558,16631.3839640116,Sykkylven,2022-08-05
municip1531,1900-01-01,2326,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9547,24363.6744527077,Sula,2022-08-05
municip1532,1900-01-01,2027,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8597,23577.9923229033,Giske,2022-08-05
municip1535,1900-01-01,1853,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6936,26715.6862745098,Vestnes,2022-08-05
municip1539,1900-01-01,749,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7019,10671.0357600798,Rauma,2022-08-05
municip1547,1900-01-01,1052,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3518,29903.3541785105,Aukra,2022-08-05
municip1554,1900-01-01,1073,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5828,18411.1187371311,Averøy,2022-08-05
municip1557,1900-01-01,295,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2669,11052.828774822,Gjemnes,2022-08-05
municip1560,1900-01-01,385,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2960,13006.7567567568,Tingvoll,2022-08-05
municip1563,1900-01-01,557,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6932,8035.19907674553,Sunndal,2022-08-05
municip1566,1900-01-01,281,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5849,4804.24004103266,Surnadal,2022-08-05
