location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,53648,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,7696.87665887147,Oslo,2021-10-08
county11,1900-01-01,10462,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,2167.63874068933,Rogaland,2021-10-08
county15,1900-01-01,4235,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,1594.83927334076,Møre og Romsdal,2021-10-08
county18,1900-01-01,3092,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,1286.48401256527,Nordland,2021-10-08
county30,1900-01-01,61844,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,4938.10205176687,Viken,2021-10-08
county34,1900-01-01,8192,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,2210.4516153404,Innlandet,2021-10-08
county38,1900-01-01,11396,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,2701.22925367757,Vestfold og Telemark,2021-10-08
county42,1900-01-01,7643,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,2474.72016526196,Agder,2021-10-08
county46,1900-01-01,15207,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,2380.47903872916,Vestland,2021-10-08
county50,1900-01-01,9138,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,1939.6167463343,Trøndelag,2021-10-08
county54,1900-01-01,4100,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,1693.03954279674,Troms og Finnmark,2021-10-08
municip0301,1900-01-01,53639,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,7695.5854291904,Oslo,2021-10-08
municip1101,1900-01-01,180,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,1217.28545343883,Eigersund,2021-10-08
municip1103,1900-01-01,3991,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,2768.70139510361,Stavanger,2021-10-08
municip1106,1900-01-01,1239,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,3319.66883691022,Haugesund,2021-10-08
municip1108,1900-01-01,1599,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,1987.56991920448,Sandnes,2021-10-08
municip1111,1900-01-01,18,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,552.655818237642,Sokndal,2021-10-08
municip1112,1900-01-01,43,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,1354.75740390674,Lund,2021-10-08
municip1114,1900-01-01,26,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,931.56574704407,Bjerkreim,2021-10-08
municip1119,1900-01-01,297,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,1553.34728033473,Hå,2021-10-08
municip1120,1900-01-01,346,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,1743.24869004434,Klepp,2021-10-08
municip1121,1900-01-01,317,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,1659.16466031613,Time,2021-10-08
municip1122,1900-01-01,196,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,1624.66843501326,Gjesdal,2021-10-08
municip1124,1900-01-01,588,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,2141.53039297811,Sola,2021-10-08
municip1127,1900-01-01,236,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,2085.72691117985,Randaberg,2021-10-08
municip1130,1900-01-01,149,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,1140.01530221882,Strand,2021-10-08
municip1133,1900-01-01,32,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,1240.31007751938,Hjelmeland,2021-10-08
municip1134,1900-01-01,36,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,945.129955368863,Suldal,2021-10-08
municip1135,1900-01-01,23,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4561,504.275378206534,Sauda,2021-10-08
municip1144,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,507,591.715976331361,Kvitsøy,2021-10-08
