granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,cum_n_dose_1,cum_n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,5,0,5,0,0.00072098677133472,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,264,0,269,0,0.0387890882978079,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,118,0,387,0,0.0558043761013073,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,58,0,445,0,0.06416782264879,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,5,0,450,0,0.0648888094201248,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,6,0,456,0,0.0657539935457264,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,0,0,456,0,0.0657539935457264,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,456,0,0.0657539935457264,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,0,0,456,0,0.0657539935457264,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,479,0,935,0,0.134824526239593,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,604,0,1539,0,0.221919728216827,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,968,0,2507,0,0.361502767147228,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,449,0,2956,0,0.426247379213086,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-09,126,0,3082,0,0.444416245850721,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-10,100,0,3182,0,0.458835981277416,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-11,76,0,3258,0,0.469794980201703,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-12,242,0,3500,0,0.504690739934304,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-13,489,0,3989,0,0.575203246170839,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-14,1233,0,5222,0,0.752998583981981,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-15,1640,0,6862,0,0.989482244979769,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-16,643,0,7505,0,1.08220114377341,0,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-17,274,5,7779,5,1.12171121884256,0.00072098677133472,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-18,760,231,8539,236,1.23130120808543,0.0340305756069988,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-19,810,69,9349,305,1.34810106504166,0.0439801930514179,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-20,991,99,10340,404,1.4910006431202,0.0582557311238453,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-21,1018,21,11358,425,1.63779354976395,0.0612838755634512,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-22,668,6,12026,431,1.73411738241427,0.0621490596890528,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-23,232,0,12258,431,1.7675711686042,0.0621490596890528,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-24,67,0,12325,431,1.77723239134008,0.0621490596890528,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-25,258,0,12583,431,1.81443530874096,0.0621490596890528,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-26,312,403,12895,834,1.85942488327224,0.120260593458631,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-27,1033,527,13928,1361,2.00838075022999,0.196252599157311,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-28,871,843,14799,2204,2.1339766457965,0.317810968804344,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-29,424,501,15223,2705,2.19511632400569,0.390053843292083,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-30,92,151,15315,2856,2.20838248059825,0.411827643786392,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-31,60,45,15375,2901,2.21703432185426,0.418316524728404,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-01,52,46,15427,2947,2.22453258427614,0.424949603024684,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-02,1523,150,16950,3097,2.4441451548247,0.446579206164725,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-03,2444,457,19394,3554,2.79656348865311,0.512477397064719,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-04,2048,1229,21442,4783,3.09187967019181,0.689695945458793,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-05,1379,1570,22821,6353,3.29072782172593,0.916085791657895,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-06,241,631,23062,6984,3.32547938410426,1.00707432220034,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-07,215,269,23277,7253,3.35648181527165,1.04586341049814,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-08,45,443,23322,7696,3.36297069621367,1.1097428384384,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-09,1163,244,24485,7940,3.53067221922612,1.14492699287953,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-10,1834,808,26319,8748,3.7951301669517,1.26143845512723,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-11,1585,742,27904,9490,4.0236829734648,1.3684328919933,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-12,1353,426,29257,9916,4.21878199378798,1.42986096491102,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-13,272,193,29529,10109,4.25800367414859,1.45769105428454,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-14,103,0,29632,10109,4.27285600163808,1.45769105428454,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-15,260,442,29892,10551,4.31034731374749,1.52142628487053,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-16,700,744,30592,11295,4.41128546173435,1.62870911644513,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-17,1390,1048,31982,12343,4.6117197841654,1.77982794371689,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-18,1034,896,33016,13239,4.76081984847742,1.90902877314007,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-19,1482,923,34498,14162,4.97452032750103,2.04212293112846,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-20,100,111,34598,14273,4.98894006292773,2.05812883745209,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-21,5,61,34603,14334,4.98966104969906,2.06692487606237,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-22,581,109,35184,14443,5.07343971252815,2.08264238767747,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-23,306,1434,35490,15877,5.11756410293384,2.28942139369627,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-24,620,2316,36110,18193,5.20696646257935,2.62338246617851,693494,Oslo,2021-02-26
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-25,500,1910,36610,20103,5.27906513971282,2.89879941282837,693494,Oslo,2021-02-26
day,county,county11,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,0,0,0,0,0,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,1,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,548,0,549,0,0.114400740166537,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,641,0,1190,0,0.247972460470273,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,211,0,1401,0,0.291940686654497,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,20,0,1421,0,0.296108291032149,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-09,1,0,1422,0,0.296316671251032,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-10,0,0,1422,0,0.296316671251032,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-11,1,0,1423,0,0.296525051469914,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-12,117,0,1540,0,0.320905537079176,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-13,761,0,2301,0,0.479482883648821,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-14,536,0,2837,0,0.591174680969885,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-15,290,0,3127,0,0.651604944445834,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-16,0,0,3127,0,0.651604944445834,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-17,1,0,3128,0,0.651813324664716,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-18,71,0,3199,0,0.66660832020538,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-19,512,0,3711,0,0.773298992273262,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-20,656,0,4367,0,0.909996415860235,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-21,427,0,4794,0,0.998974769323098,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-22,273,0,5067,0,1.05586256907804,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-23,0,0,5067,0,1.05586256907804,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-24,0,0,5067,0,1.05586256907804,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-25,150,0,5217,0,1.08711960191043,0,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-26,338,381,5555,381,1.15755211589274,0.0793928633942637,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-27,861,603,6416,984,1.33696748435065,0.205046135380461,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-28,522,282,6938,1266,1.44574195860735,0.263809357105349,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-29,410,22,7348,1288,1.53117784834921,0.268393721920766,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-30,3,1,7351,1289,1.53180298900586,0.268602102139648,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-31,0,0,7351,1289,1.53180298900586,0.268602102139648,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-01,12,5,7363,1294,1.53430355163245,0.269644003234061,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-02,449,75,7812,1369,1.62786626991073,0.285272519650255,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-03,2426,635,10238,2004,2.13339668091987,0.417593958640694,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-04,1874,549,12112,2553,2.52390121110583,0.531994698807232,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-05,657,281,12769,2834,2.66080701491169,0.590549540313237,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-06,0,0,12769,2834,2.66080701491169,0.590549540313237,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-07,0,0,12769,2834,2.66080701491169,0.590549540313237,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-08,7,71,12776,2905,2.66226567644387,0.605344535853901,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-09,586,394,13362,3299,2.78437648470906,0.687446342093638,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-10,1911,680,15273,3979,3.18259108299367,0.829144890933794,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-11,1177,491,16450,4470,3.42785460061847,0.931459578405141,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-12,482,264,16932,4734,3.52829386611988,0.986471956190143,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-13,0,0,16932,4734,3.52829386611988,0.986471956190143,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-14,0,0,16932,4734,3.52829386611988,0.986471956190143,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-15,0,147,16932,4881,3.52829386611988,1.01710384836588,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-16,475,314,17407,5195,3.6272744700891,1.08253523709501,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-17,1471,779,18878,5974,3.93380177206538,1.24486342760454,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-18,1089,469,19967,6443,4.16072783042851,1.34259375026048,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-19,438,410,20405,6853,4.25199836629908,1.42802964000233,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-20,1,1,20406,6854,4.25220674651797,1.42823802022122,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-21,0,0,20406,6854,4.25220674651797,1.42823802022122,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-22,251,13,20657,6867,4.3045101814575,1.43094696306669,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-23,377,401,21034,7268,4.38306952397623,1.51450743083861,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-24,622,2076,21656,9344,4.51268202012119,1.94710476523885,479892,Rogaland,2021-02-26
day,county,county11,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-25,834,1726,22490,11070,4.68647112266927,2.30676902303018,479892,Rogaland,2021-02-26
day,county,county15,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,0,0,0,0,0,0,265238,Møre og Romsdal,2021-02-26
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,0,0,0,0,0,0,265238,Møre og Romsdal,2021-02-26
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,0,0,0,0,0,0,265238,Møre og Romsdal,2021-02-26
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,0,0,0,0,0,0,265238,Møre og Romsdal,2021-02-26
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,0,0,0,0,0,0,265238,Møre og Romsdal,2021-02-26
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,0,0,0,0,0,0,265238,Møre og Romsdal,2021-02-26
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,0,0,0,0,0,0,265238,Møre og Romsdal,2021-02-26
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,0,0,0,0,265238,Møre og Romsdal,2021-02-26
day,county,county15,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,0,0,0,0,0,0,265238,Møre og Romsdal,2021-02-26
day,county,county15,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,186,0,186,0,0.0701256984293352,0,265238,Møre og Romsdal,2021-02-26
day,county,county15,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,497,0,683,0,0.257504580791591,0,265238,Møre og Romsdal,2021-02-26
day,county,county15,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,457,0,1140,0,0.429802667792699,0,265238,Møre og Romsdal,2021-02-26
day,county,county15,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,35,0,1175,0,0.442998363733703,0,265238,Møre og Romsdal,2021-02-26
