granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,546032,502549,290241,78.3,72.1,41.6,697010,Oslo,2022-01-21
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,370497,340770,205006,76.8,70.6,42.5,482645,Rogaland,2022-01-21
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,213261,198165,126832,80.3,74.6,47.8,265544,Møre og Romsdal,2022-01-21
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,194752,180814,110011,81,75.2,45.8,240345,Nordland,2022-01-21
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,994254,913116,591217,79.4,72.9,47.2,1252384,Viken,2022-01-21
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,305352,284608,184638,82.4,76.8,49.8,370603,Innlandet,2022-01-21
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,340753,315815,207927,80.8,74.9,49.3,421882,Vestfold og Telemark,2022-01-21
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244602,225359,146224,79.2,73,47.3,308843,Agder,2022-01-21
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,503914,463314,291071,78.9,72.5,45.6,638821,Vestland,2022-01-21
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,383393,355939,211855,81.4,75.6,45,471124,Trøndelag,2022-01-21
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192305,178311,105029,79.4,73.6,43.4,242168,Troms og Finnmark,2022-01-21
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,546023,502543,290236,78.3,72.1,41.6,697010,Oslo,2022-01-21
