location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,39339,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,5643.96493594066,Oslo,2021-08-16
county11,1900-01-01,8520,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,1765.27261237556,Rogaland,2021-08-16
county15,1900-01-01,2774,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,1044.64796794505,Møre og Romsdal,2021-08-16
county18,1900-01-01,2073,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,862.510141671348,Nordland,2021-08-16
county30,1900-01-01,46414,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,3706.05181797276,Viken,2021-08-16
county34,1900-01-01,6301,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,1700.20210305907,Innlandet,2021-08-16
county38,1900-01-01,9396,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,2227.16304559095,Vestfold og Telemark,2021-08-16
county42,1900-01-01,5801,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,1878.30062523677,Agder,2021-08-16
county46,1900-01-01,12251,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,1917.75160804044,Vestland,2021-08-16
county50,1900-01-01,5983,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,1269.9416714071,Trøndelag,2021-08-16
county54,1900-01-01,2889,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,1192.97347296092,Troms og Finnmark,2021-08-16
municip0301,1900-01-01,39331,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,5642.81717622416,Oslo,2021-08-16
municip1101,1900-01-01,152,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,1027.92993845946,Eigersund,2021-08-16
municip1103,1900-01-01,3234,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,2243.54304980333,Stavanger,2021-08-16
municip1106,1900-01-01,960,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,2572.14050317499,Haugesund,2021-08-16
municip1108,1900-01-01,1331,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,1654.4437538844,Sandnes,2021-08-16
municip1111,1900-01-01,15,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,460.546515198035,Sokndal,2021-08-16
municip1112,1900-01-01,28,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,882.167611846251,Lund,2021-08-16
municip1114,1900-01-01,25,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,895.736295234683,Bjerkreim,2021-08-16
municip1119,1900-01-01,248,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,1297.07112970711,Hå,2021-08-16
municip1120,1900-01-01,287,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,1445.9895203547,Klepp,2021-08-16
municip1121,1900-01-01,263,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,1376.5309326913,Time,2021-08-16
municip1122,1900-01-01,155,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,1284.81432360743,Gjesdal,2021-08-16
municip1124,1900-01-01,502,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,1828.31336271261,Sola,2021-08-16
municip1127,1900-01-01,193,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,1705.70039770217,Randaberg,2021-08-16
municip1130,1900-01-01,134,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,1025.24866105585,Strand,2021-08-16
municip1133,1900-01-01,26,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,1007.7519379845,Hjelmeland,2021-08-16
municip1134,1900-01-01,33,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,866.369125754791,Suldal,2021-08-16
municip1135,1900-01-01,18,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4561,394.650295987722,Sauda,2021-08-16
municip1144,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,507,591.715976331361,Kvitsøy,2021-08-16
municip1145,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,859,465.657741559954,Bokn,2021-08-16
municip1146,1900-01-01,176,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11178,1574.52138128467,Tysvær,2021-08-16
municip1149,1900-01-01,610,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42345,1440.54788050537,Karmøy,2021-08-16
municip1151,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,192,0,Utsira,2021-08-16
municip1160,1900-01-01,118,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8705,1355.54279149914,Vindafjord,2021-08-16
municip1505,1900-01-01,226,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24099,937.798248889995,Kristiansund,2021-08-16
municip1506,1900-01-01,253,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31870,793.850015688736,Molde,2021-08-16
municip1507,1900-01-01,845,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,66670,1267.43662816859,Ålesund,2021-08-16
municip1511,1900-01-01,22,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3083,713.590658449562,Vanylven,2021-08-16
municip1514,1900-01-01,44,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2445,1799.59100204499,Sande,2021-08-16
municip1515,1900-01-01,41,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8858,462.858433054866,Herøy,2021-08-16
municip1516,1900-01-01,124,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8575,1446.06413994169,Ulstein,2021-08-16
municip1517,1900-01-01,33,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5140,642.023346303502,Hareid,2021-08-16
municip1520,1900-01-01,169,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10830,1560.48014773777,Ørsta,2021-08-16
municip1525,1900-01-01,46,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4482,1026.32753235163,Stranda,2021-08-16
municip1528,1900-01-01,24,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7596,315.955766192733,Sykkylven,2021-08-16
municip1531,1900-01-01,168,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9409,1785.52449782124,Sula,2021-08-16
municip1532,1900-01-01,87,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8506,1022.80743004938,Giske,2021-08-16
municip1535,1900-01-01,162,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6958,2328.25524576028,Vestnes,2021-08-16
municip1539,1900-01-01,41,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7026,583.54682607458,Rauma,2021-08-16
municip1547,1900-01-01,27,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3522,766.609880749574,Aukra,2021-08-16
municip1554,1900-01-01,45,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5808,774.793388429752,Averøy,2021-08-16
municip1557,1900-01-01,11,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2658,413.844996237773,Gjemnes,2021-08-16
municip1560,1900-01-01,5,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2985,167.50418760469,Tingvoll,2021-08-16
municip1563,1900-01-01,35,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6956,503.16273720529,Sunndal,2021-08-16
