granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,1771,65,3.0208439941323,0.110872309214342,58626,Oslo,2021-09-15
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5045,900,79.3238993710692,14.1509433962264,6360,Oslo,2021-09-15
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,28588,23379,91.4347853898804,74.7745154480906,31266,Oslo,2021-09-15
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,88437,71816,85.3433051869722,69.3037394451146,103625,Oslo,2021-09-15
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21491,18735,89.7590109844214,78.2483398070417,23943,Oslo,2021-09-15
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39341,36243,92.4843669189901,85.2014669236918,42538,Oslo,2021-09-15
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32084,30512,94.5092494403205,89.878637916814,33948,Oslo,2021-09-15
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24575,23880,94.5265020386184,91.8532194784214,25998,Oslo,2021-09-15
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14786,14699,96.4828711256118,95.9151712887439,15325,Oslo,2021-09-15
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7023,6905,90.8420644159876,89.3157418186522,7731,Oslo,2021-09-15
total,county,county03,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,1729,71,2.82299541202018,0.11592404525936,61247,Oslo,2021-09-15
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4847,881,73.6962140793675,13.3951649688308,6577,Oslo,2021-09-15
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,23730,18605,84.3583362957697,66.1393530039104,28130,Oslo,2021-09-15
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,87356,71027,83.6759324891282,68.0348282534148,104398,Oslo,2021-09-15
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22278,19374,84.131419939577,73.1646525679758,26480,Oslo,2021-09-15
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,40823,37574,88.522421719143,81.4771445918987,46116,Oslo,2021-09-15
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32067,30224,92.4947359312354,87.1787475842972,34669,Oslo,2021-09-15
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22635,21873,93.6336559940432,90.4815090593199,24174,Oslo,2021-09-15
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11970,11960,97.818092669772,97.736373294108,12237,Oslo,2021-09-15
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3302,3258,91.1651021535063,89.9503036996135,3622,Oslo,2021-09-15
total,county,county11,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,1534,47,3.14395802590589,0.0963272667650435,48792,Rogaland,2021-09-15
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4647,811,78.1008403361345,13.6302521008403,5950,Rogaland,2021-09-15
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,17714,15299,87.7365032194156,75.7751362060426,20190,Rogaland,2021-09-15
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,39137,31767,79.8958864958661,64.8504644278861,48985,Rogaland,2021-09-15
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14209,12748,89.3591598012704,80.1710584239985,15901,Rogaland,2021-09-15
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29049,27007,91.4497087989926,85.0212498032426,31765,Rogaland,2021-09-15
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25566,24801,95.7062104593269,92.8424362669861,26713,Rogaland,2021-09-15
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20290,19928,96.5087519025875,94.7869101978691,21024,Rogaland,2021-09-15
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12250,12054,98.4568397363768,96.8815303005948,12442,Rogaland,2021-09-15
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5306,5155,92.8758970768423,90.2328023805356,5713,Rogaland,2021-09-15
total,county,county11,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,1382,50,2.71502102078504,0.0982279674668972,50902,Rogaland,2021-09-15
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4457,695,71.7944587628866,11.1952319587629,6208,Rogaland,2021-09-15
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,17815,14193,81.4697946677642,64.9060227740431,21867,Rogaland,2021-09-15
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,40356,31888,78.40836231518,61.9557403485593,51469,Rogaland,2021-09-15
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14496,12553,82.2374765984002,71.2146139445169,17627,Rogaland,2021-09-15
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,29930,27380,88.1824342240948,80.6693968946112,33941,Rogaland,2021-09-15
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26372,25411,93.7737794687622,90.3566475838282,28123,Rogaland,2021-09-15
